prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,0,32,2048,424.42
16,0,32,4096,809.852
16,0,32,8192,1581.03
16,0,32,16384,3128.47
16,0,32,32768,6236.58
16,0,64,16,70.0293
16,0,64,32,70.776
16,0,64,64,72.5353
16,0,64,128,117.221
16,0,64,256,168.081
16,0,64,512,269.705
16,0,64,1024,471.035
16,0,64,2048,875.391
16,0,64,4096,1685.32
16,0,64,8192,3298.29
16,0,64,16384,6529.23
16,0,64,32768,13009.8
16,0,128,16,133.797
16,0,128,32,135.525
16,0,128,64,139.002
16,0,128,128,231.944
16,0,128,256,331.51
16,0,128,512,530.803
16,0,128,1024,932.981
16,0,128,2048,1738.73
16,0,128,4096,3349.59
16,0,128,8192,6566.75
16,0,128,16384,13083.5
16,16,0,0,14.955
16,16,1,16,14.6453
16,16,1,32,14.6777
16,16,1,64,14.7103
16,16,1,128,19.4667
16,16,1,256,25.398
16,16,1,512,37.2817
16,16,1,1024,61.133
16,16,1,2048,108.942
16,16,1,4096,205.106
16,16,1,8192,396.291
16,16,1,16384,779.792
16,16,1,32768,1546.81
16,16,2,16,14.742
16,16,2,32,14.7523
16,16,2,64,14.8377
16,16,2,128,19.6597
16,16,2,256,25.5793
16,16,2,512,37.377
16,16,2,1024,61.5167
16,16,2,2048,109.743
16,16,2,4096,205.991
16,16,2,8192,397.88
16,16,2,16384,780.325
16,16,2,32768,1546.73
16,16,4,16,14.7953
16,16,4,32,14.8373
16,16,4,64,14.9123
16,16,4,128,19.6387
16,16,4,256,25.558
16,16,4,512,37.3773
16,16,4,1024,61.538
16,16,4,2048,109.838
16,16,4,4096,205.831
16,16,4,8192,397.645
16,16,4,16384,780.689
16,16,4,32768,1546.46
16,16,8,16,22.551
16,16,8,32,22.9127
16,16,8,64,23.4357
16,16,8,128,29.729
16,16,8,256,35.7237
16,16,8,512,47.6603
16,16,8,1024,71.3303
16,16,8,2048,119.108
16,16,8,4096,214.418
16,16,8,8192,404.633
16,16,8,16384,785.168
16,16,8,32768,1552.1
16,16,16,16,23.0403
16,16,16,32,23.18
16,16,16,64,23.8303
16,16,16,128,34.2413
16,16,16,256,46.466
16,16,16,512,71.5123
16,16,16,1024,120.825
16,16,16,2048,218.13
16,16,16,4096,411.577
16,16,16,8192,799.739
16,16,16,16384,1576.88
16,16,16,32768,3130.71
16,16,32,16,38.7107
16,16,32,32,39.148
16,16,32,64,39.8733
16,16,32,128,61.762
16,16,32,256,86.0403
16,16,32,512,134.437
16,16,32,1024,231.559
16,16,32,2048,424.206
16,16,32,4096,809.447
16,16,32,8192,1581.4
16,16,32,16384,3129.95
16,16,32,32768,6220.27
16,16,64,16,70.296
16,16,64,32,71.0313
16,16,64,64,72.856
16,16,64,128,117.007
16,16,64,256,167.92
16,16,64,512,270.014
16,16,64,1024,473.008
16,16,64,2048,875.848
16,16,64,4096,1682.3
16,16,64,8192,3301.41
16,16,64,16384,6536.47
16,16,64,32768,13003.3
16,16,128,16,133.85
16,16,128,32,135.386
16,16,128,64,139.066
16,16,128,128,231.901
16,16,128,256,331.776
16,16,128,512,530.78
16,16,128,1024,930.42
16,16,128,2048,1736.06
16,16,128,4096,3351.6
16,16,128,8192,6575.41
16,16,128,16384,13083.6
16,32,0,0,14.9443
16,32,1,16,14.6997
16,32,1,32,14.6883
16,32,1,64,14.7953
16,32,1,128,19.4563
16,32,1,256,25.4303
16,32,1,512,37.1853
16,32,1,1024,61.143
16,32,1,2048,108.783
16,32,1,4096,204.817
16,32,1,8192,395.33
16,32,1,16384,779.129
16,32,1,32768,1545.5
16,32,2,16,14.731
16,32,2,32,14.848
16,32,2,64,14.9127
16,32,2,128,19.627
16,32,2,256,25.5583
16,32,2,512,37.4733
16,32,2,1024,61.666
16,32,2,2048,109.796
16,32,2,4096,206.044
16,32,2,8192,398.04
16,32,2,16384,782.191
16,32,2,32768,1549.41
16,32,4,16,14.8483
16,32,4,32,14.9017
16,32,4,64,15.083
16,32,4,128,19.702
16,32,4,256,25.5163
16,32,4,512,37.4307
16,32,4,1024,61.4093
16,32,4,2048,109.913
16,32,4,4096,206.172
16,32,4,8192,397.965
16,32,4,16384,781.925
16,32,4,32768,1547.31
16,32,8,16,22.7
16,32,8,32,22.881
16,32,8,64,23.3717
16,32,8,128,29.9313
16,32,8,256,35.7557
16,32,8,512,47.5757
16,32,8,1024,71.394
16,32,8,2048,118.628
16,32,8,4096,214.897
16,32,8,8192,404.354
16,32,8,16384,784.569
16,32,8,32768,1550.67
16,32,16,16,22.9347
16,32,16,32,23.2113
16,32,16,64,23.8193
16,32,16,128,34.284
16,32,16,256,46.625
16,32,16,512,71.3517
16,32,16,1024,120.633
16,32,16,2048,217.841
16,32,16,4096,411.694
16,32,16,8192,800.367
16,32,16,16384,1575.76
16,32,16,32768,3131.42
16,32,32,16,38.796
16,32,32,32,39.1267
16,32,32,64,40.0013
16,32,32,128,61.7513
16,32,32,256,86.275
16,32,32,512,134.564
16,32,32,1024,232.04
16,32,32,2048,424.099
16,32,32,4096,809.69
16,32,32,8192,1583.03
16,32,32,16384,3125.7
16,32,32,32768,6221.95
16,32,64,16,70.2107
16,32,64,32,70.9997
16,32,64,64,72.92
16,32,64,128,117.241
16,32,64,256,167.909
16,32,64,512,269.929
16,32,64,1024,471.237
16,32,64,2048,876.072
16,32,64,4096,1681.71
16,32,64,8192,3301.91
16,32,64,16384,6531.86
16,32,64,32768,13011.6
16,32,128,16,133.796
16,32,128,32,135.343
16,32,128,64,138.97
16,32,128,128,231.634
16,32,128,256,331.712
16,32,128,512,530.289
16,32,128,1024,930.27
16,32,128,2048,1738.99
16,32,128,4096,3350.44
16,32,128,8192,6587.5
16,32,128,16384,13058.9
16,64,0,0,15.009
16,64,1,16,14.7103
16,64,1,32,14.6673
16,64,1,64,14.8597
16,64,1,128,19.4673
16,64,1,256,25.4087
16,64,1,512,37.2277
16,64,1,1024,60.973
16,64,1,2048,108.59
16,64,1,4096,204.465
16,64,1,8192,396.045
16,64,1,16384,779.406
16,64,1,32768,1544.98
16,64,2,16,14.7417
16,64,2,32,14.7527
16,64,2,64,14.9337
16,64,2,128,19.6803
16,64,2,256,25.5583
16,64,2,512,37.5903
16,64,2,1024,61.581
16,64,2,2048,109.827
16,64,2,4096,206.151
16,64,2,8192,397.795
16,64,2,16384,780.879
16,64,2,32768,1548.48
16,64,4,16,14.8273
16,64,4,32,14.87
16,64,4,64,15.104
16,64,4,128,19.6593
16,64,4,256,25.59
16,64,4,512,37.409
16,64,4,1024,61.591
16,64,4,2048,109.956
16,64,4,4096,206.034
16,64,4,8192,398.135
16,64,4,16384,781.902
16,64,4,32768,1548.11
16,64,8,16,22.6353
16,64,8,32,22.9767
16,64,8,64,23.393
16,64,8,128,29.9207
16,64,8,256,35.7877
16,64,8,512,47.468
16,64,8,1024,71.2983
16,64,8,2048,119.471
16,64,8,4096,213.926
16,64,8,8192,405.293
16,64,8,16384,786.563
16,64,8,32768,1550.99
16,64,16,16,23.094
16,64,16,32,23.2117
16,64,16,64,23.6917
16,64,16,128,34.1877
16,64,16,256,46.433
16,64,16,512,71.4907
16,64,16,1024,120.9
16,64,16,2048,217.703
16,64,16,4096,412.013
16,64,16,8192,800.015
16,64,16,16384,1574.5
16,64,16,32768,3129.17
16,64,32,16,38.7957
16,64,32,32,39.063
16,64,32,64,39.9907
16,64,32,128,61.7087
16,64,32,256,86.1257
16,64,32,512,134.341
16,64,32,1024,232.125
16,64,32,2048,423.992
16,64,32,4096,810.287
16,64,32,8192,1580.35
16,64,32,16384,3134.44
16,64,32,32768,6216.92
16,64,64,16,70.2103
16,64,64,32,71.1487
16,64,64,64,73.122
16,64,64,128,117.188
16,64,64,256,168.272
16,64,64,512,269.801
16,64,64,1024,471.364
16,64,64,2048,876.219
16,64,64,4096,1680.99
16,64,64,8192,3302.95
16,64,64,16384,6519.51
16,64,64,32768,13009.2
16,64,128,16,133.892
16,64,128,32,135.396
16,64,128,64,139.289
16,64,128,128,231.997
16,64,128,256,331.498
16,64,128,512,531.056
16,64,128,1024,930.824
16,64,128,2048,1735.48
16,64,128,4096,3349.5
16,64,128,8192,6577.34
16,64,128,16384,13067.6
16,128,0,0,20.6627
16,128,1,16,19.7557
16,128,1,32,19.6487
16,128,1,64,19.7023
16,128,1,128,20.3733
16,128,1,256,25.43
16,128,1,512,37.2277
16,128,1,1024,61.1113
16,128,1,2048,108.804
16,128,1,4096,204.935
16,128,1,8192,395.852
16,128,1,16384,778.776
16,128,1,32768,1544.58
16,128,2,16,19.7763
16,128,2,32,19.702
16,128,2,64,19.766
16,128,2,128,20.4277
16,128,2,256,25.5897
16,128,2,512,37.4413
16,128,2,1024,61.655
16,128,2,2048,109.806
16,128,2,4096,205.98
16,128,2,8192,397.73
16,128,2,16384,781.176
16,128,2,32768,1548.51
16,128,4,16,19.6063
16,128,4,32,19.6807
16,128,4,64,19.67
16,128,4,128,20.5017
16,128,4,256,25.5903
16,128,4,512,37.3773
16,128,4,1024,61.3457
16,128,4,2048,109.988
16,128,4,4096,206.043
16,128,4,8192,397.847
16,128,4,16384,781.283
16,128,4,32768,1547
16,128,8,16,22.6247
16,128,8,32,22.923
16,128,8,64,23.5093
16,128,8,128,34.3373
16,128,8,256,42.049
16,128,8,512,54.9023
16,128,8,1024,78.178
16,128,8,2048,125.401
16,128,8,4096,220.359
16,128,8,8192,411.692
16,128,8,16384,793.368
16,128,8,32768,1553.99
16,128,16,16,28.6513
16,128,16,32,28.8113
16,128,16,64,28.9717
16,128,16,128,35.009
16,128,16,256,46.4763
16,128,16,512,71.3193
16,128,16,1024,120.814
16,128,16,2048,217.595
16,128,16,4096,411.703
16,128,16,8192,799.812
16,128,16,16384,1576.82
16,128,16,32768,3132.26
16,128,32,16,44.343
16,128,32,32,44.812
16,128,32,64,45.4623
16,128,32,128,62.295
16,128,32,256,85.9547
16,128,32,512,134.575
16,128,32,1024,231.858
16,128,32,2048,424.13
16,128,32,4096,810.052
16,128,32,8192,1582.21
16,128,32,16384,3131.58
16,128,32,32768,6230.09
16,128,64,16,70.3167
16,128,64,32,71.202
16,128,64,64,73.026
16,128,64,128,118.223
16,128,64,256,168.453
16,128,64,512,269.598
16,128,64,1024,470.884
16,128,64,2048,876.326
16,128,64,4096,1683.78
16,128,64,8192,3305.42
16,128,64,16384,6535.23
16,128,64,32768,13036.3
16,128,128,16,134.063
16,128,128,32,135.493
16,128,128,64,139.066
16,128,128,128,233.735
16,128,128,256,332.586
16,128,128,512,530.331
16,128,128,1024,929.02
16,128,128,2048,1739.55
16,128,128,4096,3340.49
16,128,128,8192,6580.62
16,128,128,16384,13080.5
16,256,0,0,26.5933
16,256,1,16,25.5793
16,256,1,32,25.601
16,256,1,64,25.6117
16,256,1,128,25.6647
16,256,1,256,26.2513
16,256,1,512,37.26
16,256,1,1024,61.1427
16,256,1,2048,108.846
16,256,1,4096,204.966
16,256,1,8192,395.596
16,256,1,16384,779.458
16,256,1,32768,1545.6
16,256,2,16,25.6863
16,256,2,32,25.6433
16,256,2,64,25.6863
16,256,2,128,25.6863
16,256,2,256,26.3373
16,256,2,512,37.5157
16,256,2,1024,61.6873
16,256,2,2048,109.891
16,256,2,4096,205.99
16,256,2,8192,397.73
16,256,2,16384,781.528
16,256,2,32768,1548.59
16,256,4,16,25.462
16,256,4,32,25.4943
16,256,4,64,25.494
16,256,4,128,25.515
16,256,4,256,26.5497
16,256,4,512,37.5157
16,256,4,1024,61.7517
16,256,4,2048,110.073
16,256,4,4096,205.969
16,256,4,8192,397.815
16,256,4,16384,781.474
16,256,4,32768,1548.87
16,256,8,16,25.6433
16,256,8,32,25.6433
16,256,8,64,25.633
16,256,8,128,34.4757
16,256,8,256,46.7113
16,256,8,512,60.8653
16,256,8,1024,84.451
16,256,8,2048,131.695
16,256,8,4096,227.132
16,256,8,8192,416.769
16,256,8,16384,797.698
16,256,8,32768,1560.39
16,256,16,16,34.5503
16,256,16,32,34.5823
16,256,16,64,34.8813
16,256,16,128,41.036
16,256,16,256,47.5213
16,256,16,512,71.074
16,256,16,1024,120.184
16,256,16,2048,217.81
16,256,16,4096,411.778
16,256,16,8192,800.813
16,256,16,16384,1575.59
16,256,16,32768,3129.95
16,256,32,16,50.2313
16,256,32,32,50.4013
16,256,32,64,51.1267
16,256,32,128,67.799
16,256,32,256,86.9677
16,256,32,512,134.095
16,256,32,1024,231.773
16,256,32,2048,424.205
16,256,32,4096,809.624
16,256,32,8192,1580.67
16,256,32,16384,3124.69
16,256,32,32768,6215.13
16,256,64,16,74.242
16,256,64,32,75.17
16,256,64,64,77.5487
16,256,64,128,118.479
16,256,64,256,169.584
16,256,64,512,269.821
16,256,64,1024,470.627
16,256,64,2048,876.229
16,256,64,4096,1687.38
16,256,64,8192,3301.39
16,256,64,16384,6536.91
16,256,64,32768,13042
16,256,128,16,134.041
16,256,128,32,135.898
16,256,128,64,139.62
16,256,128,128,233.265
16,256,128,256,334.346
16,256,128,512,531.728
16,256,128,1024,929.809
16,256,128,2048,1737.32
16,256,128,4096,3348.95
16,256,128,8192,6580.51
16,256,128,16384,13074.5
16,512,0,0,38.2623
16,512,1,16,37.473
16,512,1,32,37.42
16,512,1,64,37.4837
16,512,1,128,37.409
16,512,1,256,37.4517
16,512,1,512,37.9
16,512,1,1024,60.9937
16,512,1,2048,108.664
16,512,1,4096,204.742
16,512,1,8192,394.646
16,512,1,16384,778.7
16,512,1,32768,1541.15
16,512,2,16,37.4623
16,512,2,32,37.463
16,512,2,64,37.537
16,512,2,128,37.506
16,512,2,256,37.548
16,512,2,512,38.0497
16,512,2,1024,61.73
16,512,2,2048,109.688
16,512,2,4096,206.022
16,512,2,8192,397.782
16,512,2,16384,781.154
16,512,2,32768,1548.09
16,512,4,16,37.3133
16,512,4,32,37.3343
16,512,4,64,37.3347
16,512,4,128,37.3343
16,512,4,256,37.4303
16,512,4,512,38.1987
16,512,4,1024,61.73
16,512,4,2048,109.934
16,512,4,4096,206.097
16,512,4,8192,398.359
16,512,4,16384,781.516
16,512,4,32768,1547.83
16,512,8,16,37.409
16,512,8,32,37.4943
16,512,8,64,37.4307
16,512,8,128,37.6013
16,512,8,256,46.8063
16,512,8,512,70.477
16,512,8,1024,97.1437
16,512,8,2048,146.361
16,512,8,4096,241.511
16,512,8,8192,435.906
16,512,8,16384,820.365
16,512,8,32768,1588.63
16,512,16,16,46.145
16,512,16,32,46.3477
16,512,16,64,46.5503
16,512,16,128,52.2573
16,512,16,256,59.9483
16,512,16,512,72.0873
16,512,16,1024,120.686
16,512,16,2048,217.639
16,512,16,4096,411.842
16,512,16,8192,800.397
16,512,16,16384,1576.34
16,512,16,32768,3132.35
16,512,32,16,61.9427
16,512,32,32,62.3487
16,512,32,64,63.1483
16,512,32,128,79.437
16,512,32,256,97.72
16,512,32,512,135.14
16,512,32,1024,231.825
16,512,32,2048,424.663
16,512,32,4096,810.093
16,512,32,8192,1582.15
16,512,32,16384,3131.86
16,512,32,32768,6222.67
16,512,64,16,86.2747
16,512,64,32,87.1813
16,512,64,64,89.784
16,512,64,128,122.82
16,512,64,256,169.253
16,512,64,512,271.356
16,512,64,1024,471.449
16,512,64,2048,875.61
16,512,64,4096,1688.01
16,512,64,8192,3310.22
16,512,64,16384,6537.87
16,512,64,32768,13034.5
16,512,128,16,142.575
16,512,128,32,143.897
16,512,128,64,147.46
16,512,128,128,234.034
16,512,128,256,333.684
16,512,128,512,533.936
16,512,128,1024,931.921
16,512,128,2048,1735.43
16,512,128,4096,3352.41
16,512,128,8192,6581.77
16,512,128,16384,13046.3
16,1024,0,0,62.1777
16,1024,1,16,61.41
16,1024,1,32,61.3137
16,1024,1,64,61.4417
16,1024,1,128,61.431
16,1024,1,256,61.5167
16,1024,1,512,61.495
16,1024,1,1024,61.7833
16,1024,1,2048,108.985
16,1024,1,4096,205.009
16,1024,1,8192,395.105
16,1024,1,16384,777.249
16,1024,1,32768,1543.52
16,1024,2,16,61.41
16,1024,2,32,61.431
16,1024,2,64,61.4093
16,1024,2,128,61.4313
16,1024,2,256,61.4307
16,1024,2,512,61.442
16,1024,2,1024,62.0283
16,1024,2,2048,109.699
16,1024,2,4096,205.734
16,1024,2,8192,397.623
16,1024,2,16384,780.651
16,1024,2,32768,1548.78
16,1024,4,16,61.3353
16,1024,4,32,61.3137
16,1024,4,64,61.335
16,1024,4,128,61.3887
16,1024,4,256,61.4203
16,1024,4,512,61.431
16,1024,4,1024,61.9967
16,1024,4,2048,109.944
16,1024,4,4096,206.033
16,1024,4,8192,397.878
16,1024,4,16384,780.961
16,1024,4,32768,1547.75
16,1024,8,16,61.431
16,1024,8,32,61.4093
16,1024,8,64,61.4527
16,1024,8,128,61.6333
16,1024,8,256,61.719
16,1024,8,512,70.5407
16,1024,8,1024,118.51
16,1024,8,2048,170.053
16,1024,8,4096,267.186
16,1024,8,8192,459.874
16,1024,8,16384,844.579
16,1024,8,32768,1616.33
16,1024,16,16,69.6023
16,1024,16,32,69.8047
16,1024,16,64,70.0713
16,1024,16,128,75.778
16,1024,16,256,82.733
16,1024,16,512,97.635
16,1024,16,1024,121.54
16,1024,16,2048,217.851
16,1024,16,4096,411.648
16,1024,16,8192,800.78
16,1024,16,16384,1577.18
16,1024,16,32768,3131.25
16,1024,32,16,85.41
16,1024,32,32,85.6237
16,1024,32,64,86.5727
16,1024,32,128,102.563
16,1024,32,256,120.91
16,1024,32,512,157.252
16,1024,32,1024,232.593
16,1024,32,2048,424.898
16,1024,32,4096,810.615
16,1024,32,8192,1584.18
16,1024,32,16384,3128.91
16,1024,32,32768,6231.91
16,1024,64,16,116.163
16,1024,64,32,116.718
16,1024,64,64,118.019
16,1024,64,128,146.437
16,1024,64,256,185.723
16,1024,64,512,271.357
16,1024,64,1024,472.472
16,1024,64,2048,876.271
16,1024,64,4096,1685.99
16,1024,64,8192,3308.47
16,1024,64,16384,6539.15
16,1024,64,32768,13061
16,1024,128,16,166.767
16,1024,128,32,167.984
16,1024,128,64,172.005
16,1024,128,128,247.89
16,1024,128,256,334.89
16,1024,128,512,534.5
16,1024,128,1024,934.725
16,1024,128,2048,1739.54
16,1024,128,4096,3351.88
16,1024,128,8192,6570.61
16,1024,128,16384,13068.3
16,2048,0,0,110.371
16,2048,1,16,109.528
16,2048,1,32,109.486
16,2048,1,64,109.486
16,2048,1,128,109.475
16,2048,1,256,109.56
16,2048,1,512,109.55
16,2048,1,1024,109.688
16,2048,1,2048,109.71
16,2048,1,4096,204.294
16,2048,1,8192,395.456
16,2048,1,16384,778.112
16,2048,1,32768,1543.56
16,2048,2,16,109.518
16,2048,2,32,109.497
16,2048,2,64,109.507
16,2048,2,128,109.528
16,2048,2,256,109.657
16,2048,2,512,109.742
16,2048,2,1024,109.774
16,2048,2,2048,109.89
16,2048,2,4096,206.001
16,2048,2,8192,397.846
16,2048,2,16384,781.356
16,2048,2,32768,1548.91
16,2048,4,16,109.294
16,2048,4,32,109.219
16,2048,4,64,109.4
16,2048,4,128,109.336
16,2048,4,256,109.39
16,2048,4,512,109.528
16,2048,4,1024,109.657
16,2048,4,2048,110.211
16,2048,4,4096,206.32
16,2048,4,8192,397.953
16,2048,4,16384,780.801
16,2048,4,32768,1547.15
16,2048,8,16,109.517
16,2048,8,32,109.55
16,2048,8,64,109.593
16,2048,8,128,109.656
16,2048,8,256,109.752
16,2048,8,512,110.414
16,2048,8,1024,118.542
16,2048,8,2048,214.449
16,2048,8,4096,315.038
16,2048,8,8192,508.91
16,2048,8,16384,894.276
16,2048,8,32768,1664.26
16,2048,16,16,116.728
16,2048,16,32,116.74
16,2048,16,64,116.75
16,2048,16,128,122.552
16,2048,16,256,129.007
16,2048,16,512,141.53
16,2048,16,1024,170.277
16,2048,16,2048,218.406
16,2048,16,4096,412.237
16,2048,16,8192,800.833
16,2048,16,16384,1577.13
16,2048,16,32768,3132.47
16,2048,32,16,132.207
16,2048,32,32,132.623
16,2048,32,64,133.529
16,2048,32,128,149.604
16,2048,32,256,168.101
16,2048,32,512,203.91
16,2048,32,1024,279.677
16,2048,32,2048,425.036
16,2048,32,4096,811.383
16,2048,32,8192,1584.99
16,2048,32,16384,3136.67
16,2048,32,32768,6218.91
16,2048,64,16,162.81
16,2048,64,32,163.642
16,2048,64,64,164.623
16,2048,64,128,205.009
16,2048,64,256,247.911
16,2048,64,512,313.513
16,2048,64,1024,473.571
16,2048,64,2048,875.897
16,2048,64,4096,1685.08
16,2048,64,8192,3309.18
16,2048,64,16384,6544.6
16,2048,64,32768,13057.8
16,2048,128,16,218.641
16,2048,128,32,219.387
16,2048,128,64,223.345
16,2048,128,128,297.64
16,2048,128,256,379.904
16,2048,128,512,543.769
16,2048,128,1024,936.186
16,2048,128,2048,1747.48
16,2048,128,4096,3347.67
16,2048,128,8192,6587.02
16,2048,128,16384,13075.3
16,4096,0,0,206.353
16,4096,1,16,206.107
16,4096,1,32,206.267
16,4096,1,64,206.171
16,4096,1,128,206.171
16,4096,1,256,206.192
16,4096,1,512,206.203
16,4096,1,1024,206.266
16,4096,1,2048,205.638
16,4096,1,4096,205.542
16,4096,1,8192,396.149
16,4096,1,16384,777.813
16,4096,1,32768,1545.51
16,4096,2,16,205.968
16,4096,2,32,206.022
16,4096,2,64,205.979
16,4096,2,128,206.085
16,4096,2,256,206.257
16,4096,2,512,206.352
16,4096,2,1024,206.385
16,4096,2,2048,205.776
16,4096,2,4096,206.171
16,4096,2,8192,397.813
16,4096,2,16384,781.665
16,4096,2,32768,1548.85
16,4096,4,16,205.168
16,4096,4,32,205.179
16,4096,4,64,205.264
16,4096,4,128,205.232
16,4096,4,256,205.233
16,4096,4,512,205.435
16,4096,4,1024,205.893
16,4096,4,2048,205.936
16,4096,4,4096,206.609
16,4096,4,8192,397.931
16,4096,4,16384,781.814
16,4096,4,32768,1548.02
16,4096,8,16,205.445
16,4096,8,32,205.392
16,4096,8,64,205.478
16,4096,8,128,205.563
16,4096,8,256,205.894
16,4096,8,512,206.043
16,4096,8,1024,206.939
16,4096,8,2048,215.025
16,4096,8,4096,406.678
16,4096,8,8192,603.932
16,4096,8,16384,989.114
16,4096,8,32768,1759.26
16,4096,16,16,210.64
16,4096,16,32,210.896
16,4096,16,64,210.502
16,4096,16,128,216.379
16,4096,16,256,223.515
16,4096,16,512,235.558
16,4096,16,1024,262.77
16,4096,16,2048,316.787
16,4096,16,4096,412.065
16,4096,16,8192,800.448
16,4096,16,16384,1577.29
16,4096,16,32768,3133.35
16,4096,32,16,226.001
16,4096,32,32,226.833
16,4096,32,64,227.377
16,4096,32,128,243.634
16,4096,32,256,262.418
16,4096,32,512,298.088
16,4096,32,1024,371.658
16,4096,32,2048,519.065
16,4096,32,4096,810.336
16,4096,32,8192,1581.58
16,4096,32,16384,3134.33
16,4096,32,32768,6224.37
16,4096,64,16,256.679
16,4096,64,32,256.924
16,4096,64,64,258.13
16,4096,64,128,298.067
16,4096,64,256,341.79
16,4096,64,512,431.095
16,4096,64,1024,562.362
16,4096,64,2048,876.227
16,4096,64,4096,1687.81
16,4096,64,8192,3306.33
16,4096,64,16384,6533.19
16,4096,64,32768,13052.4
16,4096,128,16,312.148
16,4096,128,32,313.427
16,4096,128,64,317.63
16,4096,128,128,400.043
