layer,tokens,time_us
act_fn,3904,282.061
act_fn,3920,282.519
act_fn,3936,284.706
act_fn,3952,284.887
act_fn,3968,285.879
act_fn,3984,286.466
act_fn,4000,287.373
act_fn,4016,289.208
act_fn,4032,290.295
act_fn,4048,291.597
act_fn,4064,292.589
act_fn,4080,294.199
act_fn,4096,295.213
act_fn,4112,294.2
act_fn,4128,295.596
act_fn,4144,296.024
act_fn,4160,297.635
act_fn,4176,299.021
act_fn,4192,301.026
act_fn,4208,302.146
act_fn,4224,303.203
act_fn,4240,306.371
act_fn,4256,307.565
act_fn,4272,308.44
act_fn,4288,309.09
act_fn,4304,310.734
act_fn,4320,311.438
act_fn,4336,312.803
act_fn,4352,314.254
act_fn,4368,314.542
act_fn,4384,315.438
act_fn,4400,317.401
act_fn,4416,318.137
act_fn,4432,319.993
act_fn,4448,319.95
act_fn,4464,321.849
act_fn,4480,322.584
act_fn,4496,322.243
act_fn,4512,323.193
act_fn,4528,325.251
act_fn,4544,327.769
act_fn,4560,328.185
act_fn,4576,330.531
act_fn,4592,331.129
act_fn,4608,332.121
act_fn,4624,330.137
act_fn,4640,330.703
act_fn,4656,331.908
act_fn,4672,333.572
act_fn,4688,334.062
act_fn,4704,335.3
act_fn,4720,336.729
act_fn,4736,338.446
act_fn,4752,341.807
act_fn,4768,344.068
act_fn,4784,344.74
act_fn,4800,346.276
act_fn,4816,346.756
act_fn,4832,348.324
act_fn,4848,349.082
act_fn,4864,350.48
act_fn,4880,350.746
act_fn,4896,351.983
act_fn,4912,353.444
act_fn,4928,354.692
act_fn,4944,356.005
act_fn,4960,357.029
act_fn,4976,357.583
act_fn,4992,358.938
act_fn,5008,358.117
act_fn,5024,359.386
act_fn,5040,360.922
act_fn,5056,362.256
act_fn,5072,362.48
act_fn,5088,365.21
act_fn,5104,364.699
act_fn,5120,367.258
act_fn,5136,367.376
act_fn,5152,369.467
act_fn,5168,371.514
act_fn,5184,373.029
act_fn,5200,373.926
act_fn,5216,376.283
act_fn,5232,376.443
act_fn,5248,378.064
act_fn,5264,377.968
act_fn,5280,379.376
act_fn,5296,380.614
act_fn,5312,382.086
act_fn,5328,383.569
act_fn,5344,384.614
act_fn,5360,385.958
act_fn,5376,387.217
act_fn,5392,386.352
act_fn,5408,387.782
act_fn,5424,388.55
act_fn,5440,390.033
act_fn,5456,390.417
act_fn,5472,392.049
act_fn,5488,393.681
act_fn,5504,394.374
act_fn,5520,394.417
act_fn,5536,396.732
act_fn,5552,396.988
act_fn,5568,399.505
act_fn,5584,400.134
act_fn,5600,401.094
act_fn,5616,401.628
act_fn,5632,403.281
act_fn,5648,403.953
act_fn,5664,405.436
act_fn,5680,406.855
act_fn,5696,408.561
act_fn,5712,410.29
act_fn,5728,413.372
act_fn,5744,414.183
act_fn,5760,416.103
act_fn,5776,413.51
act_fn,5792,416.007
act_fn,5808,415.879
act_fn,5824,418.727
act_fn,5840,418.301
act_fn,5856,420.231
act_fn,5872,421.116
act_fn,5888,423.208
act_fn,5904,422.716
act_fn,5920,423.964
act_fn,5936,424.53
act_fn,5952,425.383
act_fn,5968,426.375
act_fn,5984,427.879
act_fn,6000,428.477
act_fn,6016,429.778
act_fn,6032,434.45
act_fn,6048,435.122
act_fn,6064,436.008
act_fn,6080,437.277
act_fn,6096,438.557
act_fn,6112,439.944
act_fn,6128,440.531
act_fn,6144,442.622
act_fn,6160,439.528
act_fn,6176,441.8
act_fn,6192,442.44
act_fn,6208,445.587
act_fn,6224,446.206
act_fn,6240,449.747
act_fn,6256,450.92
act_fn,6272,452.392
act_fn,6288,450.163
act_fn,6304,451.795
act_fn,6320,453.086
act_fn,6336,453.288
act_fn,6352,455.56
act_fn,6368,456.381
act_fn,6384,456.702
act_fn,6400,459.934
act_fn,6416,461.907
act_fn,6432,462.792
act_fn,6448,465.182
act_fn,6464,464.809
act_fn,6480,467.369
act_fn,6496,467.027
act_fn,6512,467.828
act_fn,6528,469.139
act_fn,6544,469.897
act_fn,6560,471.017
act_fn,6576,472.468
act_fn,6592,474.804
act_fn,6608,475.529
act_fn,6624,475.999
act_fn,6640,477.065
act_fn,6656,478.655
act_fn,6672,476.873
act_fn,6688,478.729
act_fn,6704,481.3
act_fn,6720,481.545
act_fn,6736,482.815
act_fn,6752,483.668
act_fn,6768,484.575
act_fn,6784,486.676
act_fn,6800,485.599
act_fn,6816,487.882
