prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
64,128,1,512,37.6003
64,128,1,1024,61.3883
64,128,1,2048,109.527
64,128,1,4096,213.167
64,128,1,8192,213.391
64,128,2,16,29.5903
64,128,2,32,29.8137
64,128,2,64,29.9207
64,128,2,128,35.0617
64,128,2,256,41.4937
64,128,2,512,53.3343
64,128,2,1024,77.0583
64,128,2,2048,124.471
64,128,2,4096,226.511
64,128,2,8192,227.503
64,128,4,16,29.953
64,128,4,32,30.219
64,128,4,64,30.358
64,128,4,128,35.8403
64,128,4,256,46.017
64,128,4,512,69.441
64,128,4,1024,116.994
64,128,4,2048,212.654
64,128,4,4096,422.034
64,128,4,8192,421.757
64,128,8,16,44.7153
64,128,8,32,44.9503
64,128,8,64,45.601
64,128,8,128,61.7187
64,128,8,256,79.9907
64,128,8,512,115.906
64,128,8,1024,186.276
64,128,8,2048,329.425
64,128,8,4096,638.721
64,128,8,8192,639.339
64,128,16,16,65.996
64,128,16,32,66.2197
64,128,16,64,66.9343
64,128,16,128,90.028
64,128,16,256,125.293
64,128,16,512,196.334
64,128,16,1024,341.553
64,128,16,2048,628.599
64,128,16,4096,1251.6
64,128,16,8192,1249.63
64,128,32,16,105.634
64,128,32,32,106.36
64,128,32,64,108.301
64,128,32,128,170.446
64,128,32,256,240.442
64,128,32,512,383.591
64,128,32,1024,675.394
64,128,32,2048,1248.98
64,128,32,4096,2489.83
64,128,32,8192,2484.86
64,128,64,16,189.647
64,128,64,32,191.459
64,128,64,64,195.556
64,128,64,128,322.363
64,128,64,256,465.876
64,128,64,512,753.07
64,128,64,1024,1327.01
64,128,64,2048,2480.73
64,128,64,4096,4961.64
64,128,64,8192,4959.23
64,128,128,16,361.756
64,128,128,32,366.514
64,128,128,64,376.807
64,128,128,128,651.532
64,128,128,256,932.914
64,128,128,512,1497.07
64,128,128,1024,2636.34
64,128,128,2048,4946.18
64,128,128,4096,9949.79
64,128,128,8192,9960.5
64,256,0,0,27.2323
64,256,1,16,26.9123
64,256,1,32,26.8693
64,256,1,64,26.8383
64,256,1,128,26.934
64,256,1,256,26.9547
64,256,1,512,37.6323
64,256,1,1024,61.558
64,256,1,2048,109.41
64,256,1,4096,213.092
64,256,1,8192,213.242
64,256,2,16,35.2113
64,256,2,32,35.275
64,256,2,64,35.691
64,256,2,128,41.0143
64,256,2,256,47.052
64,256,2,512,59.4253
64,256,2,1024,82.946
64,256,2,2048,130.52
64,256,2,4096,234.681
64,256,2,8192,234.148
64,256,4,16,35.8513
64,256,4,32,36.065
64,256,4,64,36.598
64,256,4,128,41.75
64,256,4,256,47.905
64,256,4,512,69.7293
64,256,4,1024,116.888
64,256,4,2048,212.484
64,256,4,4096,421.277
64,256,4,8192,421.107
64,256,8,16,50.7103
64,256,8,32,51.1477
64,256,8,64,51.681
64,256,8,128,67.7237
64,256,8,256,85.6333
64,256,8,512,121.784
64,256,8,1024,193.06
64,256,8,2048,335.825
64,256,8,4096,644.183
64,256,8,8192,645.857
64,256,16,16,73.239
64,256,16,32,73.6653
64,256,16,64,74.8497
64,256,16,128,101.143
64,256,16,256,126.552
64,256,16,512,196.43
64,256,16,1024,340.732
64,256,16,2048,628.459
64,256,16,4096,1252.18
64,256,16,8192,1253.19
64,256,32,16,112.034
64,256,32,32,112.952
64,256,32,64,115.127
64,256,32,128,175.619
64,256,32,256,242.575
64,256,32,512,382.995
64,256,32,1024,676.429
64,256,32,2048,1250.01
64,256,32,4096,2493.51
64,256,32,8192,2489.81
64,256,64,16,194.927
64,256,64,32,196.782
64,256,64,64,201.06
64,256,64,128,329.201
64,256,64,256,467.689
64,256,64,512,755.107
64,256,64,1024,1328.59
64,256,64,2048,2481.88
64,256,64,4096,4963.31
64,256,64,8192,4973.47
64,256,128,16,365.606
64,256,128,32,369.906
64,256,128,64,380.039
64,256,128,128,653.047
64,256,128,256,935.729
64,256,128,512,1497.87
64,256,128,1024,2637.65
64,256,128,2048,4945.73
64,256,128,4096,9961.68
64,256,128,8192,9965.13
64,512,0,0,39.0833
64,512,1,16,38.5717
64,512,1,32,38.6033
64,512,1,64,38.5823
64,512,1,128,38.721
64,512,1,256,38.8483
64,512,1,512,38.9123
64,512,1,1024,61.6013
64,512,1,2048,109.485
64,512,1,4096,213.636
64,512,1,8192,213.679
64,512,2,16,47.0197
64,512,2,32,47.2753
64,512,2,64,47.6383
64,512,2,128,52.6733
64,512,2,256,58.8703
64,512,2,512,70.38
64,512,2,1024,95.063
64,512,2,2048,142.114
64,512,2,4096,246.32
64,512,2,8192,246.724
64,512,4,16,47.6813
64,512,4,32,47.8193
64,512,4,64,48.1817
64,512,4,128,53.825
64,512,4,256,59.6277
64,512,4,512,71.3727
64,512,4,1024,117.389
64,512,4,2048,211.919
64,512,4,4096,421.715
64,512,4,8192,421.01
64,512,8,16,62.572
64,512,8,32,62.9023
64,512,8,64,63.6703
64,512,8,128,79.724
64,512,8,256,97.2813
64,512,8,512,132.28
64,512,8,1024,204.857
64,512,8,2048,348.071
64,512,8,4096,657.314
64,512,8,8192,658.978
64,512,16,16,85.4843
64,512,16,32,86.1137
64,512,16,64,86.7743
64,512,16,128,119.703
64,512,16,256,148.813
64,512,16,512,197.572
64,512,16,1024,340.219
64,512,16,2048,629.697
64,512,16,4096,1251.5
64,512,16,8192,1251.61
64,512,32,16,130.424
64,512,32,32,131.395
64,512,32,64,133.123
64,512,32,128,188.569
64,512,32,256,253.114
64,512,32,512,385.575
64,512,32,1024,672.888
64,512,32,2048,1251.18
64,512,32,4096,2500.75
64,512,32,8192,2496.45
64,512,64,16,210.19
64,512,64,32,211.225
64,512,64,64,213.945
64,512,64,128,337.596
64,512,64,256,479.155
64,512,64,512,758.307
64,512,64,1024,1328.74
64,512,64,2048,2481.42
64,512,64,4096,4968.49
64,512,64,8192,4967.18
64,512,128,16,377.095
64,512,128,32,381.554
64,512,128,64,391.794
64,512,128,128,658.487
64,512,128,256,940.807
64,512,128,512,1503.31
64,512,128,1024,2637.54
64,512,128,2048,4943.83
64,512,128,4096,9965.45
64,512,128,8192,9958.8
64,1024,0,0,63.0413
64,1024,1,16,62.465
64,1024,1,32,62.444
64,1024,1,64,62.5717
64,1024,1,128,62.625
64,1024,1,256,62.7957
64,1024,1,512,62.849
64,1024,1,1024,62.9343
64,1024,1,2048,109.421
64,1024,1,4096,213.241
64,1024,1,8192,213.135
64,1024,2,16,70.6363
64,1024,2,32,70.476
64,1024,2,64,71.052
64,1024,2,128,75.852
64,1024,2,256,81.9963
64,1024,2,512,93.7507
64,1024,2,1024,117.709
64,1024,2,2048,166.222
64,1024,2,4096,272.229
64,1024,2,8192,271.61
64,1024,4,16,71.2337
64,1024,4,32,71.831
64,1024,4,64,71.714
64,1024,4,128,77.132
64,1024,4,256,82.7323
64,1024,4,512,94.9143
64,1024,4,1024,118.978
64,1024,4,2048,212.025
64,1024,4,4096,421.918
64,1024,4,8192,421.149
64,1024,8,16,86.1883
64,1024,8,32,86.3157
64,1024,8,64,86.8817
64,1024,8,128,103.149
64,1024,8,256,121.432
64,1024,8,512,156.109
64,1024,8,1024,226.992
64,1024,8,2048,374.29
64,1024,8,4096,690.531
64,1024,8,8192,688.877
64,1024,16,16,109.175
64,1024,16,32,109.677
64,1024,16,64,111.053
64,1024,16,128,143.981
64,1024,16,256,178.606
64,1024,16,512,242.607
64,1024,16,1024,342.001
64,1024,16,2048,630.209
64,1024,16,4096,1252.94
64,1024,16,8192,1252.33
64,1024,32,16,155.224
64,1024,32,32,156.248
64,1024,32,64,158.242
64,1024,32,128,224.303
64,1024,32,256,278.694
64,1024,32,512,407.943
64,1024,32,1024,675.778
64,1024,32,2048,1250.74
64,1024,32,4096,2498.57
64,1024,32,8192,2497.32
64,1024,64,16,239.557
64,1024,64,32,241.584
64,1024,64,64,245.466
64,1024,64,128,365.298
64,1024,64,256,499.433
64,1024,64,512,778.148
64,1024,64,1024,1336.18
64,1024,64,2048,2481.34
64,1024,64,4096,4969.29
64,1024,64,8192,4970.03
64,1024,128,16,406.578
64,1024,128,32,410.376
64,1024,128,64,421.405
64,1024,128,128,679.106
64,1024,128,256,948.669
64,1024,128,512,1512.26
64,1024,128,1024,2648.72
64,1024,128,2048,4941.98
64,1024,128,4096,9962.04
64,1024,128,8192,9972.94
64,2048,0,0,110.989
64,2048,1,16,110.285
64,2048,1,32,110.061
64,2048,1,64,110.53
64,2048,1,128,110.53
64,2048,1,256,110.348
64,2048,1,512,110.743
64,2048,1,1024,110.84
64,2048,1,2048,110.839
64,2048,1,4096,213.423
64,2048,1,8192,213.412
64,2048,2,16,117.453
64,2048,2,32,117.378
64,2048,2,64,117.634
64,2048,2,128,122.797
64,2048,2,256,129.261
64,2048,2,512,140.152
64,2048,2,1024,164.547
64,2048,2,2048,213.295
64,2048,2,4096,324.23
64,2048,2,8192,324.007
64,2048,4,16,118.648
64,2048,4,32,118.978
64,2048,4,64,119.298
64,2048,4,128,123.789
64,2048,4,256,130.349
64,2048,4,512,141.454
64,2048,4,1024,166.19
64,2048,4,2048,215.449
64,2048,4,4096,420.904
64,2048,4,8192,420.456
64,2048,8,16,133.698
64,2048,8,32,133.581
64,2048,8,64,134.061
64,2048,8,128,150.36
64,2048,8,256,168.43
64,2048,8,512,203.918
64,2048,8,1024,273.509
64,2048,8,2048,418.888
64,2048,8,4096,739.939
64,2048,8,8192,739.001
64,2048,16,16,156.077
64,2048,16,32,156.696
64,2048,16,64,157.827
64,2048,16,128,191.566
64,2048,16,256,228.037
64,2048,16,512,297.755
64,2048,16,1024,433.267
64,2048,16,2048,630.071
64,2048,16,4096,1250.95
64,2048,16,8192,1252.5
64,2048,32,16,209.188
64,2048,32,32,210.127
64,2048,32,64,212.42
64,2048,32,128,273.904
64,2048,32,256,344.433
64,2048,32,512,462.803
64,2048,32,1024,720.536
64,2048,32,2048,1248.68
64,2048,32,4096,2502.14
64,2048,32,8192,2500.56
64,2048,64,16,300.134
64,2048,64,32,302.256
64,2048,64,64,305.702
64,2048,64,128,428.734
64,2048,64,256,565.824
64,2048,64,512,825.179
64,2048,64,1024,1374.7
64,2048,64,2048,2490.56
64,2048,64,4096,4968.54
64,2048,64,8192,4976.04
64,2048,128,16,469.673
64,2048,128,32,473.993
64,2048,128,64,486.868
64,2048,128,128,734.222
64,2048,128,256,1004.47
64,2048,128,512,1538.2
64,2048,128,1024,2661.95
64,2048,128,2048,4958.57
64,2048,128,4096,9954.64
64,2048,128,8192,9953.01
64,4096,0,0,214.51
64,4096,1,16,214.671
64,4096,1,32,214.692
64,4096,1,64,214.329
64,4096,1,128,214.382
64,4096,1,256,213.999
64,4096,1,512,214.212
64,4096,1,1024,214.244
64,4096,1,2048,214.5
64,4096,1,4096,215.012
64,4096,1,8192,214.862
64,4096,2,16,219.61
64,4096,2,32,219.567
64,4096,2,64,219.961
64,4096,2,128,224.644
64,4096,2,256,232.527
64,4096,2,512,244.677
64,4096,2,1024,269.2
64,4096,2,2048,322.107
64,4096,2,4096,424.157
64,4096,2,8192,423.646
64,4096,4,16,220.527
64,4096,4,32,220.655
64,4096,4,64,221.604
64,4096,4,128,227.087
64,4096,4,256,232.964
64,4096,4,512,245.69
64,4096,4,1024,271.909
64,4096,4,2048,323.889
64,4096,4,4096,424.701
64,4096,4,8192,423.837
64,4096,8,16,235.664
64,4096,8,32,235.93
64,4096,8,64,236.261
64,4096,8,128,252.25
64,4096,8,256,272.144
64,4096,8,512,309.766
64,4096,8,1024,384.029
64,4096,8,2048,532.938
64,4096,8,4096,831.354
64,4096,8,8192,831.802
64,4096,16,16,257.979
64,4096,16,32,258.81
64,4096,16,64,260.57
64,4096,16,128,293.659
64,4096,16,256,332.615
64,4096,16,512,407.751
64,4096,16,1024,556.394
64,4096,16,2048,851.803
64,4096,16,4096,1253.78
64,4096,16,8192,1253.98
64,4096,32,16,311.92
64,4096,32,32,312.636
64,4096,32,64,315.014
64,4096,32,128,389.213
64,4096,32,256,471.433
64,4096,32,512,603.755
64,4096,32,1024,881.382
64,4096,32,2048,1397.01
64,4096,32,4096,2495.38
64,4096,32,8192,2491.66
64,4096,64,16,413.245
64,4096,64,32,415.272
64,4096,64,64,420.317
64,4096,64,128,555.531
64,4096,64,256,701.272
64,4096,64,512,984.712
64,4096,64,1024,1517.45
64,4096,64,2048,2661
64,4096,64,4096,4995.06
64,4096,64,8192,4985.57
64,4096,128,16,597.963
64,4096,128,32,603.307
64,4096,128,64,617.228
64,4096,128,128,876.849
64,4096,128,256,1160.48
64,4096,128,512,1706.59
64,4096,128,1024,2822.98
64,4096,128,2048,5156.88
64,4096,128,4096,9981.1
64,4096,128,8192,9991.61
64,8192,0,0,214.297
64,8192,1,16,213.785
64,8192,1,32,213.753
64,8192,1,64,213.935
64,8192,1,128,213.764
64,8192,1,256,213.86
64,8192,1,512,213.369
64,8192,1,1024,213.871
64,8192,1,2048,213.722
64,8192,1,4096,214.745
64,8192,1,8192,215.055
64,8192,2,16,219.897
64,8192,2,32,219.897
64,8192,2,64,220.015
64,8192,2,128,225.359
64,8192,2,256,232.036
64,8192,2,512,245.146
64,8192,2,1024,269.104
64,8192,2,2048,322.278
64,8192,2,4096,423.955
64,8192,2,8192,423.507
64,8192,4,16,220.356
64,8192,4,32,220.676
64,8192,4,64,222.329
64,8192,4,128,226.82
64,8192,4,256,233.146
64,8192,4,512,246.82
64,8192,4,1024,272.016
64,8192,4,2048,323.451
64,8192,4,4096,423.784
64,8192,4,8192,424.04
64,8192,8,16,235.333
64,8192,8,32,235.61
64,8192,8,64,237.348
64,8192,8,128,252.239
64,8192,8,256,272.09
64,8192,8,512,309.318
64,8192,8,1024,384.316
64,8192,8,2048,534.197
64,8192,8,4096,831.696
64,8192,8,8192,832.282
64,8192,16,16,258.021
64,8192,16,32,259.013
64,8192,16,64,259.984
64,8192,16,128,293.605
64,8192,16,256,333.553
64,8192,16,512,407.826
64,8192,16,1024,555.957
64,8192,16,2048,847.995
64,8192,16,4096,1252.49
64,8192,16,8192,1252.77
64,8192,32,16,312.027
64,8192,32,32,312.87
64,8192,32,64,315.43
64,8192,32,128,389.277
64,8192,32,256,471.006
64,8192,32,512,603.543
64,8192,32,1024,879.825
64,8192,32,2048,1395.72
64,8192,32,4096,2492.8
64,8192,32,8192,2494.49
64,8192,64,16,413.586
64,8192,64,32,415.56
64,8192,64,64,420.542
64,8192,64,128,557.472
64,8192,64,256,702.307
64,8192,64,512,983.677
64,8192,64,1024,1514.79
64,8192,64,2048,2660.08
64,8192,64,4096,4985.98
64,8192,64,8192,4989.92
64,8192,128,16,597.739
64,8192,128,32,602.774
64,8192,128,64,615.98
64,8192,128,128,877.659
64,8192,128,256,1160.83
64,8192,128,512,1707.25
64,8192,128,1024,2820.64
64,8192,128,2048,5158.88
64,8192,128,4096,9988.2
64,8192,128,8192,9984.73
128,0,0,0,15.968
128,0,1,16,23.8937
128,0,1,32,23.7653
128,0,1,64,23.9467
128,0,1,128,29.451
128,0,1,256,36.0757
128,0,1,512,47.7447
128,0,1,1024,71.2013
128,0,1,2048,118.498
128,0,1,4096,220.964
128,0,1,8192,220.015
128,0,2,16,24.267
128,0,2,32,24.5233
128,0,2,64,24.5977
128,0,2,128,30.7097
128,0,2,256,37.3237
128,0,2,512,48.9927
128,0,2,1024,72.3747
128,0,2,2048,119.597
128,0,2,4096,221.711
128,0,2,8192,222.649
128,0,4,16,31.7983
128,0,4,32,31.9367
128,0,4,64,32.256
128,0,4,128,40.865
128,0,4,256,48.033
128,0,4,512,71.0627
128,0,4,1024,118.414
128,0,4,2048,213.444
128,0,4,4096,422.739
128,0,4,8192,422.313
128,0,8,16,40.555
128,0,8,32,40.8113
128,0,8,64,41.59
128,0,8,128,60.7267
128,0,8,256,79.415
128,0,8,512,113.815
128,0,8,1024,184.655
128,0,8,2048,327.569
128,0,8,4096,638.156
128,0,8,8192,637.346
128,0,16,16,63.7457
128,0,16,32,64.3423
128,0,16,64,65.2067
128,0,16,128,99.2983
128,0,16,256,134.925
128,0,16,512,205.476
128,0,16,1024,348.955
128,0,16,2048,632.086
128,0,16,4096,1252.83
128,0,16,8192,1252.78
128,0,32,16,109.805
128,0,32,32,110.679
128,0,32,64,112.578
128,0,32,128,175.545
128,0,32,256,246.959
128,0,32,512,390.184
128,0,32,1024,682.146
128,0,32,2048,1254.14
128,0,32,4096,2495.08
128,0,32,8192,2494.53
128,0,64,16,200.612
128,0,64,32,202.553
128,0,64,64,206.766
128,0,64,128,337.148
128,0,64,256,479.582
128,0,64,512,766.98
128,0,64,1024,1337.93
128,0,64,2048,2491.34
128,0,64,4096,4970.1
128,0,64,8192,4970.35
128,0,128,16,385.767
128,0,128,32,390.034
128,0,128,64,400.317
128,0,128,128,673.464
128,0,128,256,954.685
128,0,128,512,1515.22
128,0,128,1024,2655.06
128,0,128,2048,4959.22
128,0,128,4096,9971.25
128,0,128,8192,9972.98
128,16,0,0,21.0353
128,16,1,16,29.4513
128,16,1,32,29.5573
128,16,1,64,29.739
128,16,1,128,30.1133
128,16,1,256,35.8943
128,16,1,512,47.617
128,16,1,1024,71.2547
128,16,1,2048,119.053
128,16,1,4096,220.868
128,16,1,8192,221.818
128,16,2,16,29.8997
128,16,2,32,30.1973
128,16,2,64,30.2727
128,16,2,128,34.1343
128,16,2,256,40.694
128,16,2,512,52.364
128,16,2,1024,76.1613
128,16,2,2048,123.128
128,16,2,4096,226.329
128,16,2,8192,226.117
128,16,4,16,37.3447
128,16,4,32,37.59
128,16,4,64,37.9207
128,16,4,128,43.0193
128,16,4,256,54.113
128,16,4,512,71.3397
128,16,4,1024,118.211
128,16,4,2048,213.284
128,16,4,4096,422.6
128,16,4,8192,422.717
128,16,8,16,46.294
128,16,8,32,46.5717
128,16,8,64,47.009
128,16,8,128,61.7403
128,16,8,256,84.0547
128,16,8,512,117.997
128,16,8,1024,188.516
128,16,8,2048,333.276
128,16,8,4096,642.188
128,16,8,8192,641.548
128,16,16,16,69.228
128,16,16,32,69.6227
128,16,16,64,70.7213
128,16,16,128,102.444
128,16,16,256,137.539
128,16,16,512,207.812
128,16,16,1024,349.831
128,16,16,2048,634.316
128,16,16,4096,1253.14
128,16,16,8192,1251.72
128,16,32,16,112.887
128,16,32,32,113.634
128,16,32,64,115.426
128,16,32,128,177.155
128,16,32,256,247.034
128,16,32,512,390.183
128,16,32,1024,682.104
128,16,32,2048,1256.41
128,16,32,4096,2498.66
128,16,32,8192,2494.59
128,16,64,16,201.987
128,16,64,32,203.791
128,16,64,64,208.1
128,16,64,128,339.718
128,16,64,256,483.113
128,16,64,512,768.783
128,16,64,1024,1340.65
128,16,64,2048,2493.88
128,16,64,4096,4974.36
128,16,64,8192,4981.33
128,16,128,16,387.485
128,16,128,32,391.57
128,16,128,64,401.874
128,16,128,128,675.554
128,16,128,256,956.914
128,16,128,512,1516.07
128,16,128,1024,2653.93
128,16,128,2048,4958.23
128,16,128,4096,9979.6
128,16,128,8192,9970.13
128,32,0,0,21.174
128,32,1,16,29.6223
128,32,1,32,29.6433
128,32,1,64,29.8563
128,32,1,128,30.4857
128,32,1,256,35.8623
128,32,1,512,47.4467
128,32,1,1024,71.2553
128,32,1,2048,118.818
128,32,1,4096,219.994
128,32,1,8192,220.165
128,32,2,16,30.1127
128,32,2,32,30.198
128,32,2,64,30.4007
128,32,2,128,34.582
128,32,2,256,40.9823
128,32,2,512,52.3953
128,32,2,1024,76.0443
128,32,2,2048,122.925
128,32,2,4096,226.223
128,32,2,8192,226.309
128,32,4,16,37.505
128,32,4,32,37.7183
128,32,4,64,37.8993
128,32,4,128,43.073
128,32,4,256,53.9743
128,32,4,512,71.6927
128,32,4,1024,118.221
128,32,4,2048,213.881
128,32,4,4096,422.461
128,32,4,8192,422.365
128,32,8,16,46.422
128,32,8,32,46.561
128,32,8,64,47.116
128,32,8,128,61.7827
128,32,8,256,83.852
128,32,8,512,118.562
128,32,8,1024,189.646
128,32,8,2048,333.019
128,32,8,4096,642.156
128,32,8,8192,641.847
128,32,16,16,69.3027
128,32,16,32,69.921
128,32,16,64,70.721
128,32,16,128,102.402
128,32,16,256,137.496
128,32,16,512,207.491
128,32,16,1024,349.831
128,32,16,2048,633.676
128,32,16,4096,1253.94
128,32,16,8192,1250.05
128,32,32,16,112.898
128,32,32,32,113.933
128,32,32,64,115.427
128,32,32,128,177.198
128,32,32,256,246.938
128,32,32,512,390.205
128,32,32,1024,682.264
128,32,32,2048,1255.79
128,32,32,4096,2497.18
128,32,32,8192,2493.82
128,32,64,16,202.148
128,32,64,32,204.1
128,32,64,64,208.206
128,32,64,128,339.526
128,32,64,256,482.782
128,32,64,512,769.124
128,32,64,1024,1339.96
128,32,64,2048,2494.82
128,32,64,4096,4974.86
128,32,64,8192,4972.03
128,32,128,16,387.623
128,32,128,32,391.784
128,32,128,64,401.629
128,32,128,128,675.138
128,32,128,256,957.159
128,32,128,512,1515.39
128,32,128,1024,2653.7
128,32,128,2048,4959.13
128,32,128,4096,9972.74
128,32,128,8192,9991.29
128,64,0,0,21.4293
128,64,1,16,29.8883
128,64,1,32,29.6857
128,64,1,64,29.8987
128,64,1,128,30.4643
128,64,1,256,36.0007
128,64,1,512,47.8197
128,64,1,1024,71.1477
128,64,1,2048,118.882
128,64,1,4096,222.169
128,64,1,8192,221.455
128,64,2,16,30.2727
128,64,2,32,30.2517
128,64,2,64,30.5707
128,64,2,128,34.486
128,64,2,256,41.174
128,64,2,512,52.7583
128,64,2,1024,76.0123
128,64,2,2048,122.968
128,64,2,4096,226.361
128,64,2,8192,226.415
128,64,4,16,37.5577
128,64,4,32,37.793
128,64,4,64,37.889
128,64,4,128,43.2437
128,64,4,256,54.06
128,64,4,512,71.7987
128,64,4,1024,118.103
128,64,4,2048,213.487
128,64,4,4096,422.248
128,64,4,8192,422.611
128,64,8,16,46.5287
128,64,8,32,46.721
128,64,8,64,47.0517
128,64,8,128,61.9003
128,64,8,256,83.9377
128,64,8,512,118.327
128,64,8,1024,189.956
128,64,8,2048,332.06
128,64,8,4096,641.463
128,64,8,8192,642.028
128,64,16,16,69.569
128,64,16,32,70.0493
128,64,16,64,70.881
128,64,16,128,102.199
128,64,16,256,137.464
128,64,16,512,207.662
128,64,16,1024,350.097
128,64,16,2048,633.922
128,64,16,4096,1252.03
128,64,16,8192,1251.96
128,64,32,16,113.039
128,64,32,32,113.914
128,64,32,64,115.706
128,64,32,128,177.235
128,64,32,256,246.901
128,64,32,512,390.224
128,64,32,1024,682.141
128,64,32,2048,1256.06
128,64,32,4096,2496.77
128,64,32,8192,2495.8
128,64,64,16,202.281
128,64,64,32,203.848
128,64,64,64,208.169
128,64,64,128,339.716
128,64,64,256,482.495
128,64,64,512,768.993
128,64,64,1024,1338.94
128,64,64,2048,2491.05
128,64,64,4096,4976.09
128,64,64,8192,4974.59
128,64,128,16,387.547
128,64,128,32,392.113
128,64,128,64,401.884
128,64,128,128,675.612
128,64,128,256,956.894
128,64,128,512,1516.75
128,64,128,1024,2652.73
128,64,128,2048,4956.46
128,64,128,4096,9975.9
128,64,128,8192,9983.98
128,128,0,0,22.1343
128,128,1,16,30.508
128,128,1,32,30.4013
128,128,1,64,30.625
128,128,1,128,35.5423
128,128,1,256,42.1243
128,128,1,512,53.7197
128,128,1,1024,77.39
128,128,1,2048,124.666
128,128,1,4096,227.295
128,128,1,8192,227.082
128,128,2,16,31.127
128,128,2,32,31.4033
128,128,2,64,31.799
128,128,2,128,36.0863
128,128,2,256,43.1487
128,128,2,512,55.0317
128,128,2,1024,78.4993
128,128,2,2048,125.797
128,128,2,4096,229.257
128,128,2,8192,227.946
128,128,4,16,38.177
128,128,4,32,38.6143
128,128,4,64,38.7003
128,128,4,128,48.8443
128,128,4,256,58.8713
128,128,4,512,71.8963
128,128,4,1024,118.277
128,128,4,2048,213.726
128,128,4,4096,422.407
128,128,4,8192,422.406
128,128,8,16,47.6717
128,128,8,32,47.9487
128,128,8,64,48.504
128,128,8,128,63.9707
128,128,8,256,84.6433
128,128,8,512,120.859
128,128,8,1024,190.92
128,128,8,2048,333.604
128,128,8,4096,644.261
128,128,8,8192,644.762
128,128,16,16,70.723
128,128,16,32,70.9787
128,128,16,64,72.024
128,128,16,128,104.527
128,128,16,256,141.35
128,128,16,512,212.403
128,128,16,1024,355.63
128,128,16,2048,638.938
128,128,16,4096,1255.68
128,128,16,8192,1253.96
128,128,32,16,116.057
128,128,32,32,116.827
128,128,32,64,118.906
128,128,32,128,181.17
128,128,32,256,247.455
128,128,32,512,391.152
128,128,32,1024,683.58
128,128,32,2048,1257.73
128,128,32,4096,2499.8
128,128,32,8192,2497.88
128,128,64,16,203.816
128,128,64,32,205.768
128,128,64,64,209.897
128,128,64,128,343.225
128,128,64,256,486.046
128,128,64,512,771.263
128,128,64,1024,1342.02
128,128,64,2048,2492.71
128,128,64,4096,4974.38
128,128,64,8192,4993.57
128,128,128,16,389.583
128,128,128,32,393.946
128,128,128,64,403.877
128,128,128,128,678.075
128,128,128,256,959.27
128,128,128,512,1519.13
128,128,128,1024,2654.93
128,128,128,2048,4965.23
128,128,128,4096,9972.14
128,128,128,8192,9992.84
128,256,0,0,27.873
128,256,1,16,35.8303
128,256,1,32,35.8947
128,256,1,64,36.1293
128,256,1,128,41.4103
128,256,1,256,47.65
128,256,1,512,59.81
128,256,1,1024,83.2033
128,256,1,2048,130.448
128,256,1,4096,233.876
128,256,1,8192,232.894
128,256,2,16,36.951
128,256,2,32,37.0037
128,256,2,64,37.3987
128,256,2,128,42.466
128,256,2,256,48.0657
128,256,2,512,60.973
128,256,2,1024,84.3987
128,256,2,2048,131.568
128,256,2,4096,235.647
128,256,2,8192,235.508
128,256,4,16,45.645
128,256,4,32,45.751
128,256,4,64,46.444
128,256,4,128,54.9143
128,256,4,256,66.904
128,256,4,512,83.1603
128,256,4,1024,118.81
128,256,4,2048,213.417
128,256,4,4096,421.766
128,256,4,8192,421.435
128,256,8,16,57.026
128,256,8,32,57.1647
128,256,8,64,57.4207
128,256,8,128,70.4987
128,256,8,256,87.769
128,256,8,512,131.525
128,256,8,1024,196.926
128,256,8,2048,339.736
128,256,8,4096,649.39
128,256,8,8192,650.255
128,256,16,16,80.216
128,256,16,32,80.7707
128,256,16,64,81.4537
128,256,16,128,110.81
128,256,16,256,146.822
128,256,16,512,218.494
128,256,16,1024,361.966
128,256,16,2048,645.263
128,256,16,4096,1259.53
128,256,16,8192,1260.38
128,256,32,16,125.242
128,256,32,32,125.925
128,256,32,64,127.92
128,256,32,128,187.047
128,256,32,256,252.393
128,256,32,512,390.255
128,256,32,1024,684.101
128,256,32,2048,1263.87
128,256,32,4096,2509.59
128,256,32,8192,2505.37
128,256,64,16,213.608
128,256,64,32,215.454
128,256,64,64,219.646
128,256,64,128,343.778
128,256,64,256,492.371
128,256,64,512,779.774
128,256,64,1024,1345.36
128,256,64,2048,2496.12
128,256,64,4096,4979.86
128,256,64,8192,4993.74
128,256,128,16,393.946
128,256,128,32,397.679
128,256,128,64,407.984
128,256,128,128,681.221
128,256,128,256,965.188
128,256,128,512,1523.35
128,256,128,1024,2656.43
128,256,128,2048,4964.03
128,256,128,4096,9972.23
128,256,128,8192,9998.58
128,512,0,0,39.8413
128,512,1,16,48.535
128,512,1,32,48.493
128,512,1,64,47.98
128,512,1,128,53.282
128,512,1,256,59.5437
128,512,1,512,70.9783
128,512,1,1024,95.2567
128,512,1,2048,142.587
128,512,1,4096,244.852
128,512,1,8192,245.311
128,512,2,16,48.9617
128,512,2,32,48.834
128,512,2,64,49.5273
128,512,2,128,54.2313
128,512,2,256,60.461
128,512,2,512,71.363
128,512,2,1024,96.4937
128,512,2,2048,143.237
128,512,2,4096,247.966
128,512,2,8192,248.02
128,512,4,16,57.634
128,512,4,32,57.7517
