regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,4,0.5,4.0,256,2048,128,512,320,901.175,1007.896,912.405,0.1052
mixed,8,4,0.5,4.0,256,2048,512,2048,1280,1310.241,1793.165,1273.665,-0.0757
mixed,8,4,0.5,4.0,256,2048,2048,8192,5120,2514.076,2498.878,2392.345,
mixed,8,4,0.5,4.0,256,8192,128,512,320,1434.851,1544.359,1445.057,0.0932
mixed,8,4,0.5,4.0,256,8192,512,2048,1280,1978.64,2381.917,1975.247,-0.0084
mixed,8,4,0.5,4.0,256,8192,2048,8192,5120,3547.864,3547.897,2395.355,-34924.5152
mixed,8,4,0.5,4.0,1024,0,128,512,320,875.895,942.743,873.27,-0.0393
mixed,8,4,0.5,4.0,1024,0,512,2048,1280,1305.247,1730.252,1464.805,0.3754
mixed,8,4,0.5,4.0,1024,0,2048,8192,5120,2841.092,2832.968,2556.703,
mixed,8,4,0.5,4.0,1024,512,128,512,320,1340.96,1421.795,1346.273,0.0657
mixed,8,4,0.5,4.0,1024,512,512,2048,1280,1674.026,2134.741,1834.572,0.3485
mixed,8,4,0.5,4.0,1024,512,2048,8192,5120,3324.435,3321.937,2977.673,
mixed,8,4,0.5,4.0,1024,2048,128,512,320,2674.562,2800.997,2690.082,0.1228
mixed,8,4,0.5,4.0,1024,2048,512,2048,1280,3102.316,3396.723,3089.707,-0.0428
mixed,8,4,0.5,4.0,1024,2048,2048,8192,5120,4527.855,4526.445,4120.133,
mixed,8,4,0.5,4.0,1024,8192,128,512,320,3839.87,3951.103,3828.126,-0.1056
mixed,8,4,0.5,4.0,1024,8192,512,2048,1280,4387.818,4767.19,4381.867,-0.0157
mixed,8,4,0.5,4.0,1024,8192,2048,8192,5120,5942.512,5944.369,4852.214,-587.1287
mixed,8,4,0.5,4.0,4096,0,128,512,320,7769.597,7841.661,7767.711,-0.0262
mixed,8,4,0.5,4.0,4096,0,512,2048,1280,8117.766,8447.692,8147.587,0.0904
mixed,8,4,0.5,4.0,4096,0,2048,8192,5120,9349.511,9347.909,8919.609,
mixed,8,4,0.5,4.0,4096,512,128,512,320,9267.97,9343.587,9261.6,-0.0842
mixed,8,4,0.5,4.0,4096,512,512,2048,1280,9621.45,9908.685,9618.538,-0.0101
mixed,8,4,0.5,4.0,4096,512,2048,8192,5120,10879.692,10873.031,10404.412,
mixed,8,4,0.5,4.0,4096,2048,128,512,320,12599.797,12661.969,12594.897,-0.0788
mixed,8,4,0.5,4.0,4096,2048,512,2048,1280,12901.274,13122.591,12883.381,-0.0808
mixed,8,4,0.5,4.0,4096,2048,2048,8192,5120,13998.998,14004.142,13590.67,-79.3795
mixed,8,4,0.5,4.0,4096,8192,128,512,320,14213.402,14213.115,14214.676,
mixed,8,4,0.5,4.0,4096,8192,512,2048,1280,14216.982,15058.634,14211.0,-0.0071
mixed,8,4,0.5,4.0,4096,8192,2048,8192,5120,15756.93,15750.656,15623.864,
pure,8,6,0.75,4.0,0,0,128,512,416,287.686,355.754,347.625,0.8806
pure,8,6,0.75,4.0,0,0,512,2048,1664,990.456,1202.141,1194.366,0.9633
pure,8,6,0.75,4.0,0,0,2048,8192,6656,2373.529,2373.946,2369.658,-9.283
mixed,8,6,0.75,4.0,16,0,128,512,416,283.368,350.598,347.624,0.9558
mixed,8,6,0.75,4.0,16,0,512,2048,1664,985.752,1197.949,1195.26,0.9873
mixed,8,6,0.75,4.0,16,0,2048,8192,6656,2368.377,2369.401,2369.242,0.8447
mixed,8,6,0.75,4.0,16,512,128,512,416,320.36,357.577,348.297,0.7507
mixed,8,6,0.75,4.0,16,512,512,2048,1664,986.552,1198.108,1196.445,0.9921
mixed,8,6,0.75,4.0,16,512,2048,8192,6656,2372.345,2371.289,2369.881,
mixed,8,6,0.75,4.0,16,2048,128,512,416,739.538,773.524,765.554,0.7655
mixed,8,6,0.75,4.0,16,2048,512,2048,1664,1096.73,1203.645,1196.286,0.9312
mixed,8,6,0.75,4.0,16,2048,2048,8192,6656,2373.657,2370.329,2370.425,
mixed,8,6,0.75,4.0,16,8192,128,512,416,1322.721,1359.361,1348.608,0.7065
mixed,8,6,0.75,4.0,16,8192,512,2048,1664,1688.457,1794.955,1789.357,0.9474
mixed,8,6,0.75,4.0,16,8192,2048,8192,6656,2373.082,2373.401,2370.713,-7.4263
mixed,8,6,0.75,4.0,64,0,128,512,416,285.672,351.241,347.688,0.9458
mixed,8,6,0.75,4.0,64,0,512,2048,1664,987.863,1199.165,1194.943,0.98
mixed,8,6,0.75,4.0,64,0,2048,8192,6656,2371.291,2369.145,2370.745,
mixed,8,6,0.75,4.0,64,512,128,512,416,328.167,360.008,352.584,0.7668
mixed,8,6,0.75,4.0,64,512,512,2048,1664,987.032,1198.811,1196.606,0.9896
mixed,8,6,0.75,4.0,64,512,2048,8192,6656,2371.801,2370.137,2371.962,
mixed,8,6,0.75,4.0,64,2048,128,512,416,747.442,779.379,769.812,0.7004
mixed,8,6,0.75,4.0,64,2048,512,2048,1664,1100.281,1205.244,1200.284,0.9527
mixed,8,6,0.75,4.0,64,2048,2048,8192,6656,2370.937,2370.073,2373.593,
mixed,8,6,0.75,4.0,64,8192,128,512,416,1329.952,1363.137,1354.116,0.7282
mixed,8,6,0.75,4.0,64,8192,512,2048,1664,1690.6,1797.45,1794.029,0.968
mixed,8,6,0.75,4.0,64,8192,2048,8192,6656,2375.096,2374.841,2370.745,
mixed,8,6,0.75,4.0,256,0,128,512,416,316.295,369.227,357.161,0.772
mixed,8,6,0.75,4.0,256,0,512,2048,1664,994.297,1204.155,1200.796,0.984
mixed,8,6,0.75,4.0,256,0,2048,8192,6656,2376.665,2376.058,2379.769,
mixed,8,6,0.75,4.0,256,512,128,512,416,472.106,525.294,467.949,-0.0782
mixed,8,6,0.75,4.0,256,512,512,2048,1664,1002.968,1209.148,1200.157,0.9564
mixed,8,6,0.75,4.0,256,512,2048,8192,6656,2377.977,2377.626,2376.536,
mixed,8,6,0.75,4.0,256,2048,128,512,416,938.488,1006.808,997.976,0.8707
mixed,8,6,0.75,4.0,256,2048,512,2048,1664,1477.125,1792.009,1365.346,-0.355
mixed,8,6,0.75,4.0,256,2048,2048,8192,6656,2506.94,2512.635,2417.531,-15.6996
mixed,8,6,0.75,4.0,256,8192,128,512,416,1476.227,1546.757,1535.524,0.8407
mixed,8,6,0.75,4.0,256,8192,512,2048,1664,2188.949,2382.841,2373.209,0.9503
mixed,8,6,0.75,4.0,256,8192,2048,8192,6656,3551.957,3540.822,2983.401,
mixed,8,6,0.75,4.0,1024,0,128,512,416,897.237,940.981,909.559,0.2817
mixed,8,6,0.75,4.0,1024,0,512,2048,1664,1516.485,1729.641,1580.902,0.3022
mixed,8,6,0.75,4.0,1024,0,2048,8192,6656,2843.846,2841.382,2700.864,
mixed,8,6,0.75,4.0,1024,512,128,512,416,1370.05,1418.562,1386.625,0.3417
mixed,8,6,0.75,4.0,1024,512,512,2048,1664,1893.165,2133.524,1985.329,0.3834
mixed,8,6,0.75,4.0,1024,512,2048,8192,6656,3323.792,3319.505,3133.323,
mixed,8,6,0.75,4.0,1024,2048,128,512,416,2723.523,2800.74,2750.658,0.3514
mixed,8,6,0.75,4.0,1024,2048,512,2048,1664,3253.037,3393.135,3151.564,-0.7243
mixed,8,6,0.75,4.0,1024,2048,2048,8192,6656,4531.595,4526.733,4354.886,
mixed,8,6,0.75,4.0,1024,8192,128,512,416,3877.952,3947.837,3927.006,0.7019
mixed,8,6,0.75,4.0,1024,8192,512,2048,1664,4638.095,4768.369,4748.531,0.8477
mixed,8,6,0.75,4.0,1024,8192,2048,8192,6656,5947.854,5942.863,5418.304,
mixed,8,6,0.75,4.0,4096,0,128,512,416,7803.737,7848.573,7802.969,-0.0171
mixed,8,6,0.75,4.0,4096,0,512,2048,1664,8265.862,8444.362,8304.26,0.2151
mixed,8,6,0.75,4.0,4096,0,2048,8192,6656,9348.67,9343.52,9135.577,
mixed,8,6,0.75,4.0,4096,512,128,512,416,9295.229,9342.393,9306.879,0.247
mixed,8,6,0.75,4.0,4096,512,512,2048,1664,9757.542,9907.948,9767.046,0.0632
mixed,8,6,0.75,4.0,4096,512,2048,8192,6656,10875.041,10874.309,10637.469,
mixed,8,6,0.75,4.0,4096,2048,128,512,416,12624.781,12666.796,12627.022,0.0533
mixed,8,6,0.75,4.0,4096,2048,512,2048,1664,13004.692,13127.894,12990.933,-0.1117
mixed,8,6,0.75,4.0,4096,2048,2048,8192,6656,14007.439,13994.826,13806.794,
mixed,8,6,0.75,4.0,4096,8192,128,512,416,14209.491,14207.566,14219.475,
mixed,8,6,0.75,4.0,4096,8192,512,2048,1664,14499.705,15062.53,14540.093,0.0718
mixed,8,6,0.75,4.0,4096,8192,2048,8192,6656,15755.251,15749.684,15704.081,
pure,8,7,0.875,4.0,0,0,128,512,464,321.479,355.88,349.383,0.8111
pure,8,7,0.875,4.0,0,0,512,2048,1856,1095.771,1202.365,1198.332,0.9622
pure,8,7,0.875,4.0,0,0,2048,8192,7424,2375.545,2373.529,2376.599,
mixed,8,7,0.875,4.0,16,0,128,512,464,316.808,350.952,348.969,0.9419
mixed,8,7,0.875,4.0,16,0,512,2048,1856,1090.971,1197.596,1196.477,0.9895
mixed,8,7,0.875,4.0,16,0,2048,8192,7424,2369.945,2368.12,2367.096,
mixed,8,7,0.875,4.0,16,512,128,512,464,338.248,357.576,351.112,0.6656
mixed,8,7,0.875,4.0,16,512,512,2048,1856,1091.545,1198.846,1197.117,0.9839
mixed,8,7,0.875,4.0,16,512,2048,8192,7424,2371.129,2369.401,2369.273,
mixed,8,7,0.875,4.0,16,2048,128,512,464,755.73,773.267,765.938,0.5821
mixed,8,7,0.875,4.0,16,2048,512,2048,1856,1149.339,1203.197,1199.292,0.9275
mixed,8,7,0.875,4.0,16,2048,2048,8192,7424,2370.905,2372.695,2369.302,-0.8955
mixed,8,7,0.875,4.0,16,8192,128,512,464,1344.703,1359.169,1353.248,0.5907
mixed,8,7,0.875,4.0,16,8192,512,2048,1856,1740.393,1793.578,1792.522,0.9801
mixed,8,7,0.875,4.0,16,8192,2048,8192,7424,2372.407,2374.007,2369.976,-1.5194
mixed,8,7,0.875,4.0,64,0,128,512,464,320.07,351.367,349.162,0.9295
mixed,8,7,0.875,4.0,64,0,512,2048,1856,1092.633,1197.596,1197.116,0.9954
mixed,8,7,0.875,4.0,64,0,2048,8192,7424,2369.08,2371.769,2369.879,0.2971
mixed,8,7,0.875,4.0,64,512,128,512,464,344.137,360.008,353.897,0.615
mixed,8,7,0.875,4.0,64,512,512,2048,1856,1092.283,1199.067,1197.629,0.9865
mixed,8,7,0.875,4.0,64,512,2048,8192,7424,2372.887,2370.296,2369.625,
mixed,8,7,0.875,4.0,64,2048,128,512,464,763.059,779.088,771.667,0.537
mixed,8,7,0.875,4.0,64,2048,512,2048,1856,1151.291,1204.028,1201.212,0.9466
mixed,8,7,0.875,4.0,64,2048,2048,8192,7424,2371.767,2370.807,2368.759,
mixed,8,7,0.875,4.0,64,8192,128,512,464,1348.543,1363.967,1356.961,0.5458
mixed,8,7,0.875,4.0,64,8192,512,2048,1856,1744.618,1800.299,1795.274,0.9098
mixed,8,7,0.875,4.0,64,8192,2048,8192,7424,2374.039,2375.64,2370.198,-2.3991
mixed,8,7,0.875,4.0,256,0,128,512,464,337.031,369.736,360.936,0.7309
mixed,8,7,0.875,4.0,256,0,512,2048,1856,1096.826,1206.812,1204.763,0.9814
mixed,8,7,0.875,4.0,256,0,2048,8192,7424,2376.918,2374.167,2378.199,
mixed,8,7,0.875,4.0,256,512,128,512,464,474.475,525.453,468.043,-0.1262
mixed,8,7,0.875,4.0,256,512,512,2048,1856,1105.979,1207.26,1201.051,0.9387
mixed,8,7,0.875,4.0,256,512,2048,8192,7424,2376.219,2379.416,2376.536,0.0992
mixed,8,7,0.875,4.0,256,2048,128,512,464,975.382,1005.239,1001.143,0.8628
mixed,8,7,0.875,4.0,256,2048,512,2048,1856,1633.221,1793.897,1379.713,-1.5778
mixed,8,7,0.875,4.0,256,2048,2048,8192,7424,2498.971,2502.684,2446.043,-14.2548
mixed,8,7,0.875,4.0,256,8192,128,512,464,1509.795,1542.693,1540.196,0.9241
mixed,8,7,0.875,4.0,256,8192,512,2048,1856,2297.558,2382.457,2375.895,0.9227
mixed,8,7,0.875,4.0,256,8192,2048,8192,7424,3548.563,3545.812,2988.997,
mixed,8,7,0.875,4.0,1024,0,128,512,464,921.143,942.581,922.998,0.0865
mixed,8,7,0.875,4.0,1024,0,512,2048,1856,1634.63,1731.049,1654.631,0.2074
mixed,8,7,0.875,4.0,1024,0,2048,8192,7424,2842.212,2842.404,2789.28,-275.6875
mixed,8,7,0.875,4.0,1024,512,128,512,464,1391.681,1418.977,1404.288,0.4619
mixed,8,7,0.875,4.0,1024,512,512,2048,1856,2009.647,2133.264,2063.185,0.4331
mixed,8,7,0.875,4.0,1024,512,2048,8192,7424,3325.038,3326.191,3208.331,-101.2203
mixed,8,7,0.875,4.0,1024,2048,128,512,464,2767.904,2797.826,2777.28,0.3133
mixed,8,7,0.875,4.0,1024,2048,512,2048,1856,3319.212,3396.431,3280.716,-0.4985
mixed,8,7,0.875,4.0,1024,2048,2048,8192,7424,4527.243,4525.001,4433.446,
mixed,8,7,0.875,4.0,1024,8192,128,512,464,3912.505,3952.155,3937.884,0.6401
mixed,8,7,0.875,4.0,1024,8192,512,2048,1856,4726.83,4769.743,4757.104,0.7055
mixed,8,7,0.875,4.0,1024,8192,2048,8192,7424,5947.307,5945.351,5935.821,
mixed,8,7,0.875,4.0,4096,0,128,512,464,7822.359,7842.008,7829.62,0.3695
mixed,8,7,0.875,4.0,4096,0,512,2048,1856,8357.058,8451.748,8365.285,0.0869
mixed,8,7,0.875,4.0,4096,0,2048,8192,7424,9343.225,9345.976,9239.954,-37.5394
mixed,8,7,0.875,4.0,4096,512,128,512,464,9316.085,9343.611,9326.969,0.3954
mixed,8,7,0.875,4.0,4096,512,512,2048,1856,9819.525,9908.773,9836.165,0.1864
mixed,8,7,0.875,4.0,4096,512,2048,8192,7424,10871.329,10871.004,10758.969,
mixed,8,7,0.875,4.0,4096,2048,128,512,464,12640.517,12661.699,12644.354,0.1811
mixed,8,7,0.875,4.0,4096,2048,512,2048,1856,13064.235,13129.744,13060.944,-0.0502
mixed,8,7,0.875,4.0,4096,2048,2048,8192,7424,13994.086,14008.579,13902.593,-6.3129
mixed,8,7,0.875,4.0,4096,8192,128,512,464,14208.333,14212.335,14212.714,1.0947
mixed,8,7,0.875,4.0,4096,8192,512,2048,1856,15190.751,15059.327,14971.802,
mixed,8,7,0.875,4.0,4096,8192,2048,8192,7424,15750.639,15746.257,15729.579,
pure,32,1,0.0312,4.0,0,0,128,512,140,393.737,1026.392,492.844,0.1567
pure,32,1,0.0312,4.0,0,0,512,2048,560,1037.144,3559.411,1444.673,0.1616
pure,32,1,0.0312,4.0,0,0,2048,8192,2240,3874.748,7082.978,4196.353,0.1002
mixed,32,1,0.0312,4.0,16,0,128,512,140,388.842,1024.504,488.939,0.1575
mixed,32,1,0.0312,4.0,16,0,512,2048,560,1035.864,3559.058,1441.057,0.1606
mixed,32,1,0.0312,4.0,16,0,2048,8192,2240,3873.304,7083.908,4189.825,0.0986
mixed,32,1,0.0312,4.0,16,512,128,512,140,496.397,1028.537,498.029,0.0031
mixed,32,1,0.0312,4.0,16,512,512,2048,560,1037.336,3561.651,1441.89,0.1603
mixed,32,1,0.0312,4.0,16,512,2048,8192,2240,3877.307,7087.813,4197.281,0.0997
mixed,32,1,0.0312,4.0,16,2048,128,512,140,917.432,1441.698,956.982,0.0754
mixed,32,1,0.0312,4.0,16,2048,512,2048,560,1452.769,3563.73,1531.619,0.0374
mixed,32,1,0.0312,4.0,16,2048,2048,8192,2240,3870.907,7089.188,4209.121,0.1051
mixed,32,1,0.0312,4.0,16,8192,128,512,140,1501.346,2037.998,1542.947,0.0775
mixed,32,1,0.0312,4.0,16,8192,512,2048,560,2050.382,4199.104,2203.444,0.0712
mixed,32,1,0.0312,4.0,16,8192,2048,8192,2240,4475.015,7082.594,4199.841,-0.1055
mixed,32,1,0.0312,4.0,64,0,128,512,140,390.697,1025.849,489.293,0.1552
mixed,32,1,0.0312,4.0,64,0,512,2048,560,1037.272,3560.627,1444.737,0.1615
mixed,32,1,0.0312,4.0,64,0,2048,8192,2240,3877.817,7087.939,4201.024,0.1007
mixed,32,1,0.0312,4.0,64,512,128,512,140,503.147,1029.72,501.132,-0.0038
mixed,32,1,0.0312,4.0,64,512,512,2048,560,1041.24,3564.336,1444.415,0.1598
mixed,32,1,0.0312,4.0,64,512,2048,8192,2240,3876.568,7088.9,4200.576,0.1009
mixed,32,1,0.0312,4.0,64,2048,128,512,140,922.356,1448.225,960.917,0.0733
mixed,32,1,0.0312,4.0,64,2048,512,2048,560,1456.866,3565.329,1539.94,0.0394
mixed,32,1,0.0312,4.0,64,2048,2048,8192,2240,3870.746,7089.12,4205.248,0.1039
mixed,32,1,0.0312,4.0,64,8192,128,512,140,1505.795,2044.914,1543.394,0.0697
mixed,32,1,0.0312,4.0,64,8192,512,2048,560,2056.654,4206.689,2205.171,0.0691
mixed,32,1,0.0312,4.0,64,8192,2048,8192,2240,4478.312,7091.521,4206.785,-0.1039
mixed,32,1,0.0312,4.0,256,0,128,512,140,477.898,1103.706,561.037,0.1329
mixed,32,1,0.0312,4.0,256,0,512,2048,560,1111.416,3639.155,1522.85,0.1628
mixed,32,1,0.0312,4.0,256,0,2048,8192,2240,3951.452,7179.876,4250.851,0.0927
mixed,32,1,0.0312,4.0,256,512,128,512,140,677.07,1232.956,694.96,0.0322
mixed,32,1,0.0312,4.0,256,512,512,2048,560,1245.692,3796.918,1642.884,0.1557
mixed,32,1,0.0312,4.0,256,512,2048,8192,2240,4106.655,7344.616,4255.136,0.0459
mixed,32,1,0.0312,4.0,256,2048,128,512,140,1257.886,1832.297,1265.085,0.0125
mixed,32,1,0.0312,4.0,256,2048,512,2048,560,1841.929,4198.622,1874.345,0.0138
mixed,32,1,0.0312,4.0,256,2048,2048,8192,2240,4530.184,7760.975,4795.918,0.0823
mixed,32,1,0.0312,4.0,256,8192,128,512,140,1792.551,2586.875,1806.312,0.0173
mixed,32,1,0.0312,4.0,256,8192,512,2048,560,2597.979,4831.886,2612.763,0.0066
mixed,32,1,0.0312,4.0,256,8192,2048,8192,2240,5077.171,8285.756,4839.79,-0.074
mixed,32,1,0.0312,4.0,1024,0,128,512,140,1169.241,1700.167,1185.689,0.031
mixed,32,1,0.0312,4.0,1024,0,512,2048,560,1707.943,4356.931,2057.038,0.1318
mixed,32,1,0.0312,4.0,1024,0,2048,8192,2240,4680.459,7940.532,4840.88,0.0492
mixed,32,1,0.0312,4.0,1024,512,128,512,140,1641.446,2186.323,1652.196,0.0197
mixed,32,1,0.0312,4.0,1024,512,512,2048,560,2192.945,4756.076,2416.856,0.0874
mixed,32,1,0.0312,4.0,1024,512,2048,8192,2240,5084.147,8409.984,5206.616,0.0368
mixed,32,1,0.0312,4.0,1024,2048,128,512,140,2988.484,3597.844,3005.988,0.0287
mixed,32,1,0.0312,4.0,1024,2048,512,2048,560,3612.24,5871.526,3672.211,0.0265
mixed,32,1,0.0312,4.0,1024,2048,2048,8192,2240,6208.268,9648.986,6323.118,0.0334
mixed,32,1,0.0312,4.0,1024,8192,128,512,140,4160.381,5016.915,4173.055,0.0148
mixed,32,1,0.0312,4.0,1024,8192,512,2048,560,5017.808,7285.796,5094.837,0.034
mixed,32,1,0.0312,4.0,1024,8192,2048,8192,2240,7551.69,10815.51,7321.958,-0.0704
mixed,32,1,0.0312,4.0,4096,0,128,512,140,8353.948,8894.055,8368.637,0.0272
mixed,32,1,0.0312,4.0,4096,0,512,2048,560,8912.012,11164.733,8972.589,0.0269
mixed,32,1,0.0312,4.0,4096,0,2048,8192,2240,11440.067,14694.283,11295.265,-0.0445
mixed,32,1,0.0312,4.0,4096,512,128,512,140,9851.167,10386.027,9876.033,0.0465
mixed,32,1,0.0312,4.0,4096,512,512,2048,560,10388.843,12641.791,10455.245,0.0295
mixed,32,1,0.0312,4.0,4096,512,2048,8192,2240,12924.737,16111.435,12756.832,-0.0527
mixed,32,1,0.0312,4.0,4096,2048,128,512,140,13181.164,13709.844,13196.553,0.0291
mixed,32,1,0.0312,4.0,4096,2048,512,2048,560,13705.651,16068.903,13777.943,0.0306
mixed,32,1,0.0312,4.0,4096,2048,2048,8192,2240,16431.481,19639.037,16177.582,-0.0792
mixed,32,1,0.0312,4.0,4096,8192,128,512,140,14548.841,15066.195,14558.533,0.0187
mixed,32,1,0.0312,4.0,4096,8192,512,2048,560,15061.429,17698.444,15141.91,0.0305
mixed,32,1,0.0312,4.0,4096,8192,2048,8192,2240,18033.751,21119.291,17793.81,-0.0778
pure,32,2,0.0625,4.0,0,0,128,512,152,395.626,1025.752,492.874,0.1543
pure,32,2,0.0625,4.0,0,0,512,2048,608,1136.505,3561.007,1444.097,0.1269
pure,32,2,0.0625,4.0,0,0,2048,8192,2432,4194.4,7075.681,4201.375,0.0024
mixed,32,2,0.0625,4.0,16,0,128,512,152,391.72,1024.408,489.835,0.1551
mixed,32,2,0.0625,4.0,16,0,512,2048,608,1133.85,3560.719,1467.105,0.1373
mixed,32,2,0.0625,4.0,16,0,2048,8192,2432,4193.921,7080.511,4200.895,0.0024
mixed,32,2,0.0625,4.0,16,512,128,512,152,498.573,1027.862,538.22,0.0749
mixed,32,2,0.0625,4.0,16,512,512,2048,608,1131.866,3561.872,1531.619,0.1645
mixed,32,2,0.0625,4.0,16,512,2048,8192,2432,4195.742,7088.194,4200.0,0.0015
mixed,32,2,0.0625,4.0,16,2048,128,512,152,919.382,1441.023,973.013,0.1028
mixed,32,2,0.0625,4.0,16,2048,512,2048,608,1533.891,3563.76,1615.684,0.0403
mixed,32,2,0.0625,4.0,16,2048,2048,8192,2432,4196.319,7093.503,4207.39,0.0038
mixed,32,2,0.0625,4.0,16,8192,128,512,152,1502.881,2040.942,1561.122,0.1082
mixed,32,2,0.0625,4.0,16,8192,512,2048,608,2133.55,4200.991,2213.426,0.0386
mixed,32,2,0.0625,4.0,16,8192,2048,8192,2432,4741.547,7086.175,4210.718,-0.2264
mixed,32,2,0.0625,4.0,64,0,128,512,152,394.184,1025.782,493.61,0.1574
mixed,32,2,0.0625,4.0,64,0,512,2048,608,1136.571,3561.072,1477.473,0.1406
mixed,32,2,0.0625,4.0,64,0,2048,8192,2432,4197.884,7084.321,4207.967,0.0035
mixed,32,2,0.0625,4.0,64,512,128,512,152,505.579,1029.911,543.149,0.0717
mixed,32,2,0.0625,4.0,64,512,512,2048,608,1134.874,3561.871,1531.653,0.1635
mixed,32,2,0.0625,4.0,64,512,2048,8192,2432,4199.933,7087.262,4202.753,0.001
mixed,32,2,0.0625,4.0,64,2048,128,512,152,923.541,1447.232,978.422,0.1048
mixed,32,2,0.0625,4.0,64,2048,512,2048,608,1541.123,3566.896,1618.787,0.0383
mixed,32,2,0.0625,4.0,64,2048,2048,8192,2432,4198.203,7090.941,4203.453,0.0018
mixed,32,2,0.0625,4.0,64,8192,128,512,152,1507.425,2045.838,1561.378,0.1002
mixed,32,2,0.0625,4.0,64,8192,512,2048,608,2139.152,4208.862,2216.882,0.0376
mixed,32,2,0.0625,4.0,64,8192,2048,8192,2432,4747.657,7086.335,4214.526,-0.228
mixed,32,2,0.0625,4.0,256,0,128,512,152,480.649,1098.682,577.613,0.1569
mixed,32,2,0.0625,4.0,256,0,512,2048,608,1217.051,3645.714,1573.379,0.1467
mixed,32,2,0.0625,4.0,256,0,2048,8192,2432,4283.647,7192.8,4296.896,0.0046
mixed,32,2,0.0625,4.0,256,512,128,512,152,676.528,1231.963,706.609,0.0542
mixed,32,2,0.0625,4.0,256,512,512,2048,608,1351.87,3795.54,1671.782,0.1309
mixed,32,2,0.0625,4.0,256,512,2048,8192,2432,4430.948,7331.907,4439.427,0.0029
mixed,32,2,0.0625,4.0,256,2048,128,512,152,1261.275,1832.331,1291.518,0.053
mixed,32,2,0.0625,4.0,256,2048,512,2048,608,1891.85,4196.732,1954.668,0.0273
mixed,32,2,0.0625,4.0,256,2048,2048,8192,2432,4859.532,7784.942,4841.772,-0.0061
mixed,32,2,0.0625,4.0,256,8192,128,512,152,1794.214,2587.674,1836.01,0.0527
mixed,32,2,0.0625,4.0,256,8192,512,2048,608,2735.262,4833.291,2721.756,-0.0064
mixed,32,2,0.0625,4.0,256,8192,2048,8192,2432,5303.512,8281.08,4858.316,-0.1495
mixed,32,2,0.0625,4.0,1024,0,128,512,152,1169.403,1698.566,1201.498,0.0607
mixed,32,2,0.0625,4.0,1024,0,512,2048,608,1803.977,4356.516,2124.942,0.1257
mixed,32,2,0.0625,4.0,1024,0,2048,8192,2432,5007.566,7925.936,4946.191,-0.021
mixed,32,2,0.0625,4.0,1024,512,128,512,152,1638.404,2188.753,1668.677,0.055
mixed,32,2,0.0625,4.0,1024,512,512,2048,608,2276.467,4750.601,2510.166,0.0945
mixed,32,2,0.0625,4.0,1024,512,2048,8192,2432,5430.01,8403.129,5305.848,-0.0418
mixed,32,2,0.0625,4.0,1024,2048,128,512,152,2985.376,3604.112,3024.101,0.0626
mixed,32,2,0.0625,4.0,1024,2048,512,2048,608,3701.492,5873.921,3739.441,0.0175
mixed,32,2,0.0625,4.0,1024,2048,2048,8192,2432,6549.105,9643.125,6429.326,-0.0387
mixed,32,2,0.0625,4.0,1024,8192,128,512,152,4158.906,5014.48,4191.677,0.0383
mixed,32,2,0.0625,4.0,1024,8192,512,2048,608,5123.955,7287.333,5128.179,0.002
mixed,32,2,0.0625,4.0,1024,8192,2048,8192,2432,7886.765,10816.913,7350.019,-0.1832
mixed,32,2,0.0625,4.0,4096,0,128,512,152,8355.449,8898.024,8386.455,0.0571
mixed,32,2,0.0625,4.0,4096,0,512,2048,608,8998.953,11169.784,9041.992,0.0198
mixed,32,2,0.0625,4.0,4096,0,2048,8192,2432,11721.218,14692.518,11422.369,-0.1006
mixed,32,2,0.0625,4.0,4096,512,128,512,152,9847.418,10391.493,9889.756,0.0778
mixed,32,2,0.0625,4.0,4096,512,512,2048,608,10475.527,12645.557,10522.503,0.0216
mixed,32,2,0.0625,4.0,4096,512,2048,8192,2432,13248.898,16106.722,12902.876,-0.1211
mixed,32,2,0.0625,4.0,4096,2048,128,512,152,13182.501,13708.975,13203.396,0.0397
mixed,32,2,0.0625,4.0,4096,2048,512,2048,608,13796.592,16071.845,13834.992,0.0169
mixed,32,2,0.0625,4.0,4096,2048,2048,8192,2432,16766.13,19640.82,16273.16,-0.1715
mixed,32,2,0.0625,4.0,4096,8192,128,512,152,14537.76,15059.884,14572.002,0.0656
mixed,32,2,0.0625,4.0,4096,8192,512,2048,608,15157.418,17704.871,15223.286,0.0259
mixed,32,2,0.0625,4.0,4096,8192,2048,8192,2432,18371.704,21117.909,17887.851,-0.1762
pure,32,3,0.0938,4.0,0,0,128,512,164,399.593,1025.527,533.804,0.2144
pure,32,3,0.0938,4.0,0,0,512,2048,656,1241.468,3561.038,1607.139,0.1576
pure,32,3,0.0938,4.0,0,0,2048,8192,2624,4509.252,7083.227,4203.196,-0.1189
mixed,32,3,0.0938,4.0,16,0,128,512,164,394.856,1024.758,529.996,0.2145
mixed,32,3,0.0938,4.0,16,0,512,2048,656,1240.153,3560.911,1607.363,0.1582
mixed,32,3,0.0938,4.0,16,0,2048,8192,2624,4510.883,7084.094,4195.006,-0.1228
mixed,32,3,0.0938,4.0,16,512,128,512,164,502.154,1028.118,553.901,0.0984
mixed,32,3,0.0938,4.0,16,512,512,2048,656,1237.243,3559.982,1616.196,0.1631
