prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,0,4,1024,108.173
16,0,4,2048,202.266
16,0,4,4096,398.473
16,0,4,8192,397.897
16,0,8,16,24.0967
16,0,8,32,24.2033
16,0,8,64,34.23
16,0,8,128,46.529
16,0,8,256,70.081
16,0,8,512,117.165
16,0,8,1024,211.556
16,0,8,2048,399.379
16,0,8,4096,790.226
16,0,8,8192,789.543
16,0,16,16,32.7157
16,0,16,32,33.4837
16,0,16,64,49.036
16,0,16,128,67.4473
16,0,16,256,103.447
16,0,16,512,174.329
16,0,16,1024,315.122
16,0,16,2048,596.504
16,0,16,4096,1184.11
16,0,16,8192,1183.08
16,0,32,16,57.623
16,0,32,32,58.3587
16,0,32,64,91.1487
16,0,32,128,128.312
16,0,32,256,200.036
16,0,32,512,341.416
16,0,32,1024,623.044
16,0,32,2048,1187.12
16,0,32,4096,2361.96
16,0,32,8192,2360.92
16,0,64,16,107.021
16,0,64,32,108.045
16,0,64,64,178.895
16,0,64,128,255.163
16,0,64,256,405.491
16,0,64,512,703.738
16,0,64,1024,1290.28
16,0,64,2048,2468.59
16,0,64,4096,4919.31
16,0,64,8192,4926.28
16,0,128,16,202.042
16,0,128,32,209.317
16,0,128,64,349.224
16,0,128,128,498.464
16,0,128,256,785.959
16,0,128,512,1357.01
16,0,128,1024,2484.93
16,0,128,2048,4747.79
16,0,128,4096,9480.26
16,0,128,8192,9486.66
16,16,0,0,15.5953
16,16,1,16,15.5737
16,16,1,32,15.5527
16,16,1,64,19.8933
16,16,1,128,25.9737
16,16,1,256,37.6223
16,16,1,512,61.154
16,16,1,1024,108.002
16,16,1,2048,201.764
16,16,1,4096,396.563
16,16,1,8192,396.83
16,16,2,16,15.5093
16,16,2,32,15.659
16,16,2,64,20.0213
16,16,2,128,26.07
16,16,2,256,37.7503
16,16,2,512,61.292
16,16,2,1024,108.173
16,16,2,2048,202.149
16,16,2,4096,397.844
16,16,2,8192,398.281
16,16,4,16,15.83
16,16,4,32,15.9253
16,16,4,64,19.979
16,16,4,128,26.006
16,16,4,256,37.6757
16,16,4,512,61.1747
16,16,4,1024,108.269
16,16,4,2048,202.789
16,16,4,4096,398.633
16,16,4,8192,397.79
16,16,8,16,24.4273
16,16,8,32,24.6623
16,16,8,64,34.294
16,16,8,128,46.4437
16,16,8,256,69.954
16,16,8,512,117.102
16,16,8,1024,211.738
16,16,8,2048,399.593
16,16,8,4096,790.609
16,16,8,8192,789.884
16,16,16,16,32.9503
16,16,16,32,33.5043
16,16,16,64,48.9393
16,16,16,128,67.6493
16,16,16,256,103.458
16,16,16,512,174.468
16,16,16,1024,315.036
16,16,16,2048,596.739
16,16,16,4096,1183.88
16,16,16,8192,1182.83
16,16,32,16,57.8787
16,16,32,32,58.6257
16,16,32,64,91.2237
16,16,32,128,128.589
16,16,32,256,199.973
16,16,32,512,341.351
16,16,32,1024,622.808
16,16,32,2048,1187.07
16,16,32,4096,2363.19
16,16,32,8192,2361.76
16,16,64,16,107.288
16,16,64,32,108.504
16,16,64,64,179.247
16,16,64,128,255.408
16,16,64,256,405.396
16,16,64,512,704.613
16,16,64,1024,1291.47
16,16,64,2048,2462.37
16,16,64,4096,4917.39
16,16,64,8192,4912.14
16,16,128,16,202.416
16,16,128,32,209.54
16,16,128,64,350.151
16,16,128,128,498.752
16,16,128,256,785.393
16,16,128,512,1353.83
16,16,128,1024,2482.17
16,16,128,2048,4742.33
16,16,128,4096,9478.52
16,16,128,8192,9472.07
16,32,0,0,15.755
16,32,1,16,15.5737
16,32,1,32,15.5947
16,32,1,64,20.022
16,32,1,128,25.9417
16,32,1,256,37.5793
16,32,1,512,61.0787
16,32,1,1024,107.949
16,32,1,2048,201.871
16,32,1,4096,395.988
16,32,1,8192,397.438
16,32,2,16,15.5737
16,32,2,32,15.7333
16,32,2,64,19.9793
16,32,2,128,26.0273
16,32,2,256,37.7503
16,32,2,512,61.2063
16,32,2,1024,108.162
16,32,2,2048,202.191
16,32,2,4096,397.779
16,32,2,8192,397.79
16,32,4,16,15.9477
16,32,4,32,16.0323
16,32,4,64,20.0543
16,32,4,128,25.9843
16,32,4,256,37.6433
16,32,4,512,61.1963
16,32,4,1024,108.226
16,32,4,2048,202.064
16,32,4,4096,398.355
16,32,4,8192,397.79
16,32,8,16,24.3953
16,32,8,32,24.8217
16,32,8,64,34.305
16,32,8,128,46.5397
16,32,8,256,69.9427
16,32,8,512,117.155
16,32,8,1024,211.397
16,32,8,2048,399.379
16,32,8,4096,790.086
16,32,8,8192,789.5
16,32,16,16,33.0247
16,32,16,32,33.3663
16,32,16,64,48.9293
16,32,16,128,67.895
16,32,16,256,102.84
16,32,16,512,174.436
16,32,16,1024,314.866
16,32,16,2048,596.045
16,32,16,4096,1183.72
16,32,16,8192,1182.95
16,32,32,16,57.9427
16,32,32,32,58.8917
16,32,32,64,91.4367
16,32,32,128,128.589
16,32,32,256,199.844
16,32,32,512,341.426
16,32,32,1024,623.043
16,32,32,2048,1186.98
16,32,32,4096,2362.67
16,32,32,8192,2362.44
16,32,64,16,107.32
16,32,64,32,108.599
16,32,64,64,179.012
16,32,64,128,255.014
16,32,64,256,405.289
16,32,64,512,703.354
16,32,64,1024,1288.94
16,32,64,2048,2461.74
16,32,64,4096,4914.92
16,32,64,8192,4914.09
16,32,128,16,202.223
16,32,128,32,209.317
16,32,128,64,349.586
16,32,128,128,498.507
16,32,128,256,786.994
16,32,128,512,1357.98
16,32,128,1024,2481.35
16,32,128,2048,4742.73
16,32,128,4096,9481.12
16,32,128,8192,9477.93
16,64,0,0,21.27
16,64,1,16,20.0857
16,64,1,32,20.0537
16,64,1,64,21.131
16,64,1,128,25.9947
16,64,1,256,37.654
16,64,1,512,61.1213
16,64,1,1024,108.003
16,64,1,2048,201.721
16,64,1,4096,397.235
16,64,1,8192,396.606
16,64,2,16,20.1283
16,64,2,32,20.1067
16,64,2,64,21.2053
16,64,2,128,26.1023
16,64,2,256,37.7397
16,64,2,512,61.2493
16,64,2,1024,108.323
16,64,2,2048,202.255
16,64,2,4096,398.013
16,64,2,8192,397.747
16,64,4,16,20.0427
16,64,4,32,20.075
16,64,4,64,21.3877
16,64,4,128,26.0377
16,64,4,256,37.6643
16,64,4,512,61.1533
16,64,4,1024,108.29
16,64,4,2048,202.33
16,64,4,4096,398.835
16,64,4,8192,398.067
16,64,8,16,30.1337
16,64,8,32,30.422
16,64,8,64,36.7687
16,64,8,128,46.625
16,64,8,256,70.0813
16,64,8,512,116.952
16,64,8,1024,211.162
16,64,8,2048,399.529
16,64,8,4096,790.748
16,64,8,8192,790.109
16,64,16,16,38.721
16,64,16,32,38.934
16,64,16,64,51.521
16,64,16,128,67.6387
16,64,16,256,103.01
16,64,16,512,174.542
16,64,16,1024,315.217
16,64,16,2048,596.419
16,64,16,4096,1184.33
16,64,16,8192,1183.25
16,64,32,16,63.2977
16,64,32,32,63.852
16,64,32,64,93.314
16,64,32,128,128.654
16,64,32,256,199.877
16,64,32,512,341.65
16,64,32,1024,623.299
16,64,32,2048,1186.78
16,64,32,4096,2363.66
16,64,32,8192,2362.16
16,64,64,16,107.33
16,64,64,32,108.471
16,64,64,64,181.092
16,64,64,128,255.589
16,64,64,256,405.353
16,64,64,512,704.079
16,64,64,1024,1291.58
16,64,64,2048,2463.28
16,64,64,4096,4914.72
16,64,64,8192,4915.64
16,64,128,16,202.436
16,64,128,32,210.213
16,64,128,64,352.723
16,64,128,128,501.451
16,64,128,256,789.244
16,64,128,512,1357.35
16,64,128,1024,2482.34
16,64,128,2048,4742.91
16,64,128,4096,9478.77
16,64,128,8192,9484.77
16,128,0,0,27.2113
16,128,1,16,26.0387
16,128,1,32,26.0377
16,128,1,64,26.113
16,128,1,128,27.0513
16,128,1,256,37.6437
16,128,1,512,61.0683
16,128,1,1024,108.173
16,128,1,2048,201.679
16,128,1,4096,396.371
16,128,1,8192,396.222
16,128,2,16,26.1017
16,128,2,32,26.091
16,128,2,64,26.198
16,128,2,128,27.1467
16,128,2,256,37.6967
16,128,2,512,61.2497
16,128,2,1024,108.142
16,128,2,2048,201.957
16,128,2,4096,397.629
16,128,2,8192,397.235
16,128,4,16,25.9317
16,128,4,32,25.9957
16,128,4,64,26.454
16,128,4,128,27.4033
16,128,4,256,37.6433
16,128,4,512,61.1537
16,128,4,1024,108.237
16,128,4,2048,202.244
16,128,4,4096,398.451
16,128,4,8192,398.398
16,128,8,16,36.15
16,128,8,32,36.1187
16,128,8,64,42.0913
16,128,8,128,48.7157
16,128,8,256,69.9853
16,128,8,512,117.101
16,128,8,1024,211.429
16,128,8,2048,399.325
16,128,8,4096,790.342
16,128,8,8192,790.94
16,128,16,16,44.673
16,128,16,32,45.121
16,128,16,64,58.145
16,128,16,128,70.0497
16,128,16,256,103.031
16,128,16,512,174.382
16,128,16,1024,315.09
16,128,16,2048,596.503
16,128,16,4096,1183.66
16,128,16,8192,1182.75
16,128,32,16,69.3777
16,128,32,32,69.8897
16,128,32,64,98.445
16,128,32,128,131.021
16,128,32,256,199.535
16,128,32,512,341.65
16,128,32,1024,623.427
16,128,32,2048,1187.01
16,128,32,4096,2362.51
16,128,32,8192,2363.07
16,128,64,16,111.298
16,128,64,32,112.216
16,128,64,64,181.561
16,128,64,128,257.435
16,128,64,256,406.345
16,128,64,512,704.613
16,128,64,1024,1291.76
16,128,64,2048,2464.54
16,128,64,4096,4917.38
16,128,64,8192,4921.44
16,128,128,16,204.997
16,128,128,32,211.578
16,128,128,64,353.895
16,128,128,128,503.435
16,128,128,256,789.254
16,128,128,512,1360.67
16,128,128,1024,2483.15
16,128,128,2048,4744.25
16,128,128,4096,9485.52
16,128,128,8192,9489.04
16,256,0,0,38.913
16,256,1,16,37.7503
16,256,1,32,37.7397
16,256,1,64,37.8037
16,256,1,128,37.7933
16,256,1,256,38.7847
16,256,1,512,61.1213
16,256,1,1024,108.034
16,256,1,2048,201.754
16,256,1,4096,397.022
16,256,1,8192,397.086
16,256,2,16,37.8243
16,256,2,32,37.8147
16,256,2,64,37.889
16,256,2,128,37.942
16,256,2,256,38.9343
16,256,2,512,61.2497
16,256,2,1024,108.28
16,256,2,2048,202.149
16,256,2,4096,398.302
16,256,2,8192,397.203
16,256,4,16,37.5157
16,256,4,32,37.6753
16,256,4,64,37.9533
16,256,4,128,37.6967
16,256,4,256,39.0943
16,256,4,512,61.1323
16,256,4,1024,108.259
16,256,4,2048,202.404
16,256,4,4096,398.547
16,256,4,8192,398.185
16,256,8,16,47.724
16,256,8,32,47.8523
16,256,8,64,54.0167
16,256,8,128,59.6917
16,256,8,256,72.215
16,256,8,512,117.123
16,256,8,1024,211.259
16,256,8,2048,399.443
16,256,8,4096,790.268
16,256,8,8192,789.062
16,256,16,16,55.9477
16,256,16,32,56.4707
16,256,16,64,68.3213
16,256,16,128,81.2813
16,256,16,256,105.655
16,256,16,512,173.529
16,256,16,1024,315.036
16,256,16,2048,596.439
16,256,16,4096,1184.41
16,256,16,8192,1183.19
16,256,32,16,80.7487
16,256,32,32,81.6123
16,256,32,64,109.901
16,256,32,128,141.198
16,256,32,256,201.785
16,256,32,512,341.458
16,256,32,1024,623.704
16,256,32,2048,1187.06
16,256,32,4096,2362.53
16,256,32,8192,2362.38
16,256,64,16,123.266
16,256,64,32,124.355
16,256,64,64,185.209
16,256,64,128,258.459
16,256,64,256,408.062
16,256,64,512,707.748
16,256,64,1024,1291.24
16,256,64,2048,2465.48
16,256,64,4096,4919.07
16,256,64,8192,4920.54
16,256,128,16,215.717
16,256,128,32,222.053
16,256,128,64,356.894
16,256,128,128,504.896
16,256,128,256,793.467
16,256,128,512,1363.98
16,256,128,1024,2483.1
16,256,128,2048,4744.91
16,256,128,4096,9481.97
16,256,128,8192,9482.22
16,512,0,0,62.4763
16,512,1,16,61.249
16,512,1,32,61.303
16,512,1,64,61.2383
16,512,1,128,61.143
16,512,1,256,61.196
16,512,1,512,62.2947
16,512,1,1024,108.141
16,512,1,2048,201.765
16,512,1,4096,397.001
16,512,1,8192,396.339
16,512,2,16,61.196
16,512,2,32,61.2917
16,512,2,64,61.4947
16,512,2,128,61.3347
16,512,2,256,61.3777
16,512,2,512,62.465
16,512,2,1024,108.279
16,512,2,2048,202.202
16,512,2,4096,398.067
16,512,2,8192,397.918
16,512,4,16,60.94
16,512,4,32,60.9397
16,512,4,64,61.207
16,512,4,128,61.0893
16,512,4,256,61.1853
16,512,4,512,62.625
16,512,4,1024,108.226
16,512,4,2048,202.256
16,512,4,4096,398.441
16,512,4,8192,398.078
16,512,8,16,70.8707
16,512,8,32,71.0413
16,512,8,64,77.1
16,512,8,128,82.914
16,512,8,256,94.861
16,512,8,512,119.373
16,512,8,1024,211.13
16,512,8,2048,399.273
16,512,8,4096,790.94
16,512,8,8192,790.331
16,512,16,16,79.3197
16,512,16,32,79.6927
16,512,16,64,91.5007
16,512,16,128,103.854
16,512,16,256,129.379
16,512,16,512,175.257
16,512,16,1024,315.089
16,512,16,2048,596.492
16,512,16,4096,1184.31
16,512,16,8192,1183.26
16,512,32,16,104.152
16,512,32,32,105.314
16,512,32,64,133.592
16,512,32,128,164.409
16,512,32,256,223.717
16,512,32,512,343.154
16,512,32,1024,623.362
16,512,32,2048,1187.5
16,512,32,4096,2363.55
16,512,32,8192,2362.67
16,512,64,16,153.294
16,512,64,32,154.916
16,512,64,64,209.231
16,512,64,128,273.745
16,512,64,256,410.132
16,512,64,512,707.194
16,512,64,1024,1291.09
16,512,64,2048,2467.27
16,512,64,4096,4917.5
16,512,64,8192,4915.55
16,512,128,16,239.952
16,512,128,32,246.48
16,512,128,64,371.891
16,512,128,128,507.392
16,512,128,256,799.217
16,512,128,512,1369.02
16,512,128,1024,2486.27
16,512,128,2048,4747.5
16,512,128,4096,9477.82
16,512,128,8192,9478.04
16,1024,0,0,109.378
16,1024,1,16,108.109
16,1024,1,32,108.013
16,1024,1,64,108.109
16,1024,1,128,108.13
16,1024,1,256,108.13
16,1024,1,512,108.258
16,1024,1,1024,109.25
16,1024,1,2048,201.946
16,1024,1,4096,397.043
16,1024,1,8192,395.976
16,1024,2,16,108.216
16,1024,2,32,108.184
16,1024,2,64,108.322
16,1024,2,128,108.173
16,1024,2,256,108.194
16,1024,2,512,108.376
16,1024,2,1024,109.4
16,1024,2,2048,202.426
16,1024,2,4096,398.323
16,1024,2,8192,397.907
16,1024,4,16,107.874
16,1024,4,32,107.906
16,1024,4,64,108.034
16,1024,4,128,108.002
16,1024,4,256,108.077
16,1024,4,512,108.087
16,1024,4,1024,109.741
16,1024,4,2048,202.66
16,1024,4,4096,398.771
16,1024,4,8192,398.291
16,1024,8,16,117.41
16,1024,8,32,117.56
16,1024,8,64,123.651
16,1024,8,128,129.496
16,1024,8,256,140.984
16,1024,8,512,165.113
16,1024,8,1024,213.583
16,1024,8,2048,399.603
16,1024,8,4096,791.046
16,1024,8,8192,790.523
16,1024,16,16,125.923
16,1024,16,32,126.2
16,1024,16,64,138.029
16,1024,16,128,150.211
16,1024,16,256,174.34
16,1024,16,512,223.514
16,1024,16,1024,316.443
16,1024,16,2048,596.578
16,1024,16,4096,1184.04
16,1024,16,8192,1183.62
16,1024,32,16,150.83
16,1024,32,32,151.513
16,1024,32,64,180.292
16,1024,32,128,211.375
16,1024,32,256,270.299
16,1024,32,512,388.702
16,1024,32,1024,624.024
16,1024,32,2048,1188.23
16,1024,32,4096,2364.78
16,1024,32,8192,2362.83
16,1024,64,16,200.442
16,1024,64,32,202.02
16,1024,64,64,269.243
16,1024,64,128,335.463
16,1024,64,256,452.532
16,1024,64,512,710.298
16,1024,64,1024,1290.02
16,1024,64,2048,2465.74
16,1024,64,4096,4914.85
16,1024,64,8192,4916.93
16,1024,128,16,294.288
16,1024,128,32,299.889
16,1024,128,64,424.414
16,1024,128,128,553.868
16,1024,128,256,811.153
16,1024,128,512,1393.66
16,1024,128,1024,2498.61
16,1024,128,2048,4750.17
16,1024,128,4096,9479.04
16,1024,128,8192,9466.29
16,2048,0,0,203.162
16,2048,1,16,201.892
16,2048,1,32,201.817
16,2048,1,64,201.956
16,2048,1,128,201.721
16,2048,1,256,201.978
16,2048,1,512,201.946
16,2048,1,1024,201.999
16,2048,1,2048,203.097
16,2048,1,4096,397.352
16,2048,1,8192,397.203
16,2048,2,16,201.807
16,2048,2,32,201.807
16,2048,2,64,201.946
16,2048,2,128,202.02
16,2048,2,256,201.999
16,2048,2,512,202.148
16,2048,2,1024,202.309
16,2048,2,2048,202.969
16,2048,2,4096,397.257
16,2048,2,8192,397.395
16,2048,4,16,201.764
16,2048,4,32,201.817
16,2048,4,64,201.775
16,2048,4,128,201.85
16,2048,4,256,201.977
16,2048,4,512,202.042
16,2048,4,1024,202.148
16,2048,4,2048,203.684
16,2048,4,4096,398.398
16,2048,4,8192,398.057
16,2048,8,16,210.436
16,2048,8,32,210.735
16,2048,8,64,216.933
16,2048,8,128,222.874
16,2048,8,256,234.65
16,2048,8,512,257.691
16,2048,8,1024,306.022
16,2048,8,2048,400.894
16,2048,8,4096,790.876
16,2048,8,8192,790.321
16,2048,16,16,218.608
16,2048,16,32,219.514
16,2048,16,64,231.002
16,2048,16,128,243.13
16,2048,16,256,266.949
16,2048,16,512,313.66
16,2048,16,1024,414.003
16,2048,16,2048,597.463
16,2048,16,4096,1184.07
16,2048,16,8192,1183.13
16,2048,32,16,243.504
16,2048,32,32,244.368
16,2048,32,64,272.869
16,2048,32,128,304.582
16,2048,32,256,363.602
16,2048,32,512,480.992
16,2048,32,1024,717.786
16,2048,32,2048,1188.15
16,2048,32,4096,2365.22
16,2048,32,8192,2362.15
16,2048,64,16,293.116
16,2048,64,32,294.95
16,2048,64,64,362.195
16,2048,64,128,431.785
16,2048,64,256,568.833
16,2048,64,512,803.313
16,2048,64,1024,1294.92
16,2048,64,2048,2462.93
16,2048,64,4096,4912.91
16,2048,64,8192,4917.17
16,2048,128,16,390.355
16,2048,128,32,399.049
16,2048,128,64,526.998
16,2048,128,128,661.177
16,2048,128,256,915.614
16,2048,128,512,1432.61
16,2048,128,1024,2533.04
16,2048,128,2048,4765.11
16,2048,128,4096,9482.9
16,2048,128,8192,9478.8
16,4096,0,0,398.675
16,4096,1,16,397.533
16,4096,1,32,397.437
16,4096,1,64,397.726
16,4096,1,128,397.277
16,4096,1,256,397.352
16,4096,1,512,397.342
16,4096,1,1024,397.342
16,4096,1,2048,396.989
16,4096,1,4096,398.291
16,4096,1,8192,398.323
16,4096,2,16,397.182
16,4096,2,32,397.331
16,4096,2,64,397.192
16,4096,2,128,396.894
16,4096,2,256,396.467
16,4096,2,512,396.894
16,4096,2,1024,396.243
16,4096,2,2048,396.894
16,4096,2,4096,398.067
16,4096,2,8192,398.249
16,4096,4,16,396.776
16,4096,4,32,396.925
16,4096,4,64,397.342
16,4096,4,128,397.47
16,4096,4,256,397.086
16,4096,4,512,397.161
16,4096,4,1024,397.384
16,4096,4,2048,398.92
16,4096,4,4096,399.006
16,4096,4,8192,398.451
16,4096,8,16,405.054
16,4096,8,32,405.192
16,4096,8,64,412.329
16,4096,8,128,416.009
16,4096,8,256,430.9
16,4096,8,512,453.375
16,4096,8,1024,502.528
16,4096,8,2048,599.191
16,4096,8,4096,792.07
16,4096,8,8192,790.662
16,4096,16,16,414.238
16,4096,16,32,413.683
16,4096,16,64,425.63
16,4096,16,128,437.439
16,4096,16,256,462.186
16,4096,16,512,511.147
16,4096,16,1024,606.978
16,4096,16,2048,803.537
16,4096,16,4096,1184.28
16,4096,16,8192,1183.2
16,4096,32,16,437.684
16,4096,32,32,437.95
16,4096,32,64,467.252
16,4096,32,128,498.453
16,4096,32,256,558.86
16,4096,32,512,680.622
16,4096,32,1024,918.846
16,4096,32,2048,1399.07
16,4096,32,4096,2361.83
16,4096,32,8192,2361.6
16,4096,64,16,486.528
16,4096,64,32,488.928
16,4096,64,64,554.678
16,4096,64,128,626.466
16,4096,64,256,768.101
16,4096,64,512,1044.66
16,4096,64,1024,1505.43
16,4096,64,2048,2523.89
16,4096,64,4096,4929.04
16,4096,64,8192,4911.84
16,4096,128,16,582.701
16,4096,128,32,593.121
16,4096,128,64,725.274
16,4096,128,128,864.509
16,4096,128,256,1137.73
16,4096,128,512,1651.62
16,4096,128,1024,2701.5
16,4096,128,2048,4878.67
16,4096,128,4096,9510.57
16,4096,128,8192,9503.71
16,8192,0,0,398.184
16,8192,1,16,396.765
16,8192,1,32,396.894
16,8192,1,64,396.83
16,8192,1,128,396.19
16,8192,1,256,396.723
16,8192,1,512,396.947
16,8192,1,1024,397.011
16,8192,1,2048,397.224
16,8192,1,4096,398.024
16,8192,1,8192,397.769
16,8192,2,16,395.347
16,8192,2,32,395.134
16,8192,2,64,397.46
16,8192,2,128,396.766
16,8192,2,256,396.798
16,8192,2,512,396.861
16,8192,2,1024,397.011
16,8192,2,2048,397.491
16,8192,2,4096,397.972
16,8192,2,8192,398.6
16,8192,4,16,396.702
16,8192,4,32,396.979
16,8192,4,64,396.798
16,8192,4,128,396.862
16,8192,4,256,396.318
16,8192,4,512,396.766
16,8192,4,1024,396.724
16,8192,4,2048,395.848
16,8192,4,4096,398.739
16,8192,4,8192,398.664
16,8192,8,16,405.289
16,8192,8,32,405.385
16,8192,8,64,411.156
16,8192,8,128,417.406
16,8192,8,256,428.958
16,8192,8,512,453.247
16,8192,8,1024,501.717
16,8192,8,2048,599.148
16,8192,8,4096,791.718
16,8192,8,8192,791.771
16,8192,16,16,413.577
16,8192,16,32,414.451
16,8192,16,64,425.62
16,8192,16,128,438.292
16,8192,16,256,462.282
16,8192,16,512,510.069
16,8192,16,1024,606.466
16,8192,16,2048,803.761
16,8192,16,4096,1183.92
16,8192,16,8192,1184.1
16,8192,32,16,437.086
16,8192,32,32,438.985
16,8192,32,64,467.999
16,8192,32,128,498.517
16,8192,32,256,558.956
16,8192,32,512,680.495
16,8192,32,1024,919.166
16,8192,32,2048,1399.86
16,8192,32,4096,2363.11
16,8192,32,8192,2362.2
16,8192,64,16,485.941
16,8192,64,32,488.202
16,8192,64,64,555.883
16,8192,64,128,626.018
16,8192,64,256,767.387
16,8192,64,512,1046.08
16,8192,64,1024,1508.83
16,8192,64,2048,2523.51
16,8192,64,4096,4922.26
16,8192,64,8192,4915.24
16,8192,128,16,582.721
16,8192,128,32,593.25
16,8192,128,64,725.316
16,8192,128,128,863.527
16,8192,128,256,1138.87
16,8192,128,512,1649.85
16,8192,128,1024,2702.81
16,8192,128,2048,4880.12
16,8192,128,4096,9517.7
16,8192,128,8192,9501.56
32,0,0,0,15.8297
32,0,1,16,15.7017
32,0,1,32,15.6913
32,0,1,64,19.926
32,0,1,128,25.953
32,0,1,256,37.611
32,0,1,512,61.1427
32,0,1,1024,108.066
32,0,1,2048,201.849
32,0,1,4096,397.385
32,0,1,8192,397.149
32,0,2,16,15.7227
32,0,2,32,15.883
32,0,2,64,20.0537
32,0,2,128,26.123
32,0,2,256,37.7497
32,0,2,512,61.185
32,0,2,1024,108.119
32,0,2,2048,202.02
32,0,2,4096,398.045
32,0,2,8192,397.534
32,0,4,16,15.9787
32,0,4,32,16.0433
32,0,4,64,20.043
32,0,4,128,26.1127
32,0,4,256,37.6967
32,0,4,512,61.2387
32,0,4,1024,108.301
32,0,4,2048,202.404
32,0,4,4096,398.312
32,0,4,8192,398.856
32,0,8,16,24.7897
32,0,8,32,24.8003
32,0,8,64,34.4223
32,0,8,128,46.604
32,0,8,256,70.05
32,0,8,512,116.877
32,0,8,1024,211.588
32,0,8,2048,399.198
32,0,8,4096,790.14
32,0,8,8192,790.224
32,0,16,16,33.4513
32,0,16,32,33.9737
32,0,16,64,49.0463
32,0,16,128,67.5957
32,0,16,256,103.181
32,0,16,512,174.425
32,0,16,1024,315.239
32,0,16,2048,596.333
32,0,16,4096,1183.32
32,0,16,8192,1182.51
32,0,32,16,57.9213
32,0,32,32,58.8277
32,0,32,64,90.914
32,0,32,128,128.365
32,0,32,256,200.068
32,0,32,512,341.276
32,0,32,1024,623.213
32,0,32,2048,1186.53
32,0,32,4096,2363.77
32,0,32,8192,2361.3
32,0,64,16,107.32
32,0,64,32,108.514
32,0,64,64,179.257
32,0,64,128,255.014
32,0,64,256,405.278
32,0,64,512,704.601
32,0,64,1024,1290.73
32,0,64,2048,2459.66
32,0,64,4096,4919.33
32,0,64,8192,4921.03
32,0,128,16,202.159
32,0,128,32,209.722
32,0,128,64,349.533
32,0,128,128,499.658
32,0,128,256,786.065
32,0,128,512,1357.59
32,0,128,1024,2480.14
32,0,128,2048,4748.56
32,0,128,4096,9476.69
32,0,128,8192,9483.99
32,16,0,0,15.9363
32,16,1,16,15.6803
32,16,1,32,15.6373
32,16,1,64,20.0003
32,16,1,128,26.027
