pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
64,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0012,1
64,n<=128,sr<=40%,kvB<=16k,kp=0,0.0002,1
64,n<=128,sr<=40%,kvB<=1k,kp<=20k,0.0521,1
64,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.4799,1
64,n<=128,sr<=40%,kvB<=1k,kp<=512,0.187,1
64,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.4698,1
64,n<=128,sr<=40%,kvB<=1k,kp=0,0.2137,1
64,n<=128,sr<=40%,kvB<=32k,kp<=20k,-0.0012,1
64,n<=128,sr<=40%,kvB<=32k,kp<=2k,0.0005,1
64,n<=128,sr<=40%,kvB<=32k,kp<=512,0.0,1
64,n<=128,sr<=40%,kvB<=32k,kp<=8k,-0.0019,1
64,n<=128,sr<=40%,kvB<=32k,kp=0,-0.0033,1
64,n<=128,sr<=40%,kvB<=4k,kp<=20k,0.1474,1
64,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0027,1
64,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0026,1
64,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.1521,1
64,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0069,1
64,n<=128,sr<=5%,kvB<=16k,kp<=20k,-0.0052,4
64,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0787,4
64,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0646,4
64,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0414,4
64,n<=128,sr<=5%,kvB<=16k,kp=0,0.0618,4
64,n<=128,sr<=5%,kvB<=1k,kp<=20k,0.0039,4
64,n<=128,sr<=5%,kvB<=1k,kp<=2k,-0.025,4
64,n<=128,sr<=5%,kvB<=1k,kp<=512,0.0239,4
64,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0005,4
64,n<=128,sr<=5%,kvB<=1k,kp=0,-0.0046,4
64,n<=128,sr<=5%,kvB<=32k,kp<=20k,0.1022,4
64,n<=128,sr<=5%,kvB<=32k,kp<=2k,0.0679,4
64,n<=128,sr<=5%,kvB<=32k,kp<=512,0.0639,4
64,n<=128,sr<=5%,kvB<=32k,kp<=8k,0.0823,4
64,n<=128,sr<=5%,kvB<=32k,kp=0,0.0635,4
64,n<=128,sr<=5%,kvB<=4k,kp<=20k,-0.0132,4
64,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0492,4
64,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0489,4
64,n<=128,sr<=5%,kvB<=4k,kp<=8k,-0.0053,4
64,n<=128,sr<=5%,kvB<=4k,kp=0,0.0412,4
64,n<=128,sr<=70%,kvB<=16k,kp<=20k,0.3761,1
64,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.001,1
64,n<=128,sr<=70%,kvB<=16k,kp<=512,0.0032,1
64,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0048,1
64,n<=128,sr<=70%,kvB<=16k,kp=0,0.0017,1
64,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.7928,1
64,n<=128,sr<=70%,kvB<=1k,kp<=512,0.2042,1
64,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.708,1
64,n<=128,sr<=70%,kvB<=1k,kp=0,0.1946,1
64,n<=128,sr<=70%,kvB<=32k,kp<=20k,-0.0094,1
64,n<=128,sr<=70%,kvB<=32k,kp<=2k,0.003,1
64,n<=128,sr<=70%,kvB<=32k,kp<=512,-0.0014,1
64,n<=128,sr<=70%,kvB<=32k,kp<=8k,-0.0047,1
64,n<=128,sr<=70%,kvB<=32k,kp=0,-0.0017,1
64,n<=128,sr<=70%,kvB<=4k,kp<=20k,0.7367,1
64,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0097,1
64,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.016,1
64,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.772,1
64,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0125,1
64,n<=128,sr>70%,kvB<=16k,kp<=20k,0.3405,2
64,n<=128,sr>70%,kvB<=16k,kp<=2k,0.1503,2
64,n<=128,sr>70%,kvB<=16k,kp<=512,0.1552,2
64,n<=128,sr>70%,kvB<=16k,kp<=8k,0.1481,2
64,n<=128,sr>70%,kvB<=16k,kp=0,0.1499,2
64,n<=128,sr>70%,kvB<=1k,kp<=20k,0.6307,2
64,n<=128,sr>70%,kvB<=1k,kp<=2k,0.8701,2
64,n<=128,sr>70%,kvB<=1k,kp<=512,0.5193,2
64,n<=128,sr>70%,kvB<=1k,kp<=8k,0.722,2
64,n<=128,sr>70%,kvB<=1k,kp=0,0.5238,2
64,n<=128,sr>70%,kvB<=32k,kp<=20k,0.151,2
64,n<=128,sr>70%,kvB<=32k,kp<=2k,0.017,2
64,n<=128,sr>70%,kvB<=32k,kp<=512,0.0042,1
64,n<=128,sr>70%,kvB<=32k,kp<=8k,0.1598,2
64,n<=128,sr>70%,kvB<=32k,kp=0,0.1558,2
64,n<=128,sr>70%,kvB<=4k,kp<=20k,0.6767,2
64,n<=128,sr>70%,kvB<=4k,kp<=2k,0.228,2
64,n<=128,sr>70%,kvB<=4k,kp<=512,0.2412,2
64,n<=128,sr>70%,kvB<=4k,kp<=8k,0.6814,2
64,n<=128,sr>70%,kvB<=4k,kp=0,0.2419,2
64,n<=2,sr<=70%,kvB<=16k,kp<=20k,-0.5963,1
64,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9869,1
64,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9888,1
64,n<=2,sr<=70%,kvB<=16k,kp=0,0.9876,1
64,n<=2,sr<=70%,kvB<=1k,kp<=2k,1.7266,1
64,n<=2,sr<=70%,kvB<=1k,kp=0,0.981,1
64,n<=2,sr<=70%,kvB<=32k,kp<=20k,1.0009,1
64,n<=2,sr<=70%,kvB<=32k,kp<=2k,1.0012,1
64,n<=2,sr<=70%,kvB<=32k,kp<=512,1.0008,1
64,n<=2,sr<=70%,kvB<=32k,kp<=8k,1.0013,1
64,n<=2,sr<=70%,kvB<=32k,kp=0,1.0008,1
64,n<=2,sr<=70%,kvB<=4k,kp<=20k,1.0,1
64,n<=2,sr<=70%,kvB<=4k,kp<=2k,-1.0,1
64,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9926,1
64,n<=2,sr<=70%,kvB<=4k,kp=0,0.9744,1
64,n<=32,sr<=15%,kvB<=16k,kp<=20k,0.199,3
64,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.9958,3
64,n<=32,sr<=15%,kvB<=16k,kp<=512,0.9967,3
64,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.3984,3
64,n<=32,sr<=15%,kvB<=16k,kp=0,0.9943,3
64,n<=32,sr<=15%,kvB<=1k,kp<=20k,0.5674,2
64,n<=32,sr<=15%,kvB<=1k,kp<=2k,0.412,3
64,n<=32,sr<=15%,kvB<=1k,kp<=512,0.4566,3
64,n<=32,sr<=15%,kvB<=1k,kp<=8k,-0.1435,3
64,n<=32,sr<=15%,kvB<=1k,kp=0,0.9433,3
64,n<=32,sr<=15%,kvB<=32k,kp<=20k,0.9927,3
64,n<=32,sr<=15%,kvB<=32k,kp<=2k,0.9956,3
64,n<=32,sr<=15%,kvB<=32k,kp<=512,0.9961,3
64,n<=32,sr<=15%,kvB<=32k,kp<=8k,0.996,3
64,n<=32,sr<=15%,kvB<=32k,kp=0,0.9952,3
64,n<=32,sr<=15%,kvB<=4k,kp<=20k,0.3575,2
64,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.7996,3
64,n<=32,sr<=15%,kvB<=4k,kp<=512,0.9924,3
64,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.7795,3
64,n<=32,sr<=15%,kvB<=4k,kp=0,0.9927,3
64,n<=32,sr<=40%,kvB<=16k,kp<=20k,0.6774,1
64,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.994,1
64,n<=32,sr<=40%,kvB<=16k,kp<=512,0.994,1
64,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.6217,1
64,n<=32,sr<=40%,kvB<=16k,kp=0,0.9956,1
64,n<=32,sr<=40%,kvB<=1k,kp<=20k,-0.5672,1
64,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.4089,1
64,n<=32,sr<=40%,kvB<=1k,kp<=512,0.4161,1
64,n<=32,sr<=40%,kvB<=1k,kp<=8k,0.3781,1
64,n<=32,sr<=40%,kvB<=1k,kp=0,0.9404,1
64,n<=32,sr<=40%,kvB<=32k,kp<=20k,0.9943,1
64,n<=32,sr<=40%,kvB<=32k,kp<=2k,0.9936,1
64,n<=32,sr<=40%,kvB<=32k,kp<=512,0.9972,1
64,n<=32,sr<=40%,kvB<=32k,kp<=8k,0.9975,1
64,n<=32,sr<=40%,kvB<=32k,kp=0,0.9957,1
64,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.4731,1
64,n<=32,sr<=40%,kvB<=4k,kp<=512,0.9891,1
64,n<=32,sr<=40%,kvB<=4k,kp<=8k,-1.4657,1
64,n<=32,sr<=40%,kvB<=4k,kp=0,0.9904,1
64,n<=32,sr<=5%,kvB<=16k,kp<=20k,0.6321,1
64,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.9908,1
64,n<=32,sr<=5%,kvB<=16k,kp<=512,0.9901,1
64,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.4504,1
64,n<=32,sr<=5%,kvB<=16k,kp=0,0.9862,1
64,n<=32,sr<=5%,kvB<=1k,kp<=20k,-0.6264,1
64,n<=32,sr<=5%,kvB<=1k,kp<=2k,0.3571,1
64,n<=32,sr<=5%,kvB<=1k,kp<=512,0.1397,1
64,n<=32,sr<=5%,kvB<=1k,kp<=8k,0.0625,1
64,n<=32,sr<=5%,kvB<=1k,kp=0,0.9139,1
64,n<=32,sr<=5%,kvB<=32k,kp<=20k,0.9877,1
64,n<=32,sr<=5%,kvB<=32k,kp<=2k,0.9905,1
64,n<=32,sr<=5%,kvB<=32k,kp<=512,0.9945,1
64,n<=32,sr<=5%,kvB<=32k,kp<=8k,0.9941,1
64,n<=32,sr<=5%,kvB<=32k,kp=0,0.9938,1
64,n<=32,sr<=5%,kvB<=4k,kp<=20k,1.2357,1
64,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.7516,1
64,n<=32,sr<=5%,kvB<=4k,kp<=512,0.9837,1
64,n<=32,sr<=5%,kvB<=4k,kp<=8k,1.2621,1
64,n<=32,sr<=5%,kvB<=4k,kp=0,0.9775,1
64,n<=32,sr<=70%,kvB<=16k,kp<=20k,-1.044,1
64,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.9942,1
64,n<=32,sr<=70%,kvB<=16k,kp<=512,0.996,1
64,n<=32,sr<=70%,kvB<=16k,kp<=8k,-0.0898,1
64,n<=32,sr<=70%,kvB<=16k,kp=0,0.9883,1
64,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.5149,1
64,n<=32,sr<=70%,kvB<=1k,kp<=512,0.6506,1
64,n<=32,sr<=70%,kvB<=1k,kp<=8k,0.433,1
64,n<=32,sr<=70%,kvB<=1k,kp=0,0.9504,1
64,n<=32,sr<=70%,kvB<=32k,kp<=20k,0.9965,1
64,n<=32,sr<=70%,kvB<=32k,kp<=2k,0.999,1
64,n<=32,sr<=70%,kvB<=32k,kp<=512,0.9951,1
64,n<=32,sr<=70%,kvB<=32k,kp<=8k,0.9938,1
64,n<=32,sr<=70%,kvB<=32k,kp=0,0.9949,1
64,n<=32,sr<=70%,kvB<=4k,kp<=2k,-2.5316,1
64,n<=32,sr<=70%,kvB<=4k,kp<=512,0.9841,1
64,n<=32,sr<=70%,kvB<=4k,kp=0,0.9899,1
64,n<=32,sr>70%,kvB<=16k,kp<=20k,1.1213,2
64,n<=32,sr>70%,kvB<=16k,kp<=2k,1.0004,2
64,n<=32,sr>70%,kvB<=16k,kp<=512,0.9942,2
64,n<=32,sr>70%,kvB<=16k,kp<=8k,0.7547,2
64,n<=32,sr>70%,kvB<=16k,kp=0,0.998,2
64,n<=32,sr>70%,kvB<=1k,kp<=20k,0.2315,2
64,n<=32,sr>70%,kvB<=1k,kp<=2k,0.9246,2
64,n<=32,sr>70%,kvB<=1k,kp<=512,0.809,2
64,n<=32,sr>70%,kvB<=1k,kp<=8k,1.6588,1
64,n<=32,sr>70%,kvB<=1k,kp=0,0.9608,2
64,n<=32,sr>70%,kvB<=32k,kp<=20k,0.9965,2
64,n<=32,sr>70%,kvB<=32k,kp<=2k,0.9913,2
64,n<=32,sr>70%,kvB<=32k,kp<=512,0.9932,2
64,n<=32,sr>70%,kvB<=32k,kp<=8k,0.9974,2
64,n<=32,sr>70%,kvB<=32k,kp=0,0.9946,2
64,n<=32,sr>70%,kvB<=4k,kp<=20k,1.3449,2
64,n<=32,sr>70%,kvB<=4k,kp<=2k,0.8028,2
64,n<=32,sr>70%,kvB<=4k,kp<=512,0.9861,2
64,n<=32,sr>70%,kvB<=4k,kp<=8k,0.9574,1
64,n<=32,sr>70%,kvB<=4k,kp=0,0.9843,2
64,n<=8,sr<=15%,kvB<=16k,kp<=20k,0.1367,1
64,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.9908,1
64,n<=8,sr<=15%,kvB<=16k,kp<=512,0.9905,1
64,n<=8,sr<=15%,kvB<=16k,kp<=8k,1.0386,1
64,n<=8,sr<=15%,kvB<=16k,kp=0,0.9886,1
64,n<=8,sr<=15%,kvB<=1k,kp<=2k,-9.2581,1
64,n<=8,sr<=15%,kvB<=1k,kp<=8k,-3.299,1
64,n<=8,sr<=15%,kvB<=1k,kp=0,0.9803,1
64,n<=8,sr<=15%,kvB<=32k,kp<=20k,0.9978,1
64,n<=8,sr<=15%,kvB<=32k,kp<=2k,0.999,1
64,n<=8,sr<=15%,kvB<=32k,kp<=512,0.999,1
64,n<=8,sr<=15%,kvB<=32k,kp<=8k,0.9992,1
64,n<=8,sr<=15%,kvB<=32k,kp=0,0.9984,1
64,n<=8,sr<=15%,kvB<=4k,kp<=2k,-6.434,1
64,n<=8,sr<=15%,kvB<=4k,kp<=512,0.9864,1
64,n<=8,sr<=15%,kvB<=4k,kp=0,0.9817,1
64,n<=8,sr<=40%,kvB<=16k,kp<=20k,0.3998,2
64,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.9959,2
64,n<=8,sr<=40%,kvB<=16k,kp<=512,0.9943,2
64,n<=8,sr<=40%,kvB<=16k,kp<=8k,-1.055,2
64,n<=8,sr<=40%,kvB<=16k,kp=0,0.9994,2
64,n<=8,sr<=40%,kvB<=1k,kp<=2k,-0.6336,2
64,n<=8,sr<=40%,kvB<=1k,kp<=512,0.4922,1
64,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.3354,1
64,n<=8,sr<=40%,kvB<=1k,kp=0,0.9862,2
64,n<=8,sr<=40%,kvB<=32k,kp<=20k,0.9992,2
64,n<=8,sr<=40%,kvB<=32k,kp<=2k,0.999,2
64,n<=8,sr<=40%,kvB<=32k,kp<=512,0.9996,2
64,n<=8,sr<=40%,kvB<=32k,kp<=8k,1.0,2
64,n<=8,sr<=40%,kvB<=32k,kp=0,0.9993,2
64,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.4369,1
64,n<=8,sr<=40%,kvB<=4k,kp<=512,0.9944,2
64,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.1829,1
64,n<=8,sr<=40%,kvB<=4k,kp=0,0.9939,2
64,n<=8,sr<=70%,kvB<=16k,kp<=20k,0.4987,1
64,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.9958,1
64,n<=8,sr<=70%,kvB<=16k,kp<=512,0.9946,1
64,n<=8,sr<=70%,kvB<=16k,kp<=8k,0.8869,1
64,n<=8,sr<=70%,kvB<=16k,kp=0,0.9969,1
64,n<=8,sr<=70%,kvB<=1k,kp<=512,-2.6947,1
64,n<=8,sr<=70%,kvB<=1k,kp=0,0.9981,1
64,n<=8,sr<=70%,kvB<=32k,kp<=20k,0.9989,1
64,n<=8,sr<=70%,kvB<=32k,kp<=2k,0.999,1
64,n<=8,sr<=70%,kvB<=32k,kp<=512,0.9979,1
64,n<=8,sr<=70%,kvB<=32k,kp<=8k,0.9989,1
64,n<=8,sr<=70%,kvB<=32k,kp=0,0.9984,1
64,n<=8,sr<=70%,kvB<=4k,kp<=20k,1.112,1
64,n<=8,sr<=70%,kvB<=4k,kp<=2k,-13.5152,1
64,n<=8,sr<=70%,kvB<=4k,kp<=512,0.9941,1
64,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.3618,1
64,n<=8,sr<=70%,kvB<=4k,kp=0,0.9979,1
64,n<=8,sr>70%,kvB<=16k,kp<=20k,0.7543,2
64,n<=8,sr>70%,kvB<=16k,kp<=2k,0.997,2
64,n<=8,sr>70%,kvB<=16k,kp<=512,1.0007,2
64,n<=8,sr>70%,kvB<=16k,kp<=8k,-0.0969,1
64,n<=8,sr>70%,kvB<=16k,kp=0,0.996,2
64,n<=8,sr>70%,kvB<=1k,kp=0,0.9861,2
64,n<=8,sr>70%,kvB<=32k,kp<=20k,0.9986,2
64,n<=8,sr>70%,kvB<=32k,kp<=2k,0.998,2
64,n<=8,sr>70%,kvB<=32k,kp<=512,0.9983,2
64,n<=8,sr>70%,kvB<=32k,kp<=8k,0.9985,2
64,n<=8,sr>70%,kvB<=32k,kp=0,0.9989,2
64,n<=8,sr>70%,kvB<=4k,kp<=20k,2.7654,1
64,n<=8,sr>70%,kvB<=4k,kp<=2k,-0.9688,1
64,n<=8,sr>70%,kvB<=4k,kp<=512,0.9873,2
64,n<=8,sr>70%,kvB<=4k,kp=0,0.9923,2
256,n<=128,sr<=15%,kvB<=16k,kp<=20k,-0.0966,2
256,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0639,2
256,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0641,2
256,n<=128,sr<=15%,kvB<=16k,kp<=8k,-0.0465,2
256,n<=128,sr<=15%,kvB<=16k,kp=0,0.0635,2
256,n<=128,sr<=15%,kvB<=1k,kp<=20k,0.1198,2
256,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.0517,2
256,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0689,2
256,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.0526,2
256,n<=128,sr<=15%,kvB<=1k,kp=0,0.0899,2
256,n<=128,sr<=15%,kvB<=32k,kp<=20k,0.068,2
256,n<=128,sr<=15%,kvB<=32k,kp<=2k,0.0756,2
256,n<=128,sr<=15%,kvB<=32k,kp<=512,0.0756,2
256,n<=128,sr<=15%,kvB<=32k,kp<=8k,0.0741,2
256,n<=128,sr<=15%,kvB<=32k,kp=0,0.0748,2
256,n<=128,sr<=15%,kvB<=4k,kp<=20k,-0.0246,2
256,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0173,2
256,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0641,2
256,n<=128,sr<=15%,kvB<=4k,kp<=8k,-0.0266,2
256,n<=128,sr<=15%,kvB<=4k,kp=0,0.0639,2
256,n<=128,sr<=40%,kvB<=16k,kp<=20k,-0.086,1
256,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.0015,1
256,n<=128,sr<=40%,kvB<=16k,kp<=512,-0.0005,1
256,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.0269,1
256,n<=128,sr<=40%,kvB<=16k,kp=0,-0.0026,1
256,n<=128,sr<=40%,kvB<=1k,kp<=20k,0.0832,1
256,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.1124,1
256,n<=128,sr<=40%,kvB<=1k,kp<=512,0.1936,1
256,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.1237,1
256,n<=128,sr<=40%,kvB<=1k,kp=0,0.8542,1
256,n<=128,sr<=40%,kvB<=32k,kp<=20k,-0.0032,1
256,n<=128,sr<=40%,kvB<=32k,kp<=2k,0.0015,1
256,n<=128,sr<=40%,kvB<=32k,kp<=512,-0.0003,1
256,n<=128,sr<=40%,kvB<=32k,kp<=8k,-0.0,1
256,n<=128,sr<=40%,kvB<=32k,kp=0,-0.0015,1
256,n<=128,sr<=40%,kvB<=4k,kp<=20k,0.0136,1
256,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0158,1
256,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0104,1
256,n<=128,sr<=40%,kvB<=4k,kp<=8k,-0.0191,1
256,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0183,1
256,n<=128,sr<=5%,kvB<=16k,kp<=20k,-0.0103,4
256,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.1333,4
256,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0939,4
256,n<=128,sr<=5%,kvB<=16k,kp<=8k,-0.0074,4
256,n<=128,sr<=5%,kvB<=16k,kp=0,0.0673,4
256,n<=128,sr<=5%,kvB<=1k,kp<=20k,-0.0211,4
256,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0059,4
256,n<=128,sr<=5%,kvB<=1k,kp<=512,0.013,4
256,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0074,4
256,n<=128,sr<=5%,kvB<=1k,kp=0,0.0144,4
256,n<=128,sr<=5%,kvB<=32k,kp<=20k,0.1137,4
256,n<=128,sr<=5%,kvB<=32k,kp<=2k,0.0938,4
256,n<=128,sr<=5%,kvB<=32k,kp<=512,0.0709,4
256,n<=128,sr<=5%,kvB<=32k,kp<=8k,0.141,4
256,n<=128,sr<=5%,kvB<=32k,kp=0,0.0638,4
256,n<=128,sr<=5%,kvB<=4k,kp<=20k,-0.0008,4
256,n<=128,sr<=5%,kvB<=4k,kp<=2k,-0.0001,4
256,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0885,4
256,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.0027,4
256,n<=128,sr<=5%,kvB<=4k,kp=0,0.0622,4
256,n<=128,sr<=70%,kvB<=16k,kp<=20k,0.0048,1
256,n<=128,sr<=70%,kvB<=16k,kp<=2k,0.0009,1
256,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0063,1
256,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0038,1
256,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0099,1
256,n<=128,sr<=70%,kvB<=1k,kp<=20k,0.2839,1
256,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.2219,1
256,n<=128,sr<=70%,kvB<=1k,kp<=512,0.1936,1
256,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.1924,1
256,n<=128,sr<=70%,kvB<=1k,kp=0,0.1946,1
256,n<=128,sr<=70%,kvB<=32k,kp<=20k,0.0104,1
256,n<=128,sr<=70%,kvB<=32k,kp<=2k,0.0038,1
256,n<=128,sr<=70%,kvB<=32k,kp<=512,0.0049,1
256,n<=128,sr<=70%,kvB<=32k,kp<=8k,0.0046,1
256,n<=128,sr<=70%,kvB<=32k,kp=0,-0.0,1
256,n<=128,sr<=70%,kvB<=4k,kp<=20k,-0.0383,1
256,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0192,1
256,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0212,1
256,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0269,1
256,n<=128,sr<=70%,kvB<=4k,kp=0,-0.037,1
256,n<=128,sr>70%,kvB<=16k,kp<=20k,-0.4723,2
256,n<=128,sr>70%,kvB<=16k,kp<=2k,0.1454,2
256,n<=128,sr>70%,kvB<=16k,kp<=512,0.1458,2
256,n<=128,sr>70%,kvB<=16k,kp<=8k,0.1205,2
256,n<=128,sr>70%,kvB<=16k,kp=0,0.1398,2
256,n<=128,sr>70%,kvB<=1k,kp<=20k,0.1026,2
256,n<=128,sr>70%,kvB<=1k,kp<=2k,-0.0988,2
256,n<=128,sr>70%,kvB<=1k,kp<=512,1.9328,2
256,n<=128,sr>70%,kvB<=1k,kp<=8k,-0.0446,2
256,n<=128,sr>70%,kvB<=1k,kp=0,0.407,2
256,n<=128,sr>70%,kvB<=32k,kp<=20k,0.1689,2
256,n<=128,sr>70%,kvB<=32k,kp<=2k,0.1447,2
256,n<=128,sr>70%,kvB<=32k,kp<=512,0.144,2
256,n<=128,sr>70%,kvB<=32k,kp<=8k,0.1512,2
256,n<=128,sr>70%,kvB<=32k,kp=0,0.1655,2
256,n<=128,sr>70%,kvB<=4k,kp<=20k,-1.1409,2
256,n<=128,sr>70%,kvB<=4k,kp<=2k,0.1972,2
256,n<=128,sr>70%,kvB<=4k,kp<=512,0.2339,2
256,n<=128,sr>70%,kvB<=4k,kp<=8k,-0.1386,2
256,n<=128,sr>70%,kvB<=4k,kp=0,0.2035,2
256,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9915,1
256,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9932,1
256,n<=2,sr<=70%,kvB<=16k,kp=0,0.9936,1
256,n<=2,sr<=70%,kvB<=1k,kp<=20k,1.7309,1
256,n<=2,sr<=70%,kvB<=1k,kp<=512,-0.7175,1
256,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.1357,1
256,n<=2,sr<=70%,kvB<=1k,kp=0,0.9943,1
256,n<=2,sr<=70%,kvB<=32k,kp<=20k,1.0,1
256,n<=2,sr<=70%,kvB<=32k,kp<=2k,1.0019,1
256,n<=2,sr<=70%,kvB<=32k,kp<=512,1.0006,1
256,n<=2,sr<=70%,kvB<=32k,kp<=8k,1.0018,1
256,n<=2,sr<=70%,kvB<=32k,kp=0,1.0039,1
256,n<=2,sr<=70%,kvB<=4k,kp<=2k,-2.0476,1
256,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9879,1
256,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.7124,1
256,n<=2,sr<=70%,kvB<=4k,kp=0,0.9906,1
256,n<=32,sr<=15%,kvB<=16k,kp<=20k,-1.3789,3
256,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.5755,3
256,n<=32,sr<=15%,kvB<=16k,kp<=512,0.8463,3
256,n<=32,sr<=15%,kvB<=16k,kp<=8k,-0.0009,3
256,n<=32,sr<=15%,kvB<=16k,kp=0,0.9604,3
256,n<=32,sr<=15%,kvB<=1k,kp<=20k,0.7027,3
256,n<=32,sr<=15%,kvB<=1k,kp<=2k,-0.0825,3
256,n<=32,sr<=15%,kvB<=1k,kp<=512,-0.0071,3
256,n<=32,sr<=15%,kvB<=1k,kp<=8k,0.4685,2
256,n<=32,sr<=15%,kvB<=1k,kp=0,0.2329,3
256,n<=32,sr<=15%,kvB<=32k,kp<=20k,0.3515,3
256,n<=32,sr<=15%,kvB<=32k,kp<=2k,0.8884,3
256,n<=32,sr<=15%,kvB<=32k,kp<=512,0.9575,3
256,n<=32,sr<=15%,kvB<=32k,kp<=8k,0.6158,3
256,n<=32,sr<=15%,kvB<=32k,kp=0,0.9936,3
256,n<=32,sr<=15%,kvB<=4k,kp<=20k,0.2703,3
256,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.0026,3
256,n<=32,sr<=15%,kvB<=4k,kp<=512,0.4454,3
256,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.8461,2
256,n<=32,sr<=15%,kvB<=4k,kp=0,0.7938,3
256,n<=32,sr<=40%,kvB<=16k,kp<=20k,-1.591,1
256,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.4891,1
256,n<=32,sr<=40%,kvB<=16k,kp<=512,0.8173,1
256,n<=32,sr<=40%,kvB<=16k,kp<=8k,-0.0009,1
256,n<=32,sr<=40%,kvB<=16k,kp=0,0.9467,1
256,n<=32,sr<=40%,kvB<=1k,kp<=20k,1.062,1
256,n<=32,sr<=40%,kvB<=1k,kp<=2k,1.0358,1
