regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,8,6,0.75,4.0,64,0,8192,32768,26624,3783.322,4646.473,4645.644,0.999
mixed,8,6,0.75,4.0,64,512,128,512,416,112.19,111.646,111.614,
mixed,8,6,0.75,4.0,64,512,512,2048,1664,273.435,327.61,326.842,0.9858
mixed,8,6,0.75,4.0,64,512,2048,8192,6656,977.037,1193.257,1193.45,1.0009
mixed,8,6,0.75,4.0,64,512,8192,32768,26624,3782.331,4645.74,4644.972,0.9991
mixed,8,6,0.75,4.0,64,2048,128,512,416,329.242,328.634,328.474,
mixed,8,6,0.75,4.0,64,2048,512,2048,1664,329.338,329.37,329.307,-0.9687
mixed,8,6,0.75,4.0,64,2048,2048,8192,6656,977.103,1192.681,1191.916,0.9965
mixed,8,6,0.75,4.0,64,2048,8192,32768,26624,3783.485,4646.315,4644.971,0.9984
mixed,8,6,0.75,4.0,64,8192,128,512,416,1195.083,1194.123,1194.188,
mixed,8,6,0.75,4.0,64,8192,512,2048,1664,1194.923,1194.732,1194.956,
mixed,8,6,0.75,4.0,64,8192,2048,8192,6656,1195.402,1194.986,1194.636,
mixed,8,6,0.75,4.0,64,8192,8192,32768,26624,3782.621,4645.549,4644.911,0.9993
mixed,8,6,0.75,4.0,64,20480,128,512,416,2921.325,2920.907,2921.163,
mixed,8,6,0.75,4.0,64,20480,512,2048,1664,2921.803,2921.965,2922.251,2.7654
mixed,8,6,0.75,4.0,64,20480,2048,8192,6656,2922.19,2922.444,2922.543,1.3898
mixed,8,6,0.75,4.0,64,20480,8192,32768,26624,3782.751,4648.367,4645.872,0.9971
mixed,8,6,0.75,4.0,256,0,128,512,416,96.798,113.758,113.758,1.0
mixed,8,6,0.75,4.0,256,0,512,2048,1664,277.309,331.322,331.547,1.0042
mixed,8,6,0.75,4.0,256,0,2048,8192,6656,980.431,1197.356,1196.427,0.9957
mixed,8,6,0.75,4.0,256,0,8192,32768,26624,3787.104,4654.416,4653.936,0.9994
mixed,8,6,0.75,4.0,256,512,128,512,416,131.71,132.862,131.934,0.1944
mixed,8,6,0.75,4.0,256,512,512,2048,1664,277.084,330.811,331.001,1.0035
mixed,8,6,0.75,4.0,256,512,2048,8192,6656,978.609,1193.867,1193.741,0.9994
mixed,8,6,0.75,4.0,256,512,8192,32768,26624,3784.096,4644.881,4642.385,0.9971
mixed,8,6,0.75,4.0,256,2048,128,512,416,343.067,343.707,343.513,0.6969
mixed,8,6,0.75,4.0,256,2048,512,2048,1664,346.712,346.202,345.178,
mixed,8,6,0.75,4.0,256,2048,2048,8192,6656,979.889,1195.371,1195.211,0.9993
mixed,8,6,0.75,4.0,256,2048,8192,32768,26624,3784.064,4651.794,4652.049,1.0003
mixed,8,6,0.75,4.0,256,8192,128,512,416,1199.373,1198.251,1200.906,
mixed,8,6,0.75,4.0,256,8192,512,2048,1664,1199.243,1198.954,1200.972,
mixed,8,6,0.75,4.0,256,8192,2048,8192,6656,1200.012,1200.715,1202.639,3.7368
mixed,8,6,0.75,4.0,256,8192,8192,32768,26624,3788.514,4648.147,4650.899,1.0032
mixed,8,6,0.75,4.0,256,20480,128,512,416,2928.946,2929.2,2929.041,0.374
mixed,8,6,0.75,4.0,256,20480,512,2048,1664,2929.263,2929.807,2929.679,0.7647
mixed,8,6,0.75,4.0,256,20480,2048,8192,6656,2929.807,2929.521,2929.904,
mixed,8,6,0.75,4.0,256,20480,8192,32768,26624,3786.85,4647.862,4651.092,1.0038
mixed,8,6,0.75,4.0,1024,0,128,512,416,177.884,177.822,178.332,
mixed,8,6,0.75,4.0,1024,0,512,2048,1664,286.201,340.377,338.587,0.967
mixed,8,6,0.75,4.0,1024,0,2048,8192,6656,986.129,1203.79,1202.062,0.9921
mixed,8,6,0.75,4.0,1024,0,8192,32768,26624,3790.916,4650.808,4652.663,1.0022
mixed,8,6,0.75,4.0,1024,512,128,512,416,248.445,247.899,248.347,
mixed,8,6,0.75,4.0,1024,512,512,2048,1664,286.682,340.219,338.81,0.9737
mixed,8,6,0.75,4.0,1024,512,2048,8192,6656,987.28,1202.67,1199.948,0.9874
mixed,8,6,0.75,4.0,1024,512,8192,32768,26624,3792.002,4654.664,4653.174,0.9983
mixed,8,6,0.75,4.0,1024,2048,128,512,416,459.929,459.0,459.609,
mixed,8,6,0.75,4.0,1024,2048,512,2048,1664,460.312,461.175,460.281,-0.0359
mixed,8,6,0.75,4.0,1024,2048,2048,8192,6656,988.208,1203.084,1204.141,1.0049
mixed,8,6,0.75,4.0,1024,2048,8192,32768,26624,3790.023,4654.04,4653.881,0.9998
mixed,8,6,0.75,4.0,1024,8192,128,512,416,1303.757,1304.205,1302.156,-3.5737
mixed,8,6,0.75,4.0,1024,8192,512,2048,1664,1304.619,1305.1,1307.051,5.0561
mixed,8,6,0.75,4.0,1024,8192,2048,8192,6656,1304.235,1307.339,1306.508,0.7323
mixed,8,6,0.75,4.0,1024,8192,8192,32768,26624,3795.206,4653.403,4653.499,1.0001
mixed,8,6,0.75,4.0,1024,20480,128,512,416,2999.156,2996.403,3004.662,
mixed,8,6,0.75,4.0,1024,20480,512,2048,1664,3001.203,3007.667,2998.005,-0.4947
mixed,8,6,0.75,4.0,1024,20480,2048,8192,6656,3002.9,2995.667,2999.638,
mixed,8,6,0.75,4.0,1024,20480,8192,32768,26624,3791.911,4657.018,4653.274,0.9957
mixed,8,6,0.75,4.0,4096,0,128,512,416,981.777,982.448,982.545,1.1446
mixed,8,6,0.75,4.0,4096,0,512,2048,1664,998.032,1020.689,1010.96,0.5706
mixed,8,6,0.75,4.0,4096,0,2048,8192,6656,1534.314,1750.246,1720.261,0.8611
mixed,8,6,0.75,4.0,4096,0,8192,32768,26624,4343.392,5204.309,5176.245,0.9674
mixed,8,6,0.75,4.0,4096,512,128,512,416,1155.216,1161.585,1145.55,-1.5177
mixed,8,6,0.75,4.0,4096,512,512,2048,1664,1168.719,1171.536,1169.294,0.2041
mixed,8,6,0.75,4.0,4096,512,2048,8192,6656,1644.841,1858.82,1831.557,0.8726
mixed,8,6,0.75,4.0,4096,512,8192,32768,26624,4451.65,5311.991,5301.044,0.9873
mixed,8,6,0.75,4.0,4096,2048,128,512,416,1637.225,1640.041,1634.632,-0.9208
mixed,8,6,0.75,4.0,4096,2048,512,2048,1664,1646.376,1650.953,1648.584,0.4824
mixed,8,6,0.75,4.0,4096,2048,2048,8192,6656,1949.444,2166.817,2114.755,0.7605
mixed,8,6,0.75,4.0,4096,2048,8192,32768,26624,4757.212,5630.162,5583.826,0.9469
mixed,8,6,0.75,4.0,4096,8192,128,512,416,3354.321,3356.433,3355.121,0.3788
mixed,8,6,0.75,4.0,4096,8192,512,2048,1664,3382.096,3384.593,3383.699,0.642
mixed,8,6,0.75,4.0,4096,8192,2048,8192,6656,3443.025,3711.178,3678.605,0.8785
mixed,8,6,0.75,4.0,4096,8192,8192,32768,26624,6409.415,7284.028,7197.95,0.9016
mixed,8,6,0.75,4.0,4096,20480,128,512,416,6714.535,6710.021,6710.657,
mixed,8,6,0.75,4.0,4096,20480,512,2048,1664,6742.183,6741.73,6736.967,
mixed,8,6,0.75,4.0,4096,20480,2048,8192,6656,6743.843,6747.462,6736.226,-2.1047
mixed,8,6,0.75,4.0,4096,20480,8192,32768,26624,9705.756,10573.264,10519.381,0.9379
mixed,8,6,0.75,4.0,16384,0,128,512,416,9902.202,9894.106,9890.299,
mixed,8,6,0.75,4.0,16384,0,512,2048,1664,9965.462,9952.19,9956.316,
mixed,8,6,0.75,4.0,16384,0,2048,8192,6656,10046.01,10034.968,10037.403,
mixed,8,6,0.75,4.0,16384,0,8192,32768,26624,12391.547,13316.396,13137.138,0.8062
mixed,8,6,0.75,4.0,16384,512,128,512,416,10490.323,10486.452,10495.7,
mixed,8,6,0.75,4.0,16384,512,512,2048,1664,10513.076,10529.369,10517.905,0.2964
mixed,8,6,0.75,4.0,16384,512,2048,8192,6656,10573.433,10598.45,10578.807,0.2148
mixed,8,6,0.75,4.0,16384,512,8192,32768,26624,12912.535,13779.308,13602.19,0.7957
mixed,8,6,0.75,4.0,16384,2048,128,512,416,12177.817,12182.406,12187.583,2.1281
mixed,8,6,0.75,4.0,16384,2048,512,2048,1664,12210.046,12205.572,12216.611,
mixed,8,6,0.75,4.0,16384,2048,2048,8192,6656,12218.502,12223.461,12237.79,3.8895
mixed,8,6,0.75,4.0,16384,2048,8192,32768,26624,14368.842,15418.742,15175.521,0.7683
mixed,8,6,0.75,4.0,16384,8192,128,512,416,18858.453,18865.906,18859.695,0.1666
mixed,8,6,0.75,4.0,16384,8192,512,2048,1664,18852.369,18861.941,18858.099,0.5986
mixed,8,6,0.75,4.0,16384,8192,2048,8192,6656,19107.085,19180.588,19095.211,-0.1615
mixed,8,6,0.75,4.0,16384,8192,8192,32768,26624,20441.886,21425.3,21267.957,0.84
mixed,8,6,0.75,4.0,16384,20480,128,512,416,32326.161,32308.232,32296.524,
mixed,8,6,0.75,4.0,16384,20480,512,2048,1664,32305.061,32300.559,32314.707,
mixed,8,6,0.75,4.0,16384,20480,2048,8192,6656,32579.239,32569.253,32547.98,
mixed,8,6,0.75,4.0,16384,20480,8192,32768,26624,32618.862,33239.299,33023.204,0.6517
mixed,8,6,0.75,4.0,32768,0,128,512,416,36645.024,32227.058,32179.506,
mixed,8,6,0.75,4.0,32768,0,512,2048,1664,32208.409,31859.266,31897.79,
mixed,8,6,0.75,4.0,32768,0,2048,8192,6656,32028.314,31995.284,32023.332,
mixed,8,6,0.75,4.0,32768,0,8192,32768,26624,32597.199,33409.322,33139.024,0.6672
mixed,8,6,0.75,4.0,32768,512,128,512,416,32878.002,32821.742,37930.27,
mixed,8,6,0.75,4.0,32768,512,512,2048,1664,37134.786,32853.589,32851.19,
mixed,8,6,0.75,4.0,32768,512,2048,8192,6656,32901.594,32948.6,32899.77,-0.0388
mixed,8,6,0.75,4.0,32768,512,8192,32768,26624,33653.23,34483.811,34219.344,0.6816
mixed,8,6,0.75,4.0,32768,2048,128,512,416,35955.0,35885.046,35902.904,
mixed,8,6,0.75,4.0,32768,2048,512,2048,1664,35864.637,35864.698,35867.678,49.8525
mixed,8,6,0.75,4.0,32768,2048,2048,8192,6656,35871.484,35939.333,35866.946,-0.0669
mixed,8,6,0.75,4.0,32768,2048,8192,32768,26624,36307.931,37175.927,36946.65,0.7359
pure,8,7,0.875,4.0,0,0,128,512,464,53.855,54.686,54.239,0.4621
pure,8,7,0.875,4.0,0,0,512,2048,1856,103.872,110.015,105.724,0.3015
pure,8,7,0.875,4.0,0,0,2048,8192,7424,227.774,236.125,229.405,0.1953
pure,8,7,0.875,4.0,0,0,8192,32768,29696,678.744,751.033,746.074,0.9314
mixed,8,7,0.875,4.0,16,0,128,512,464,92.832,108.99,108.958,0.998
mixed,8,7,0.875,4.0,16,0,512,2048,1856,292.349,326.589,326.3,0.9916
mixed,8,7,0.875,4.0,16,0,2048,8192,7424,1084.147,1191.764,1191.378,0.9964
mixed,8,7,0.875,4.0,16,0,8192,32768,29696,4211.281,4643.949,4646.572,1.0061
mixed,8,7,0.875,4.0,16,512,128,512,464,109.372,109.824,109.917,1.2058
mixed,8,7,0.875,4.0,16,512,512,2048,1856,292.957,327.07,326.874,0.9943
mixed,8,7,0.875,4.0,16,512,2048,8192,7424,1084.149,1192.178,1192.276,1.0009
mixed,8,7,0.875,4.0,16,512,8192,32768,29696,4217.779,4651.181,4645.902,0.9878
mixed,8,7,0.875,4.0,16,2048,128,512,464,326.493,326.845,326.652,0.4517
mixed,8,7,0.875,4.0,16,2048,512,2048,1856,326.461,327.996,327.964,0.9792
mixed,8,7,0.875,4.0,16,2048,2048,8192,7424,1084.18,1192.404,1191.732,0.9938
mixed,8,7,0.875,4.0,16,2048,8192,32768,29696,4214.868,4645.423,4645.519,1.0002
mixed,8,7,0.875,4.0,16,8192,128,512,464,1191.987,1192.851,1192.371,0.4444
mixed,8,7,0.875,4.0,16,8192,512,2048,1856,1192.468,1193.204,1193.396,1.2609
mixed,8,7,0.875,4.0,16,8192,2048,8192,7424,1193.65,1194.1,1193.619,-0.0689
mixed,8,7,0.875,4.0,16,8192,8192,32768,29696,4215.507,4646.832,4645.778,0.9976
mixed,8,7,0.875,4.0,16,20480,128,512,464,2919.106,2921.122,2920.131,0.5084
mixed,8,7,0.875,4.0,16,20480,512,2048,1856,2920.419,2920.418,2919.46,
mixed,8,7,0.875,4.0,16,20480,2048,8192,7424,2919.49,2920.674,2920.035,0.4603
mixed,8,7,0.875,4.0,16,20480,8192,32768,29696,4215.379,4646.704,4646.16,0.9987
mixed,8,7,0.875,4.0,64,0,128,512,464,93.376,109.533,109.629,1.0059
mixed,8,7,0.875,4.0,64,0,512,2048,1856,292.955,327.485,327.772,1.0083
mixed,8,7,0.875,4.0,64,0,2048,8192,7424,1084.918,1193.14,1192.306,0.9923
mixed,8,7,0.875,4.0,64,0,8192,32768,29696,4213.494,4642.865,4642.228,0.9985
mixed,8,7,0.875,4.0,64,512,128,512,464,112.063,111.518,111.712,
mixed,8,7,0.875,4.0,64,512,512,2048,1856,292.924,327.804,327.485,0.9909
mixed,8,7,0.875,4.0,64,512,2048,8192,7424,1085.302,1193.205,1193.204,1.0
mixed,8,7,0.875,4.0,64,512,8192,32768,29696,4216.469,4647.986,4645.811,0.995
mixed,8,7,0.875,4.0,64,2048,128,512,464,328.925,328.732,328.477,
mixed,8,7,0.875,4.0,64,2048,512,2048,1856,329.469,329.18,328.924,
mixed,8,7,0.875,4.0,64,2048,2048,8192,7424,1085.109,1193.462,1193.364,0.9991
mixed,8,7,0.875,4.0,64,2048,8192,32768,29696,4214.038,4647.858,4646.163,0.9961
mixed,8,7,0.875,4.0,64,8192,128,512,464,1194.835,1194.292,1194.132,
mixed,8,7,0.875,4.0,64,8192,512,2048,1856,1195.636,1194.739,1194.837,
mixed,8,7,0.875,4.0,64,8192,2048,8192,7424,1194.74,1195.06,1194.709,-0.0969
mixed,8,7,0.875,4.0,64,8192,8192,32768,29696,4215.926,4648.307,4646.419,0.9956
mixed,8,7,0.875,4.0,64,20480,128,512,464,2922.309,2921.126,2921.443,
mixed,8,7,0.875,4.0,64,20480,512,2048,1856,2923.141,2921.637,2922.471,
mixed,8,7,0.875,4.0,64,20480,2048,8192,7424,2922.534,2922.661,2922.307,-1.7874
mixed,8,7,0.875,4.0,64,20480,8192,32768,29696,4214.074,4644.373,4646.262,1.0044
mixed,8,7,0.875,4.0,256,0,128,512,464,97.694,113.951,114.144,1.0119
mixed,8,7,0.875,4.0,256,0,512,2048,1856,297.404,331.614,331.549,0.9981
mixed,8,7,0.875,4.0,256,0,2048,8192,7424,1087.991,1196.404,1196.534,1.0012
mixed,8,7,0.875,4.0,256,0,8192,32768,29696,4221.304,4645.398,4646.23,1.002
mixed,8,7,0.875,4.0,256,512,128,512,464,132.16,133.182,132.478,0.3112
mixed,8,7,0.875,4.0,256,512,512,2048,1856,297.087,331.326,331.646,1.0093
mixed,8,7,0.875,4.0,256,512,2048,8192,7424,1087.256,1194.421,1196.535,1.0197
mixed,8,7,0.875,4.0,256,512,8192,32768,29696,4222.074,4653.815,4654.678,1.002
mixed,8,7,0.875,4.0,256,2048,128,512,464,343.358,343.806,343.677,0.7121
mixed,8,7,0.875,4.0,256,2048,512,2048,1856,343.454,346.3,345.981,0.8879
mixed,8,7,0.875,4.0,256,2048,2048,8192,7424,1087.67,1194.965,1194.071,0.9917
mixed,8,7,0.875,4.0,256,2048,8192,32768,29696,4217.852,4654.839,4656.055,1.0028
mixed,8,7,0.875,4.0,256,8192,128,512,464,1199.446,1199.67,1200.052,2.7054
mixed,8,7,0.875,4.0,256,8192,512,2048,1856,1200.503,1199.733,1199.765,
mixed,8,7,0.875,4.0,256,8192,2048,8192,7424,1200.501,1200.598,1200.47,-0.3196
mixed,8,7,0.875,4.0,256,8192,8192,32768,29696,4220.925,4652.376,4650.009,0.9945
mixed,8,7,0.875,4.0,256,20480,128,512,464,2927.687,2927.144,2928.165,
mixed,8,7,0.875,4.0,256,20480,512,2048,1856,2927.657,2927.816,2929.83,13.6667
mixed,8,7,0.875,4.0,256,20480,2048,8192,7424,2931.626,2931.304,2931.176,
mixed,8,7,0.875,4.0,256,20480,8192,32768,29696,4219.676,4649.018,4651.001,1.0046
mixed,8,7,0.875,4.0,1024,0,128,512,464,178.401,177.981,178.237,
mixed,8,7,0.875,4.0,1024,0,512,2048,1856,305.92,340.318,338.557,0.9488
mixed,8,7,0.875,4.0,1024,0,2048,8192,7424,1096.086,1202.646,1201.623,0.9904
mixed,8,7,0.875,4.0,1024,0,8192,32768,29696,4221.215,4652.828,4656.442,1.0084
mixed,8,7,0.875,4.0,1024,512,128,512,464,248.446,248.476,248.125,-10.7
mixed,8,7,0.875,4.0,1024,512,512,2048,1856,306.174,340.67,339.42,0.9638
mixed,8,7,0.875,4.0,1024,512,2048,8192,7424,1095.255,1202.551,1202.421,0.9988
mixed,8,7,0.875,4.0,1024,512,8192,32768,29696,4225.663,4653.85,4654.874,1.0024
mixed,8,7,0.875,4.0,1024,2048,128,512,464,459.836,459.292,459.133,
mixed,8,7,0.875,4.0,1024,2048,512,2048,1856,459.964,460.668,460.699,1.044
mixed,8,7,0.875,4.0,1024,2048,2048,8192,7424,1095.543,1204.215,1203.734,0.9956
mixed,8,7,0.875,4.0,1024,2048,8192,32768,29696,4224.479,4654.94,4651.644,0.9923
mixed,8,7,0.875,4.0,1024,8192,128,512,464,1302.197,1302.358,1301.527,-4.1615
mixed,8,7,0.875,4.0,1024,8192,512,2048,1856,1302.549,1306.997,1303.253,0.1583
mixed,8,7,0.875,4.0,1024,8192,2048,8192,7424,1304.726,1306.326,1306.421,1.0594
mixed,8,7,0.875,4.0,1024,8192,8192,32768,29696,4223.584,4654.429,4651.773,0.9938
mixed,8,7,0.875,4.0,1024,20480,128,512,464,2996.073,2993.481,2994.57,
mixed,8,7,0.875,4.0,1024,20480,512,2048,1856,2995.209,2999.627,2998.315,0.703
mixed,8,7,0.875,4.0,1024,20480,2048,8192,7424,2999.372,3005.995,2996.873,-0.3773
mixed,8,7,0.875,4.0,1024,20480,8192,32768,29696,4225.919,4658.43,4656.669,0.9959
mixed,8,7,0.875,4.0,4096,0,128,512,464,980.986,982.842,982.202,0.6552
mixed,8,7,0.875,4.0,4096,0,512,2048,1856,1000.569,1024.344,1019.706,0.8049
mixed,8,7,0.875,4.0,4096,0,2048,8192,7424,1642.386,1749.939,1738.195,0.8908
mixed,8,7,0.875,4.0,4096,0,8192,32768,29696,4775.742,5211.223,5194.171,0.9608
mixed,8,7,0.875,4.0,4096,512,128,512,464,1155.384,1163.256,1158.872,0.4431
mixed,8,7,0.875,4.0,4096,512,512,2048,1856,1169.848,1170.871,1170.392,0.5318
mixed,8,7,0.875,4.0,4096,512,2048,8192,7424,1752.593,1859.955,1851.988,0.9258
mixed,8,7,0.875,4.0,4096,512,8192,32768,29696,4887.068,5312.312,5307.419,0.9885
mixed,8,7,0.875,4.0,4096,2048,128,512,464,1637.59,1640.18,1636.308,-0.495
mixed,8,7,0.875,4.0,4096,2048,512,2048,1856,1647.252,1650.389,1652.243,1.591
mixed,8,7,0.875,4.0,4096,2048,2048,8192,7424,2060.05,2166.865,2143.537,0.7816
mixed,8,7,0.875,4.0,4096,2048,8192,32768,29696,5186.364,5628.25,5598.586,0.9329
mixed,8,7,0.875,4.0,4096,8192,128,512,464,3356.616,3356.202,3355.561,
mixed,8,7,0.875,4.0,4096,8192,512,2048,1856,3386.538,3385.514,3383.657,
mixed,8,7,0.875,4.0,4096,8192,2048,8192,7424,3574.825,3712.104,3703.911,0.9403
mixed,8,7,0.875,4.0,4096,8192,8192,32768,29696,6844.561,7279.47,7231.536,0.8898
mixed,8,7,0.875,4.0,4096,20480,128,512,464,6713.107,6710.229,6712.819,
mixed,8,7,0.875,4.0,4096,20480,512,2048,1856,6736.305,6735.766,6739.989,
mixed,8,7,0.875,4.0,4096,20480,2048,8192,7424,6747.187,6742.805,6739.062,
mixed,8,7,0.875,4.0,4096,20480,8192,32768,29696,10147.488,10568.028,10551.741,0.9613
mixed,8,7,0.875,4.0,16384,0,128,512,464,9900.353,9898.466,9905.828,
mixed,8,7,0.875,4.0,16384,0,512,2048,1856,9949.761,9966.881,9950.208,0.0261
mixed,8,7,0.875,4.0,16384,0,2048,8192,7424,10030.336,10045.985,10031.806,0.0939
mixed,8,7,0.875,4.0,16384,0,8192,32768,29696,12828.047,13312.201,13217.324,0.804
mixed,8,7,0.875,4.0,16384,512,128,512,464,10486.173,10495.518,10492.702,0.6987
mixed,8,7,0.875,4.0,16384,512,512,2048,1856,10522.653,10529.374,10516.258,-0.9515
mixed,8,7,0.875,4.0,16384,512,2048,8192,7424,10594.943,10612.895,10595.904,0.0535
mixed,8,7,0.875,4.0,16384,512,8192,32768,29696,13349.902,13792.491,13706.124,0.8049
mixed,8,7,0.875,4.0,16384,2048,128,512,464,12187.027,12172.026,12189.525,
mixed,8,7,0.875,4.0,16384,2048,512,2048,1856,12204.118,12217.08,12219.671,1.1999
mixed,8,7,0.875,4.0,16384,2048,2048,8192,7424,12246.87,12250.259,12263.638,4.9478
mixed,8,7,0.875,4.0,16384,2048,8192,32768,29696,14953.412,15426.307,15288.707,0.709
mixed,8,7,0.875,4.0,16384,8192,128,512,464,18880.245,18876.048,18851.406,
mixed,8,7,0.875,4.0,16384,8192,512,2048,1856,18849.914,18868.427,18868.179,0.9866
mixed,8,7,0.875,4.0,16384,8192,2048,8192,7424,19110.192,19187.502,19130.06,0.257
mixed,8,7,0.875,4.0,16384,8192,8192,32768,29696,20881.065,21428.871,21342.054,0.8415
mixed,8,7,0.875,4.0,16384,20480,128,512,464,32303.965,32309.798,32308.816,0.8316
mixed,8,7,0.875,4.0,16384,20480,512,2048,1856,32278.857,32330.576,32296.736,0.3457
mixed,8,7,0.875,4.0,16384,20480,2048,8192,7424,32585.543,32620.395,32609.065,0.6749
mixed,8,7,0.875,4.0,16384,20480,8192,32768,29696,32856.005,33240.739,33122.122,0.6917
mixed,8,7,0.875,4.0,32768,0,128,512,464,36648.333,32196.27,32213.648,
mixed,8,7,0.875,4.0,32768,0,512,2048,1856,31864.75,31867.916,31916.879,16.4653
mixed,8,7,0.875,4.0,32768,0,2048,8192,7424,31970.42,31980.981,32007.51,3.512
mixed,8,7,0.875,4.0,32768,0,8192,32768,29696,33005.352,38516.343,35512.46,0.4549
mixed,8,7,0.875,4.0,32768,512,128,512,464,32873.571,32838.897,32862.929,
mixed,8,7,0.875,4.0,32768,512,512,2048,1856,32825.306,32840.248,33022.447,13.1937
mixed,8,7,0.875,4.0,32768,512,2048,8192,7424,33053.276,33132.781,33076.861,0.2966
mixed,8,7,0.875,4.0,32768,512,8192,32768,29696,34077.843,34477.735,34351.438,0.6842
mixed,8,7,0.875,4.0,32768,2048,128,512,464,35901.473,35863.875,35837.056,
mixed,8,7,0.875,4.0,32768,2048,512,2048,1856,35887.298,35865.706,35882.855,
mixed,8,7,0.875,4.0,32768,2048,2048,8192,7424,35918.926,35929.645,35907.186,-1.0953
mixed,8,7,0.875,4.0,32768,2048,8192,32768,29696,36764.267,37185.029,37089.706,0.7735
pure,32,1,0.0312,4.0,0,0,128,512,140,54.944,107.552,68.703,0.2615
pure,32,1,0.0312,4.0,0,0,512,2048,560,125.727,253.824,138.751,0.1017
pure,32,1,0.0312,4.0,0,0,2048,8192,2240,259.391,705.756,371.389,0.2509
pure,32,1,0.0312,4.0,0,0,8192,32768,8960,744.092,2522.804,1257.883,0.2889
mixed,32,1,0.0312,4.0,16,0,128,512,140,59.52,115.008,109.696,0.9043
mixed,32,1,0.0312,4.0,16,0,512,2048,560,116.895,332.35,327.039,0.9753
mixed,32,1,0.0312,4.0,16,0,2048,8192,2240,352.576,1198.586,1191.195,0.9913
mixed,32,1,0.0312,4.0,16,0,8192,32768,8960,1307.354,4664.297,4641.769,0.9933
mixed,32,1,0.0312,4.0,16,512,128,512,140,109.728,114.43,110.622,0.1901
mixed,32,1,0.0312,4.0,16,512,512,2048,560,116.8,332.447,327.424,0.9767
mixed,32,1,0.0312,4.0,16,512,2048,8192,2240,353.214,1197.435,1190.043,0.9912
mixed,32,1,0.0312,4.0,16,512,8192,32768,8960,1306.103,4666.22,4643.534,0.9932
mixed,32,1,0.0312,4.0,16,2048,128,512,140,325.757,328.158,326.271,0.2141
mixed,32,1,0.0312,4.0,16,2048,512,2048,560,325.791,331.968,327.839,0.3316
mixed,32,1,0.0312,4.0,16,2048,2048,8192,2240,352.254,1199.132,1192.25,0.9919
mixed,32,1,0.0312,4.0,16,2048,8192,32768,8960,1307.898,4662.668,4649.261,0.996
mixed,32,1,0.0312,4.0,16,8192,128,512,140,1189.275,1192.7,1189.627,0.1028
mixed,32,1,0.0312,4.0,16,8192,512,2048,560,1189.628,1194.013,1190.107,0.1092
mixed,32,1,0.0312,4.0,16,8192,2048,8192,2240,1190.042,1199.13,1195.485,0.5989
mixed,32,1,0.0312,4.0,16,8192,8192,32768,8960,1306.203,4662.86,4647.055,0.9953
mixed,32,1,0.0312,4.0,16,20480,128,512,140,2909.46,2914.423,2907.029,-0.4898
mixed,32,1,0.0312,4.0,16,20480,512,2048,560,2910.548,2914.581,2917.303,1.6749
mixed,32,1,0.0312,4.0,16,20480,2048,8192,2240,2911.061,2920.5,2909.911,-0.1218
mixed,32,1,0.0312,4.0,16,20480,8192,32768,8960,2921.685,4663.918,4643.6,0.9883
mixed,32,1,0.0312,4.0,64,0,128,512,140,60.255,115.264,110.527,0.9139
mixed,32,1,0.0312,4.0,64,0,512,2048,560,117.184,332.447,327.614,0.9775
mixed,32,1,0.0312,4.0,64,0,2048,8192,2240,353.087,1199.452,1187.803,0.9862
mixed,32,1,0.0312,4.0,64,0,8192,32768,8960,1305.724,4665.903,4644.975,0.9938
mixed,32,1,0.0312,4.0,64,512,128,512,140,112.927,117.056,113.504,0.1397
mixed,32,1,0.0312,4.0,64,512,512,2048,560,117.858,332.159,328.671,0.9837
mixed,32,1,0.0312,4.0,64,512,2048,8192,2240,353.151,1200.124,1191.739,0.9901
mixed,32,1,0.0312,4.0,64,512,8192,32768,8960,1305.469,4662.449,4643.922,0.9945
mixed,32,1,0.0312,4.0,64,2048,128,512,140,329.183,333.215,330.623,0.3571
mixed,32,1,0.0312,4.0,64,2048,512,2048,560,328.543,333.439,332.223,0.7516
mixed,32,1,0.0312,4.0,64,2048,2048,8192,2240,353.566,1199.581,1191.837,0.9908
mixed,32,1,0.0312,4.0,64,2048,8192,32768,8960,1305.213,4665.683,4633.713,0.9905
mixed,32,1,0.0312,4.0,64,8192,128,512,140,1193.244,1195.805,1193.404,0.0625
mixed,32,1,0.0312,4.0,64,8192,512,2048,560,1191.707,1195.259,1196.19,1.2621
mixed,32,1,0.0312,4.0,64,8192,2048,8192,2240,1192.347,1199.74,1195.677,0.4504
mixed,32,1,0.0312,4.0,64,8192,8192,32768,8960,1306.557,4663.858,4644.114,0.9941
mixed,32,1,0.0312,4.0,64,20480,128,512,140,2916.055,2918.298,2914.65,-0.6264
mixed,32,1,0.0312,4.0,64,20480,512,2048,560,2907.673,2919.352,2922.105,1.2357
mixed,32,1,0.0312,4.0,64,20480,2048,8192,2240,2913.082,2920.921,2918.037,0.6321
mixed,32,1,0.0312,4.0,64,20480,8192,32768,8960,2921.945,4666.036,4644.659,0.9877
mixed,32,1,0.0312,4.0,256,0,128,512,140,101.824,160.128,115.36,0.2322
mixed,32,1,0.0312,4.0,256,0,512,2048,560,159.967,370.591,328.0,0.7978
mixed,32,1,0.0312,4.0,256,0,2048,8192,2240,388.16,1226.046,1187.069,0.9535
