prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,32,4,8192,397.46
16,32,4,16384,781.521
16,32,4,32768,1549.51
16,32,8,16,13.675
16,32,8,32,13.782
16,32,8,64,13.9203
16,32,8,128,18.732
16,32,8,256,24.5123
16,32,8,512,36.3743
16,32,8,1024,60.7583
16,32,8,2048,109.048
16,32,8,4096,205.306
16,32,8,8192,397.513
16,32,8,16384,781.404
16,32,8,32768,1549.13
16,32,16,16,13.8033
16,32,16,32,13.8883
16,32,16,64,14.0273
16,32,16,128,19.0513
16,32,16,256,25.2807
16,32,16,512,37.2063
16,32,16,1024,61.549
16,32,16,2048,109.549
16,32,16,4096,205.892
16,32,16,8192,398.014
16,32,16,16384,782.151
16,32,16,32768,1551.45
16,32,32,16,14.1127
16,32,32,32,14.24
16,32,32,64,14.4
16,32,32,128,19.2327
16,32,32,256,25.7503
16,32,32,512,38.3053
16,32,32,1024,62.4223
16,32,32,2048,110.658
16,32,32,4096,207.151
16,32,32,8192,399.785
16,32,32,16384,784.21
16,32,32,32768,1554.41
16,32,64,16,22.251
16,32,64,32,22.3577
16,32,64,64,23.2007
16,32,64,128,34.529
16,32,64,256,48.3103
16,32,64,512,74.4763
16,32,64,1024,124.654
16,32,64,2048,225.424
16,32,64,4096,422.548
16,32,64,8192,822.088
16,32,64,16384,1611.72
16,32,64,32768,3220.63
16,32,128,16,38.3693
16,32,128,32,39.2117
16,32,128,64,41.238
16,32,128,128,63.724
16,32,128,256,90.114
16,32,128,512,141.528
16,32,128,1024,241.809
16,32,128,2048,443.722
16,32,128,4096,846.643
16,32,128,8192,1655.33
16,32,128,16384,3257.22
16,32,128,32768,6480.99
16,64,0,0,14.2943
16,64,1,16,14.2187
16,64,1,32,14.24
16,64,1,64,14.2943
16,64,1,128,18.955
16,64,1,256,24.737
16,64,1,512,36.299
16,64,1,1024,59.7023
16,64,1,2048,106.605
16,64,1,4096,200.335
16,64,1,8192,390.665
16,64,1,16384,774.738
16,64,1,32768,1541.43
16,64,2,16,14.0057
16,64,2,32,14.038
16,64,2,64,14.1657
16,64,2,128,18.923
16,64,2,256,24.7477
16,64,2,512,36.5237
16,64,2,1024,60.61
16,64,2,2048,108.888
16,64,2,4096,205.359
16,64,2,8192,397.641
16,64,2,16384,781.533
16,64,2,32768,1549.71
16,64,4,16,13.9737
16,64,4,32,13.9413
16,64,4,64,14.1333
16,64,4,128,18.678
16,64,4,256,24.566
16,64,4,512,36.31
16,64,4,1024,60.375
16,64,4,2048,108.717
16,64,4,4096,204.901
16,64,4,8192,396.862
16,64,4,16384,780.743
16,64,4,32768,1548.71
16,64,8,16,13.6753
16,64,8,32,13.7927
16,64,8,64,13.952
16,64,8,128,18.7207
16,64,8,256,24.4807
16,64,8,512,36.353
16,64,8,1024,60.6737
16,64,8,2048,108.877
16,64,8,4096,205.178
16,64,8,8192,397.267
16,64,8,16384,780.86
16,64,8,32768,1548.47
16,64,16,16,13.8777
16,64,16,32,13.9527
16,64,16,64,14.0483
16,64,16,128,18.9977
16,64,16,256,25.1633
16,64,16,512,37.1527
16,64,16,1024,61.4837
16,64,16,2048,109.699
16,64,16,4096,206.138
16,64,16,8192,397.95
16,64,16,16384,781.606
16,64,16,32768,1550.74
16,64,32,16,14.1123
16,64,32,32,14.176
16,64,32,64,14.4537
16,64,32,128,19.2647
16,64,32,256,25.7503
16,64,32,512,38.2513
16,64,32,1024,62.679
16,64,32,2048,110.68
16,64,32,4096,207.002
16,64,32,8192,399.103
16,64,32,16384,783.655
16,64,32,32768,1554.93
16,64,64,16,22.1447
16,64,64,32,22.422
16,64,64,64,23.275
16,64,64,128,34.5503
16,64,64,256,48.4063
16,64,64,512,74.5933
16,64,64,1024,124.238
16,64,64,2048,224.635
16,64,64,4096,423.946
16,64,64,8192,819.528
16,64,64,16384,1615.58
16,64,64,32768,3201.98
16,64,128,16,38.486
16,64,128,32,39.1687
16,64,128,64,41.0247
16,64,128,128,63.7133
16,64,128,256,89.9543
16,64,128,512,141.165
16,64,128,1024,242.267
16,64,128,2048,444.245
16,64,128,4096,848.083
16,64,128,8192,1648.46
16,64,128,16384,3261.93
16,64,128,32768,6470.4
16,128,0,0,19.8727
16,128,1,16,19.126
16,128,1,32,19.104
16,128,1,64,19.126
16,128,1,128,19.734
16,128,1,256,24.736
16,128,1,512,36.2997
16,128,1,1024,59.8627
16,128,1,2048,106.925
16,128,1,4096,201.018
16,128,1,8192,391.059
16,128,1,16384,775.004
16,128,1,32768,1544.13
16,128,2,16,19.1577
16,128,2,32,19.158
16,128,2,64,19.126
16,128,2,128,19.5413
16,128,2,256,24.7683
16,128,2,512,36.5023
16,128,2,1024,60.5667
16,128,2,2048,108.909
16,128,2,4096,205.381
16,128,2,8192,397.534
16,128,2,16384,781.393
16,128,2,32768,1549.68
16,128,4,16,18.7733
16,128,4,32,18.806
16,128,4,64,18.8273
16,128,4,128,19.499
16,128,4,256,24.555
16,128,4,512,36.3847
16,128,4,1024,60.3747
16,128,4,2048,108.674
16,128,4,4096,204.954
16,128,4,8192,396.99
16,128,4,16384,780.316
16,128,4,32768,1548.8
16,128,8,16,18.763
16,128,8,32,18.7737
16,128,8,64,18.763
16,128,8,128,19.318
16,128,8,256,24.4593
16,128,8,512,36.4167
16,128,8,1024,60.7693
16,128,8,2048,108.931
16,128,8,4096,205.093
16,128,8,8192,397.523
16,128,8,16384,781.916
16,128,8,32768,1550.32
16,128,16,16,18.87
16,128,16,32,18.891
16,128,16,64,18.9017
16,128,16,128,19.435
16,128,16,256,25.0997
16,128,16,512,37.0463
16,128,16,1024,61.4843
16,128,16,2048,109.634
16,128,16,4096,206.042
16,128,16,8192,398.036
16,128,16,16384,781.799
16,128,16,32768,1550.7
16,128,32,16,18.7947
16,128,32,32,18.923
16,128,32,64,18.9553
16,128,32,128,19.8617
16,128,32,256,25.6857
16,128,32,512,38.1983
16,128,32,1024,62.5187
16,128,32,2048,110.605
16,128,32,4096,206.842
16,128,32,8192,399.369
16,128,32,16384,784.689
16,128,32,32768,1554.25
16,128,64,16,22.251
16,128,64,32,22.3793
16,128,64,64,23.1793
16,128,64,128,34.764
16,128,64,256,48.3213
16,128,64,512,74.2417
16,128,64,1024,123.832
16,128,64,2048,224.485
16,128,64,4096,425.012
16,128,64,8192,821.736
16,128,64,16384,1626.7
16,128,64,32768,3192.32
16,128,128,16,38.6143
16,128,128,32,39.2433
16,128,128,64,41.2063
16,128,128,128,64.865
16,128,128,256,90.1247
16,128,128,512,141.475
16,128,128,1024,241.808
16,128,128,2048,444.693
16,128,128,4096,849.182
16,128,128,8192,1651.23
16,128,128,16384,3269.04
16,128,128,32768,6480.26
16,256,0,0,25.6647
16,256,1,16,24.8753
16,256,1,32,24.8857
16,256,1,64,24.854
16,256,1,128,24.875
16,256,1,256,25.4833
16,256,1,512,36.3313
16,256,1,1024,59.7883
16,256,1,2048,106.531
16,256,1,4096,200.346
16,256,1,8192,390.206
16,256,1,16384,773.99
16,256,1,32768,1539.9
16,256,2,16,25.0147
16,256,2,32,25.0247
16,256,2,64,25.0353
16,256,2,128,25.0567
16,256,2,256,25.4403
16,256,2,512,36.534
16,256,2,1024,60.5987
16,256,2,2048,108.856
16,256,2,4096,205.359
16,256,2,8192,397.502
16,256,2,16384,781.532
16,256,2,32768,1549.41
16,256,4,16,24.715
16,256,4,32,24.7573
16,256,4,64,24.7153
16,256,4,128,24.779
16,256,4,256,25.313
16,256,4,512,36.342
16,256,4,1024,60.3533
16,256,4,2048,108.685
16,256,4,4096,204.89
16,256,4,8192,396.596
16,256,4,16384,780.519
16,256,4,32768,1549.34
16,256,8,16,24.683
16,256,8,32,24.673
16,256,8,64,24.6833
16,256,8,128,24.854
16,256,8,256,25.1213
16,256,8,512,36.3637
16,256,8,1024,60.8227
16,256,8,2048,109.101
16,256,8,4096,205.477
16,256,8,8192,397.641
16,256,8,16384,782.002
16,256,8,32768,1551.07
16,256,16,16,24.8217
16,256,16,32,24.7683
16,256,16,64,24.8433
16,256,16,128,25.2273
16,256,16,256,25.3447
16,256,16,512,37.1843
16,256,16,1024,61.548
16,256,16,2048,109.581
16,256,16,4096,206.181
16,256,16,8192,398.27
16,256,16,16384,782.471
16,256,16,32768,1550.07
16,256,32,16,24.683
16,256,32,32,24.7263
16,256,32,64,24.8437
16,256,32,128,24.843
16,256,32,256,25.825
16,256,32,512,38.113
16,256,32,1024,62.4653
16,256,32,2048,110.893
16,256,32,4096,206.949
16,256,32,8192,399.401
16,256,32,16384,784.412
16,256,32,32768,1555.35
16,256,64,16,24.8537
16,256,64,32,24.9073
16,256,64,64,25.046
16,256,64,128,35.0403
16,256,64,256,48.716
16,256,64,512,74.8603
16,256,64,1024,124.323
16,256,64,2048,223.472
16,256,64,4096,424.809
16,256,64,8192,824.573
16,256,64,16384,1626.3
16,256,64,32768,3192.62
16,256,128,16,38.529
16,256,128,32,39.2753
16,256,128,64,41.5367
16,256,128,128,64.9183
16,256,128,256,90.4237
16,256,128,512,141.518
16,256,128,1024,241.861
16,256,128,2048,443.295
16,256,128,4096,847.72
16,256,128,8192,1654.03
16,256,128,16384,3279.02
16,256,128,32768,6479.22
16,512,0,0,37.0997
16,512,1,16,36.4913
16,512,1,32,36.4703
16,512,1,64,36.5233
16,512,1,128,36.5023
16,512,1,256,36.5123
16,512,1,512,36.908
16,512,1,1024,59.8517
16,512,1,2048,106.829
16,512,1,4096,200.965
16,512,1,8192,392.457
16,512,1,16384,776.786
16,512,1,32768,1544.94
16,512,2,16,36.844
16,512,2,32,36.8223
16,512,2,64,36.8753
16,512,2,128,36.876
16,512,2,256,36.8647
16,512,2,512,37.0777
16,512,2,1024,60.588
16,512,2,2048,108.899
16,512,2,4096,205.455
16,512,2,8192,397.535
16,512,2,16384,781.66
16,512,2,32768,1549.84
16,512,4,16,36.6197
16,512,4,32,36.6403
16,512,4,64,36.6087
16,512,4,128,36.7367
16,512,4,256,36.6723
16,512,4,512,36.7903
16,512,4,1024,60.3423
16,512,4,2048,108.611
16,512,4,4096,204.922
16,512,4,8192,396.894
16,512,4,16384,780.625
16,512,4,32768,1549.35
16,512,8,16,36.4383
16,512,8,32,36.4273
16,512,8,64,36.5023
16,512,8,128,36.47
16,512,8,256,36.5983
16,512,8,512,36.5553
16,512,8,1024,60.7157
16,512,8,2048,108.92
16,512,8,4096,205.423
16,512,8,8192,397.801
16,512,8,16384,782.033
16,512,8,32768,1550.61
16,512,16,16,36.662
16,512,16,32,36.694
16,512,16,64,36.737
16,512,16,128,36.993
16,512,16,256,37.185
16,512,16,512,37.174
16,512,16,1024,61.644
16,512,16,2048,109.624
16,512,16,4096,206.074
16,512,16,8192,397.811
16,512,16,16384,782.109
16,512,16,32768,1551.18
16,512,32,16,36.449
16,512,32,32,36.5343
16,512,32,64,36.6197
16,512,32,128,36.726
16,512,32,256,36.9927
16,512,32,512,38.4223
16,512,32,1024,62.732
16,512,32,2048,110.648
16,512,32,4096,207.418
16,512,32,8192,399.646
16,512,32,16384,784.316
16,512,32,32768,1555.14
16,512,64,16,36.609
16,512,64,32,36.6407
16,512,64,64,36.79
16,512,64,128,38.1127
16,512,64,256,48.7903
16,512,64,512,75.4147
16,512,64,1024,124.44
16,512,64,2048,224.154
16,512,64,4096,425.471
16,512,64,8192,825.043
16,512,64,16384,1626.91
16,512,64,32768,3212.28
16,512,128,16,45.622
16,512,128,32,45.729
16,512,128,64,46.54
16,512,128,128,65.3133
16,512,128,256,91.0207
16,512,128,512,142.958
16,512,128,1024,242.075
16,512,128,2048,442.72
16,512,128,4096,847.176
16,512,128,8192,1656.08
16,512,128,16384,3269.79
16,512,128,32768,6489.86
16,1024,0,0,60.4497
16,1024,1,16,59.8627
16,1024,1,32,59.8943
16,1024,1,64,59.8843
16,1024,1,128,59.9053
16,1024,1,256,59.9907
16,1024,1,512,60.0013
16,1024,1,1024,60.4493
16,1024,1,2048,106.744
16,1024,1,4096,200.954
16,1024,1,8192,392.372
16,1024,1,16384,776.967
16,1024,1,32768,1542.01
16,1024,2,16,60.865
16,1024,2,32,60.8227
16,1024,2,64,60.8863
16,1024,2,128,60.9187
16,1024,2,256,60.94
16,1024,2,512,60.9293
16,1024,2,1024,61.0043
16,1024,2,2048,108.963
16,1024,2,4096,205.37
16,1024,2,8192,397.598
16,1024,2,16384,781.671
16,1024,2,32768,1549.9
16,1024,4,16,60.642
16,1024,4,32,60.6843
16,1024,4,64,60.695
16,1024,4,128,60.716
16,1024,4,256,60.705
16,1024,4,512,60.7693
16,1024,4,1024,60.737
16,1024,4,2048,108.877
16,1024,4,4096,204.954
16,1024,4,8192,396.766
16,1024,4,16384,780.657
16,1024,4,32768,1549.1
16,1024,8,16,60.4493
16,1024,8,32,60.4607
16,1024,8,64,60.4813
16,1024,8,128,60.588
16,1024,8,256,60.6313
16,1024,8,512,60.865
16,1024,8,1024,61.121
16,1024,8,2048,108.984
16,1024,8,4096,205.157
16,1024,8,8192,397.556
16,1024,8,16384,781.308
16,1024,8,32768,1548.95
16,1024,16,16,60.6093
16,1024,16,32,60.6733
16,1024,16,64,60.716
16,1024,16,128,61.153
16,1024,16,256,61.377
16,1024,16,512,61.5693
16,1024,16,1024,61.7717
16,1024,16,2048,109.666
16,1024,16,4096,206.031
16,1024,16,8192,397.768
16,1024,16,16384,782.503
16,1024,16,32768,1551.82
16,1024,32,16,60.428
16,1024,32,32,60.4067
16,1024,32,64,60.5773
16,1024,32,128,60.8123
16,1024,32,256,60.9077
16,1024,32,512,61.0573
16,1024,32,1024,62.433
16,1024,32,2048,110.914
16,1024,32,4096,207.215
16,1024,32,8192,400.18
16,1024,32,16384,784.732
16,1024,32,32768,1555.47
16,1024,64,16,60.4387
16,1024,64,32,60.524
16,1024,64,64,60.876
16,1024,64,128,61.9857
16,1024,64,256,63.212
16,1024,64,512,74.9033
16,1024,64,1024,124.482
16,1024,64,2048,225.147
16,1024,64,4096,424.532
16,1024,64,8192,823.379
16,1024,64,16384,1623.48
16,1024,64,32768,3216.19
16,1024,128,16,69.1857
16,1024,128,32,69.1213
16,1024,128,64,69.8687
16,1024,128,128,76.0447
16,1024,128,256,91.1487
16,1024,128,512,142.628
16,1024,128,1024,243.461
16,1024,128,2048,443.018
16,1024,128,4096,848.296
16,1024,128,8192,1655.37
16,1024,128,16384,3262.13
16,1024,128,32768,6482.41
16,2048,0,0,107.299
16,2048,1,16,106.946
16,2048,1,32,106.947
16,2048,1,64,106.936
16,2048,1,128,106.946
16,2048,1,256,106.935
16,2048,1,512,106.936
16,2048,1,1024,106.936
16,2048,1,2048,107.373
16,2048,1,4096,201.903
16,2048,1,8192,393.844
16,2048,1,16384,776.732
16,2048,1,32768,1543.91
16,2048,2,16,108.941
16,2048,2,32,108.835
16,2048,2,64,108.877
16,2048,2,128,108.92
16,2048,2,256,108.931
16,2048,2,512,108.898
16,2048,2,1024,109.048
16,2048,2,2048,109.112
16,2048,2,4096,205.37
16,2048,2,8192,397.555
16,2048,2,16384,781.639
16,2048,2,32768,1549.67
16,2048,4,16,108.792
16,2048,4,32,108.707
16,2048,4,64,108.75
16,2048,4,128,108.877
16,2048,4,256,108.845
16,2048,4,512,109.026
16,2048,4,1024,109.165
16,2048,4,2048,109.315
16,2048,4,4096,204.901
16,2048,4,8192,396.745
16,2048,4,16384,780.327
16,2048,4,32768,1549.37
16,2048,8,16,108.461
16,2048,8,32,108.493
16,2048,8,64,108.536
16,2048,8,128,108.664
16,2048,8,256,108.717
16,2048,8,512,108.963
16,2048,8,1024,109.293
16,2048,8,2048,109.336
16,2048,8,4096,205.37
16,2048,8,8192,397.897
16,2048,8,16384,782.055
16,2048,8,32768,1549.45
16,2048,16,16,108.685
16,2048,16,32,108.696
16,2048,16,64,108.771
16,2048,16,128,109.368
16,2048,16,256,109.155
16,2048,16,512,109.442
16,2048,16,1024,109.827
16,2048,16,2048,109.667
16,2048,16,4096,205.957
16,2048,16,8192,397.812
16,2048,16,16384,781.756
16,2048,16,32768,1551.84
16,2048,32,16,108.312
16,2048,32,32,108.387
16,2048,32,64,108.642
16,2048,32,128,108.835
16,2048,32,256,108.963
16,2048,32,512,109.389
16,2048,32,1024,109.549
16,2048,32,2048,110.83
16,2048,32,4096,207.152
16,2048,32,8192,400.016
16,2048,32,16384,785.035
16,2048,32,32768,1554.59
16,2048,64,16,108.239
16,2048,64,32,108.164
16,2048,64,64,108.58
16,2048,64,128,109.636
16,2048,64,256,110.916
16,2048,64,512,113.487
16,2048,64,1024,125.456
16,2048,64,2048,224.553
16,2048,64,4096,424.07
16,2048,64,8192,821.942
16,2048,64,16384,1624.64
16,2048,64,32768,3219.25
16,2048,128,16,115.866
16,2048,128,32,116.367
16,2048,128,64,117.167
16,2048,128,128,124.922
16,2048,128,256,133.531
16,2048,128,512,151.121
16,2048,128,1024,243.252
16,2048,128,2048,445.137
16,2048,128,4096,849.015
16,2048,128,8192,1656.63
16,2048,128,16384,3275.86
16,2048,128,32768,6489.83
16,4096,0,0,201.053
16,4096,1,16,200.616
16,4096,1,32,200.627
16,4096,1,64,200.627
16,4096,1,128,200.626
16,4096,1,256,200.616
16,4096,1,512,200.616
16,4096,1,1024,200.936
16,4096,1,2048,203.037
16,4096,1,4096,203.112
16,4096,1,8192,393.957
16,4096,1,16384,777.235
16,4096,1,32768,1541.56
16,4096,2,16,205.118
16,4096,2,32,205.064
16,4096,2,64,205.096
16,4096,2,128,205.075
16,4096,2,256,205.214
16,4096,2,512,205.171
16,4096,2,1024,205.341
16,4096,2,2048,205.405
16,4096,2,4096,205.533
16,4096,2,8192,397.498
16,4096,2,16384,781.481
16,4096,2,32768,1549.84
16,4096,4,16,204.904
16,4096,4,32,204.946
16,4096,4,64,204.968
16,4096,4,128,205.042
16,4096,4,256,205.032
16,4096,4,512,205.214
16,4096,4,1024,205.266
16,4096,4,2048,205.544
16,4096,4,4096,205.416
16,4096,4,8192,397.413
16,4096,4,16384,781.299
16,4096,4,32768,1549.49
16,4096,8,16,204.594
16,4096,8,32,204.637
16,4096,8,64,204.68
16,4096,8,128,204.755
16,4096,8,256,205.085
16,4096,8,512,205.096
16,4096,8,1024,205.384
16,4096,8,2048,205.437
16,4096,8,4096,205.64
16,4096,8,8192,397.359
16,4096,8,16384,781.086
16,4096,8,32768,1549.29
16,4096,16,16,205.021
16,4096,16,32,204.734
16,4096,16,64,204.851
16,4096,16,128,205.458
16,4096,16,256,205.277
16,4096,16,512,205.629
16,4096,16,1024,205.651
16,4096,16,2048,205.779
16,4096,16,4096,206.077
16,4096,16,8192,398.586
16,4096,16,16384,782.675
16,4096,16,32768,1550.72
16,4096,32,16,204.286
16,4096,32,32,204.37
16,4096,32,64,204.573
16,4096,32,128,204.392
16,4096,32,256,205.011
16,4096,32,512,205.426
16,4096,32,1024,205.01
16,4096,32,2048,206.087
16,4096,32,4096,207.347
16,4096,32,8192,399.599
16,4096,32,16384,784.787
16,4096,32,32768,1554.78
16,4096,64,16,204.541
16,4096,64,32,204.264
16,4096,64,64,204.381
16,4096,64,128,205.512
