regime,n,nb,ratio,skew,pc,kp,kvs,kv_big,kv_mean,t_mean_us,t_max_us,t_skew_us,alpha
mixed,2,1,0.5,4.0,4096,8192,2048,8192,5120,22961.156,23181.074,22984.512,0.1062
mixed,2,1,0.5,4.0,4096,8192,8192,32768,20480,25055.828,27364.179,26703.033,0.7136
mixed,2,1,0.5,4.0,4096,20480,128,512,320,49542.037,43197.781,43166.103,
mixed,2,1,0.5,4.0,4096,20480,512,2048,1280,43220.851,43262.333,43216.791,-0.0979
mixed,2,1,0.5,4.0,4096,20480,2048,8192,5120,43288.213,43317.441,43305.523,0.5922
mixed,2,1,0.5,4.0,4096,20480,8192,32768,20480,43795.301,45614.414,45343.786,0.8512
mixed,2,1,0.5,4.0,16384,0,128,512,320,62187.692,62362.46,62271.356,0.4787
mixed,2,1,0.5,4.0,16384,0,512,2048,1280,62370.315,62315.255,62409.342,
mixed,2,1,0.5,4.0,16384,0,2048,8192,5120,62607.901,62820.223,62778.116,0.8017
mixed,2,1,0.5,4.0,16384,0,8192,32768,20480,64261.559,66512.897,65853.485,0.7071
mixed,2,1,0.5,4.0,16384,512,128,512,320,66032.051,66062.353,65940.077,-3.0352
mixed,2,1,0.5,4.0,16384,512,512,2048,1280,66069.732,66160.219,66406.081,3.7171
mixed,2,1,0.5,4.0,16384,512,2048,8192,5120,66302.392,66596.035,66629.221,1.113
mixed,2,1,0.5,4.0,16384,512,8192,32768,20480,67866.623,70032.617,69389.516,0.7031
mixed,2,1,0.5,4.0,16384,2048,128,512,320,77804.344,77800.828,77792.047,
mixed,2,1,0.5,4.0,16384,2048,512,2048,1280,77722.623,77800.21,77866.904,1.8596
mixed,2,1,0.5,4.0,16384,2048,2048,8192,5120,77781.85,78366.753,77796.293,0.0247
mixed,2,1,0.5,4.0,16384,2048,8192,32768,20480,79427.872,81293.362,80870.345,0.7732
mixed,2,1,0.5,4.0,16384,8192,128,512,320,123415.448,123271.76,123127.727,
mixed,2,1,0.5,4.0,16384,8192,512,2048,1280,123216.143,123452.626,123362.382,0.6184
mixed,2,1,0.5,4.0,16384,8192,2048,8192,5120,123739.813,123969.987,123987.565,1.0764
mixed,2,1,0.5,4.0,16384,8192,8192,32768,20480,123765.025,126136.131,126141.569,1.0023
mixed,2,1,0.5,4.0,16384,20480,128,512,320,213326.818,213267.264,213512.827,
mixed,2,1,0.5,4.0,16384,20480,512,2048,1280,213376.795,213365.403,213376.761,
mixed,2,1,0.5,4.0,16384,20480,2048,8192,5120,213591.275,213591.655,213545.088,-121.5447
mixed,2,1,0.5,4.0,16384,20480,8192,32768,20480,214005.523,215307.653,214463.47,0.3517
mixed,2,1,0.5,4.0,32768,0,128,512,320,245370.376,245852.896,245747.287,0.7811
mixed,2,1,0.5,4.0,32768,0,512,2048,1280,245639.383,245730.019,245766.271,1.4
mixed,2,1,0.5,4.0,32768,0,2048,8192,5120,245846.864,246308.583,245847.441,0.0012
mixed,2,1,0.5,4.0,32768,0,8192,32768,20480,247485.129,248404.572,248175.003,0.7503
mixed,2,1,0.5,4.0,32768,512,128,512,320,253069.009,253092.063,253082.991,0.6065
mixed,2,1,0.5,4.0,32768,512,512,2048,1280,253339.715,253559.177,253384.745,0.2052
mixed,2,1,0.5,4.0,32768,512,2048,8192,5120,253309.598,254071.725,253880.315,0.7488
mixed,2,1,0.5,4.0,32768,512,8192,32768,20480,255347.912,256291.968,255519.918,0.1822
mixed,2,1,0.5,4.0,32768,2048,128,512,320,276029.861,275945.119,275894.067,
mixed,2,1,0.5,4.0,32768,2048,512,2048,1280,276287.569,276575.729,276320.142,0.113
mixed,2,1,0.5,4.0,32768,2048,2048,8192,5120,276362.167,277214.867,276902.352,0.6335
mixed,2,1,0.5,4.0,32768,2048,8192,32768,20480,277715.941,279317.029,278442.222,0.4536
pure,8,1,0.125,4.0,0,0,128,512,176,96.163,160.997,101.314,0.0794
pure,8,1,0.125,4.0,0,0,512,2048,704,187.845,407.115,224.613,0.1677
pure,8,1,0.125,4.0,0,0,2048,8192,2816,520.621,1310.339,670.898,0.1903
pure,8,1,0.125,4.0,0,0,8192,32768,11264,1766.829,4936.608,2457.054,0.2178
mixed,8,1,0.125,4.0,16,0,128,512,176,127.459,232.965,180.422,0.502
mixed,8,1,0.125,4.0,16,0,512,2048,704,271.143,661.042,445.354,0.4468
mixed,8,1,0.125,4.0,16,0,2048,8192,2816,876.984,2373.531,1508.359,0.4219
mixed,8,1,0.125,4.0,16,0,8192,32768,11264,3233.939,9289.453,5807.058,0.4249
mixed,8,1,0.125,4.0,16,512,128,512,176,199.941,304.873,197.22,-0.0259
mixed,8,1,0.125,4.0,16,512,512,2048,704,346.889,741.585,516.91,0.4308
mixed,8,1,0.125,4.0,16,512,2048,8192,2816,958.969,2482.784,1594.217,0.4169
mixed,8,1,0.125,4.0,16,512,8192,32768,11264,3346.133,9422.958,5872.852,0.4158
mixed,8,1,0.125,4.0,16,2048,128,512,176,411.019,516.172,408.714,-0.0219
mixed,8,1,0.125,4.0,16,2048,512,2048,704,557.774,947.769,516.238,-0.1065
mixed,8,1,0.125,4.0,16,2048,2048,8192,2816,1173.086,2691.716,1804.589,0.4158
mixed,8,1,0.125,4.0,16,2048,8192,32768,11264,3557.212,9646.899,6149.756,0.4257
mixed,8,1,0.125,4.0,16,8192,128,512,176,1255.2,1359.523,1257.76,0.0245
mixed,8,1,0.125,4.0,16,8192,512,2048,704,1406.69,1811.791,1365.155,-0.1025
mixed,8,1,0.125,4.0,16,8192,2048,8192,2816,2019.605,3517.944,1809.87,-0.14
mixed,8,1,0.125,4.0,16,8192,8192,32768,11264,4420.271,10500.299,6996.016,0.4236
mixed,8,1,0.125,4.0,16,20480,128,512,176,2946.796,3052.338,2946.474,-0.0031
mixed,8,1,0.125,4.0,16,20480,512,2048,704,3080.176,3538.905,3052.015,-0.0614
mixed,8,1,0.125,4.0,16,20480,2048,8192,2816,3750.974,5260.422,3528.857,-0.1472
mixed,8,1,0.125,4.0,16,20480,8192,32768,11264,5708.626,12220.535,6997.265,0.1979
mixed,8,1,0.125,4.0,64,0,128,512,176,131.206,237.638,184.744,0.503
mixed,8,1,0.125,4.0,64,0,512,2048,704,278.502,664.754,453.099,0.452
mixed,8,1,0.125,4.0,64,0,2048,8192,2816,877.558,2375.835,1509.96,0.4221
mixed,8,1,0.125,4.0,64,0,8192,32768,11264,3239.153,9292.874,5814.931,0.4255
mixed,8,1,0.125,4.0,64,512,128,512,176,204.485,304.838,200.87,-0.036
mixed,8,1,0.125,4.0,64,512,512,2048,704,349.961,745.266,516.268,0.4207
mixed,8,1,0.125,4.0,64,512,2048,8192,2816,961.752,2483.453,1598.76,0.4186
mixed,8,1,0.125,4.0,64,512,8192,32768,11264,3339.891,9430.925,5875.22,0.4162
mixed,8,1,0.125,4.0,64,2048,128,512,176,413.484,517.516,410.506,-0.0286
mixed,8,1,0.125,4.0,64,2048,512,2048,704,559.79,954.456,519.244,-0.1027
mixed,8,1,0.125,4.0,64,2048,2048,8192,2816,1178.433,2697.378,1810.956,0.4164
mixed,8,1,0.125,4.0,64,2048,8192,32768,11264,3559.094,9631.986,6156.149,0.4276
mixed,8,1,0.125,4.0,64,8192,128,512,176,1257.567,1366.146,1257.599,0.0003
mixed,8,1,0.125,4.0,64,8192,512,2048,704,1406.819,1814.19,1368.548,-0.0939
mixed,8,1,0.125,4.0,64,8192,2048,8192,2816,2025.266,3520.983,1819.95,-0.1373
mixed,8,1,0.125,4.0,64,8192,8192,32768,11264,4424.205,10504.034,6988.941,0.4218
mixed,8,1,0.125,4.0,64,20480,128,512,176,2952.393,3040.714,2946.569,-0.0659
mixed,8,1,0.125,4.0,64,20480,512,2048,704,3081.84,3534.104,3055.564,-0.0581
mixed,8,1,0.125,4.0,64,20480,2048,8192,2816,3749.756,5259.618,3532.855,-0.1437
mixed,8,1,0.125,4.0,64,20480,8192,32768,11264,5728.077,12230.638,6980.045,0.1925
mixed,8,1,0.125,4.0,256,0,128,512,176,165.124,310.601,216.356,0.3522
mixed,8,1,0.125,4.0,256,0,512,2048,704,350.665,736.723,521.39,0.4422
mixed,8,1,0.125,4.0,256,0,2048,8192,2816,949.878,2442.941,1597.704,0.4339
mixed,8,1,0.125,4.0,256,0,8192,32768,11264,3291.058,9296.746,5847.47,0.4257
mixed,8,1,0.125,4.0,256,512,128,512,176,285.032,351.336,287.494,0.0371
mixed,8,1,0.125,4.0,256,512,512,2048,704,378.409,885.878,557.838,0.3536
mixed,8,1,0.125,4.0,256,512,2048,8192,2816,1104.605,2624.547,1798.125,0.4563
mixed,8,1,0.125,4.0,256,512,8192,32768,11264,3493.723,9579.273,6096.182,0.4276
mixed,8,1,0.125,4.0,256,2048,128,512,176,618.095,682.099,634.546,0.257
mixed,8,1,0.125,4.0,256,2048,512,2048,704,715.124,986.744,760.881,0.1685
mixed,8,1,0.125,4.0,256,2048,2048,8192,2816,1281.472,3048.202,1829.294,0.3101
mixed,8,1,0.125,4.0,256,2048,8192,32768,11264,3910.88,10006.036,6784.008,0.4714
mixed,8,1,0.125,4.0,256,8192,128,512,176,1467.203,1775.306,1488.038,0.0676
mixed,8,1,0.125,4.0,256,8192,512,2048,704,1890.125,2364.409,1901.136,0.0232
mixed,8,1,0.125,4.0,256,8192,2048,8192,2816,2471.484,3554.616,2689.794,0.2016
mixed,8,1,0.125,4.0,256,8192,8192,32768,11264,4861.591,11688.475,6987.564,0.3114
mixed,8,1,0.125,4.0,256,20480,128,512,176,3172.365,3491.766,3194.607,0.0696
mixed,8,1,0.125,4.0,256,20480,512,2048,704,3602.232,4762.58,3607.704,0.0047
mixed,8,1,0.125,4.0,256,20480,2048,8192,2816,5400.931,6431.936,5332.009,-0.0668
mixed,8,1,0.125,4.0,256,20480,8192,32768,11264,7363.121,13957.461,8722.805,0.2062
mixed,8,1,0.125,4.0,1024,0,128,512,176,616.655,706.736,625.52,0.0984
mixed,8,1,0.125,4.0,1024,0,512,2048,704,735.731,1213.439,892.918,0.329
mixed,8,1,0.125,4.0,1024,0,2048,8192,2816,1479.749,3182.704,2102.999,0.366
mixed,8,1,0.125,4.0,1024,0,8192,32768,11264,4058.946,10211.391,6876.166,0.4579
mixed,8,1,0.125,4.0,1024,512,128,512,176,914.391,1008.792,927.447,0.1383
mixed,8,1,0.125,4.0,1024,512,512,2048,704,1038.618,1485.765,1141.213,0.2294
mixed,8,1,0.125,4.0,1024,512,2048,8192,2816,1752.139,3649.305,2392.922,0.3378
mixed,8,1,0.125,4.0,1024,512,8192,32768,11264,4564.558,10784.071,7216.047,0.4263
mixed,8,1,0.125,4.0,1024,2048,128,512,176,1773.513,1908.014,1787.372,0.103
mixed,8,1,0.125,4.0,1024,2048,512,2048,704,1939.309,2269.75,1967.374,0.0849
mixed,8,1,0.125,4.0,1024,2048,2048,8192,2816,2487.836,4410.699,3120.011,0.3288
mixed,8,1,0.125,4.0,1024,2048,8192,32768,11264,5520.964,12247.62,8090.212,0.382
mixed,8,1,0.125,4.0,1024,8192,128,512,176,5121.278,5270.047,5151.93,0.206
mixed,8,1,0.125,4.0,1024,8192,512,2048,704,5324.286,5915.47,5324.547,0.0004
mixed,8,1,0.125,4.0,1024,8192,2048,8192,2816,6105.492,7333.205,6058.225,-0.0385
mixed,8,1,0.125,4.0,1024,8192,8192,32768,11264,8589.292,16503.31,10819.363,0.2818
mixed,8,1,0.125,4.0,1024,20480,128,512,176,11860.157,11995.586,11862.86,0.02
mixed,8,1,0.125,4.0,1024,20480,512,2048,704,12048.589,12624.721,12044.536,-0.007
mixed,8,1,0.125,4.0,1024,20480,2048,8192,2816,12962.454,14571.198,12695.15,-0.1662
mixed,8,1,0.125,4.0,1024,20480,8192,32768,11264,15300.272,22749.535,17372.579,0.2782
mixed,8,1,0.125,4.0,4096,0,128,512,176,5291.521,5391.81,5304.928,0.1337
mixed,8,1,0.125,4.0,4096,0,512,2048,704,5425.986,5791.657,5439.907,0.0381
mixed,8,1,0.125,4.0,4096,0,2048,8192,2816,5973.327,7930.397,6576.966,0.3084
mixed,8,1,0.125,4.0,4096,0,8192,32768,11264,9061.497,16668.305,11777.275,0.357
mixed,8,1,0.125,4.0,4096,512,128,512,176,6384.189,6475.167,6391.835,0.084
mixed,8,1,0.125,4.0,4096,512,512,2048,704,6517.819,6865.35,6527.611,0.0282
mixed,8,1,0.125,4.0,4096,512,2048,8192,2816,7076.876,9007.733,7584.892,0.2631
mixed,8,1,0.125,4.0,4096,512,8192,32768,11264,10102.581,17728.008,12869.4,0.3628
mixed,8,1,0.125,4.0,4096,2048,128,512,176,9667.979,9762.124,9676.201,0.0873
mixed,8,1,0.125,4.0,4096,2048,512,2048,704,9809.071,10111.415,9810.249,0.0039
mixed,8,1,0.125,4.0,4096,2048,2048,8192,2816,10285.332,12083.715,10633.954,0.1939
mixed,8,1,0.125,4.0,4096,2048,8192,32768,11264,13284.319,21049.272,16001.28,0.3499
mixed,8,1,0.125,4.0,4096,8192,128,512,176,22866.842,22980.744,22877.416,0.0928
mixed,8,1,0.125,4.0,4096,8192,512,2048,704,23025.538,23344.243,23043.589,0.0566
mixed,8,1,0.125,4.0,4096,8192,2048,8192,2816,23506.383,24601.259,23513.898,0.0069
mixed,8,1,0.125,4.0,4096,8192,8192,32768,11264,25527.363,33939.216,27286.794,0.2092
mixed,8,1,0.125,4.0,4096,20480,128,512,176,48099.639,43459.307,43358.032,
mixed,8,1,0.125,4.0,4096,20480,512,2048,704,43502.64,43723.26,43512.75,0.0458
mixed,8,1,0.125,4.0,4096,20480,2048,8192,2816,43731.322,44470.113,43726.803,-0.0061
mixed,8,1,0.125,4.0,4096,20480,8192,32768,11264,45276.222,51694.364,46399.318,0.175
mixed,8,1,0.125,4.0,16384,0,128,512,176,62623.062,62723.323,62680.505,0.5729
mixed,8,1,0.125,4.0,16384,0,512,2048,704,62646.677,63284.748,62658.777,0.019
mixed,8,1,0.125,4.0,16384,0,2048,8192,2816,63224.58,64515.37,63428.49,0.158
mixed,8,1,0.125,4.0,16384,0,8192,32768,11264,65343.74,72711.728,67547.026,0.299
mixed,8,1,0.125,4.0,16384,512,128,512,176,66535.924,66459.704,66489.4,
mixed,8,1,0.125,4.0,16384,512,512,2048,704,66501.721,67071.911,66663.487,0.2837
mixed,8,1,0.125,4.0,16384,512,2048,8192,2816,67205.641,68603.693,67174.344,-0.0224
mixed,8,1,0.125,4.0,16384,512,8192,32768,11264,69160.532,76478.343,71289.035,0.2909
mixed,8,1,0.125,4.0,16384,2048,128,512,176,77814.181,77874.286,78116.115,5.0234
mixed,8,1,0.125,4.0,16384,2048,512,2048,704,78001.297,78379.348,78125.296,0.328
mixed,8,1,0.125,4.0,16384,2048,2048,8192,2816,78701.919,79837.718,78910.501,0.1836
mixed,8,1,0.125,4.0,16384,2048,8192,32768,11264,80775.317,87695.9,82528.867,0.2534
mixed,8,1,0.125,4.0,16384,8192,128,512,176,124089.929,123873.895,124485.142,
mixed,8,1,0.125,4.0,16384,8192,512,2048,704,123839.969,124326.563,124033.55,0.3978
mixed,8,1,0.125,4.0,16384,8192,2048,8192,2816,125140.478,126114.459,124627.891,-0.5263
mixed,8,1,0.125,4.0,16384,8192,8192,32768,11264,127074.046,133672.137,128131.465,0.1603
mixed,8,1,0.125,4.0,16384,20480,128,512,176,216092.176,216295.81,216443.277,1.7242
mixed,8,1,0.125,4.0,16384,20480,512,2048,704,215736.896,216230.309,215739.554,0.0054
mixed,8,1,0.125,4.0,16384,20480,2048,8192,2816,216519.194,217596.651,216506.027,-0.0122
mixed,8,1,0.125,4.0,16384,20480,8192,32768,11264,218957.426,224056.246,219578.234,0.1218
mixed,8,1,0.125,4.0,32768,0,128,512,176,246975.685,248341.216,248141.086,0.8534
mixed,8,1,0.125,4.0,32768,0,512,2048,704,247006.234,247511.574,247359.333,0.6987
mixed,8,1,0.125,4.0,32768,0,2048,8192,2816,248249.994,249006.928,247821.532,-0.566
mixed,8,1,0.125,4.0,32768,0,8192,32768,11264,249760.079,255886.73,250013.585,0.0414
mixed,8,1,0.125,4.0,32768,512,128,512,176,255044.666,254863.245,255182.358,
mixed,8,1,0.125,4.0,32768,512,512,2048,704,255011.934,254898.24,255104.996,
mixed,8,1,0.125,4.0,32768,512,2048,8192,2816,255538.201,256864.151,254663.01,-0.66
mixed,8,1,0.125,4.0,32768,512,8192,32768,11264,257435.023,263135.285,257859.775,0.0745
mixed,8,1,0.125,4.0,32768,2048,128,512,176,277253.15,277868.882,277776.109,0.8493
mixed,8,1,0.125,4.0,32768,2048,512,2048,704,278326.311,278416.384,277609.705,-7.9558
mixed,8,1,0.125,4.0,32768,2048,2048,8192,2816,278573.968,279420.039,278895.673,0.3802
mixed,8,1,0.125,4.0,32768,2048,8192,32768,11264,280290.37,286316.63,280506.543,0.0359
pure,8,2,0.25,4.0,0,0,128,512,224,100.611,160.164,105.699,0.0854
pure,8,2,0.25,4.0,0,0,512,2048,896,198.404,407.882,227.527,0.139
pure,8,2,0.25,4.0,0,0,2048,8192,3584,632.592,1316.897,673.619,0.06
pure,8,2,0.25,4.0,0,0,8192,32768,14336,2221.591,4959.578,2480.351,0.0945
mixed,8,2,0.25,4.0,16,0,128,512,224,130.371,233.031,192.965,0.6097
mixed,8,2,0.25,4.0,16,0,512,2048,896,339.402,660.848,512.174,0.5375
mixed,8,2,0.25,4.0,16,0,2048,8192,3584,1090.555,2373.691,1811.212,0.5616
mixed,8,2,0.25,4.0,16,0,8192,32768,14336,4104.294,9288.324,6964.044,0.5516
mixed,8,2,0.25,4.0,16,512,128,512,224,202.821,305.032,198.277,-0.0445
mixed,8,2,0.25,4.0,16,512,512,2048,896,416.618,741.202,517.101,0.3096
mixed,8,2,0.25,4.0,16,512,2048,8192,3584,1173.853,2475.005,1809.931,0.4889
mixed,8,2,0.25,4.0,16,512,8192,32768,14336,4209.544,9422.312,6980.906,0.5316
mixed,8,2,0.25,4.0,16,2048,128,512,224,413.58,514.864,410.026,-0.0351
mixed,8,2,0.25,4.0,16,2048,512,2048,896,624.401,953.367,519.629,-0.3185
mixed,8,2,0.25,4.0,16,2048,2048,8192,3584,1390.305,2692.324,1812.621,0.3244
mixed,8,2,0.25,4.0,16,2048,8192,32768,14336,4430.701,9635.275,6985.675,0.4909
mixed,8,2,0.25,4.0,16,8192,128,512,224,1261.277,1360.738,1254.143,-0.0717
