layer,tokens,time_us
act_fn,1280,67.755
act_fn,1296,71.126
act_fn,1312,71.926
act_fn,1328,73.131
act_fn,1344,73.8567
act_fn,1360,74.6883
act_fn,1376,75.9683
act_fn,1392,76.4913
act_fn,1408,77.3023
act_fn,1424,77.1743
act_fn,1440,77.6437
act_fn,1456,78.5717
act_fn,1472,79.6703
act_fn,1488,80.8003
act_fn,1504,81.9423
act_fn,1520,82.2407
act_fn,1536,83.3823
act_fn,1552,81.8353
act_fn,1568,82.6353
act_fn,1584,83.2967
act_fn,1600,84.129
act_fn,1616,85.441
act_fn,1632,86.4647
act_fn,1648,87.3927
act_fn,1664,88.2567
act_fn,1680,91.7767
act_fn,1696,93.2063
act_fn,1712,93.4943
act_fn,1728,94.55
act_fn,1744,95.1687
act_fn,1760,96.161
act_fn,1776,97.174
act_fn,1792,97.8247
act_fn,1808,97.91
act_fn,1824,98.6677
act_fn,1840,99.9157
act_fn,1856,100.63
act_fn,1872,101.388
act_fn,1888,102.625
act_fn,1904,103.094
act_fn,1920,104.534
act_fn,1936,102.732
act_fn,1952,104.001
act_fn,1968,104.897
act_fn,1984,106.284
act_fn,2000,106.86
act_fn,2016,107.745
act_fn,2032,108.641
act_fn,2048,109.473
act_fn,2064,112.342
act_fn,2080,114.251
act_fn,2096,114.401
act_fn,2112,115.148
act_fn,2128,115.724
act_fn,2144,116.993
act_fn,2160,118.028
act_fn,2176,118.454
act_fn,2192,119.212
act_fn,2208,119.916
act_fn,2224,120.449
act_fn,2240,121.068
act_fn,2256,122.241
act_fn,2272,123.66
act_fn,2288,124.268
act_fn,2304,125.174
act_fn,2320,123.873
act_fn,2336,125.292
act_fn,2352,126.316
act_fn,2368,126.913
act_fn,2384,127.681
act_fn,2400,128.801
act_fn,2416,130.284
act_fn,2432,130.774
act_fn,2448,128.951
act_fn,2464,130.316
act_fn,2480,131.564
act_fn,2496,132.108
act_fn,2512,132.63
act_fn,2528,133.793
act_fn,2544,134.7
act_fn,2560,135.479
act_fn,2576,139.404
act_fn,2592,140.428
act_fn,2608,141.366
act_fn,2624,141.836
act_fn,2640,143.308
act_fn,2656,144.034
act_fn,2672,144.727
act_fn,2688,145.623
act_fn,2704,145.409
act_fn,2720,146.092
act_fn,2736,146.785
act_fn,2752,148.631
act_fn,2768,149.889
act_fn,2784,150.53
act_fn,2800,150.797
act_fn,2816,151.639
act_fn,2832,150.412
act_fn,2848,151.074
act_fn,2864,152.673
act_fn,2880,153.815
act_fn,2896,154.188
act_fn,2912,155.223
act_fn,2928,155.692
act_fn,2944,157.186
act_fn,2960,161.399
act_fn,2976,160.908
act_fn,2992,161.666
act_fn,3008,163.084
act_fn,3024,162.893
act_fn,3040,164.834
act_fn,3056,165.302
act_fn,3072,166.551
act_fn,3088,166.498
act_fn,3104,167.618
act_fn,3120,167.97
act_fn,3136,169.175
act_fn,3152,170.114
act_fn,3168,170.69
act_fn,3184,172.247
act_fn,3200,172.844
act_fn,3216,171.821
act_fn,3232,172.813
act_fn,3248,174.061
act_fn,3264,173.57
act_fn,3280,175.287
act_fn,3296,176.151
act_fn,3312,177.154
act_fn,3328,178.146
act_fn,3344,178.53
act_fn,3360,180.417
act_fn,3376,179.778
act_fn,3392,180.354
act_fn,3408,181.293
act_fn,3424,183.117
act_fn,3440,183.415
act_fn,3456,184.066
act_fn,3472,187.458
act_fn,3488,188.205
act_fn,3504,188.995
act_fn,3520,190.402
act_fn,3536,190.946
act_fn,3552,190.893
act_fn,3568,192.461
act_fn,3584,193.453
act_fn,3600,193.847
act_fn,3616,193.41
act_fn,3632,195.021
act_fn,3648,195.949
act_fn,3664,196.397
act_fn,3680,197.186
act_fn,3696,198.509
act_fn,3712,199.501
act_fn,3728,197.88
act_fn,3744,199.234
act_fn,3760,200.205
act_fn,3776,201.005
act_fn,3792,201.271
act_fn,3808,202.914
act_fn,3824,203.042
act_fn,3840,205.027
act_fn,3856,207.32
act_fn,3872,208.258
act_fn,3888,210.019
act_fn,3904,210.445
act_fn,3920,211.363
act_fn,3936,211.746
act_fn,3952,212.696
act_fn,3968,214.157
act_fn,3984,214.424
act_fn,4000,214.328
act_fn,4016,215.789
act_fn,4032,216.482
act_fn,4048,217.251
act_fn,4064,218.53
act_fn,4080,218.904
act_fn,4096,220.536
act_fn,4112,218.754
act_fn,4128,219.885
act_fn,4144,220.878
act_fn,4160,222.499
act_fn,4176,222.52
act_fn,4192,223.437
act_fn,4208,224.621
act_fn,4224,225.635
act_fn,4240,228.685
act_fn,4256,228.834
act_fn,4272,230.648
act_fn,4288,230.819
act_fn,4304,231.693
act_fn,4320,232.717
act_fn,4336,233.314
act_fn,4352,235.128
act_fn,4368,234.638
act_fn,4384,236.045
act_fn,4400,236.899
act_fn,4416,237.239
act_fn,4432,237.848
act_fn,4448,238.84
act_fn,4464,241.549
act_fn,4480,240.984
act_fn,4496,239.619
act_fn,4512,241.219
act_fn,4528,241.133
act_fn,4544,243.661
act_fn,4560,243.715
act_fn,4576,244.899
act_fn,4592,245.848
act_fn,4608,245.923
act_fn,4624,245.368
act_fn,4640,245.741
act_fn,4656,246.638
act_fn,4672,247.598
act_fn,4688,248.739
act_fn,4704,249.507
act_fn,4720,250.328
act_fn,4736,251.822
act_fn,4752,255
act_fn,4768,256.728
act_fn,4784,257.336
act_fn,4800,258.691
act_fn,4816,259.043
act_fn,4832,259.939
act_fn,4848,260.547
act_fn,4864,262.435
act_fn,4880,261.411
act_fn,4896,262.286
act_fn,4912,263.683
act_fn,4928,264.494
act_fn,4944,265.198
act_fn,4960,266.094
act_fn,4976,266.979
act_fn,4992,267.566
act_fn,5008,266.286
act_fn,5024,267.043
act_fn,5040,267.939
act_fn,5056,269.807
act_fn,5072,270.563
act_fn,5088,271.011
act_fn,5104,271.235
act_fn,5120,272.75
act_fn,5136,276.707
act_fn,5152,276.633
act_fn,5168,278.052
act_fn,5184,278.841
act_fn,5200,279.203
act_fn,5216,280.6
act_fn,5232,281.806
act_fn,5248,282.404
act_fn,5264,282.148
act_fn,5280,284.004
act_fn,5296,285.016
act_fn,5312,284.068
act_fn,5328,286.158
act_fn,5344,286.776
act_fn,5360,286.958
act_fn,5376,288.483
act_fn,5392,287.353
act_fn,5408,288.099
act_fn,5424,289.262
act_fn,5440,289.988
act_fn,5456,291.193
act_fn,5472,292.281
act_fn,5488,292.814
act_fn,5504,294.158
act_fn,5520,294.713
act_fn,5536,295.215
act_fn,5552,295.855
act_fn,5568,296.911
act_fn,5584,298.361
act_fn,5600,299.513
act_fn,5616,299.567
act_fn,5632,299.694
act_fn,5648,303.801
act_fn,5664,303.769
act_fn,5680,304.932
act_fn,5696,305.433
act_fn,5712,306.212
act_fn,5728,307.769
act_fn,5744,309.817
act_fn,5760,308.708
act_fn,5776,308.27
act_fn,5792,309.37
act_fn,5808,309.775
act_fn,5824,311.225
act_fn,5840,312.26
act_fn,5856,314.351
act_fn,5872,314.489
act_fn,5888,314.65
act_fn,5904,313.508
act_fn,5920,314.457
act_fn,5936,315.215
act_fn,5952,316.633
act_fn,5968,317.305
act_fn,5984,318.649
act_fn,6000,318.639
act_fn,6016,320.484
act_fn,6032,323.844
act_fn,6048,324.666
act_fn,6064,325.327
act_fn,6080,326.404
act_fn,6096,327.14
act_fn,6112,328.516
act_fn,6128,329.305
act_fn,6144,329.295
act_fn,6160,330.479
act_fn,6176,330.628
act_fn,6192,331.727
act_fn,6208,331.844
act_fn,6224,333.306
act_fn,6240,335.631
act_fn,6256,334.895
act_fn,6272,335.855
act_fn,6288,335.13
act_fn,6304,336.036
act_fn,6320,336.879
act_fn,6336,338.116
act_fn,6352,337.615
act_fn,6368,339.108
act_fn,6384,339.887
act_fn,6400,342.116
act_fn,6416,344.719
act_fn,6432,344.538
act_fn,6448,346.5
act_fn,6464,347.205
act_fn,6480,347.716
act_fn,6496,349.157
act_fn,6512,350.714
act_fn,6528,350.437
act_fn,6544,351.333
act_fn,6560,352.58
act_fn,6576,351.93
act_fn,6592,353.722
act_fn,6608,353.583
act_fn,6624,354.981
act_fn,6640,355.77
act_fn,6656,356.474
act_fn,6672,357.061
act_fn,6688,356.602
act_fn,6704,358.064
act_fn,6720,359.642
act_fn,6736,359.567
act_fn,6752,360.026
act_fn,6768,360.89
act_fn,6784,363.674
act_fn,6800,361.36
act_fn,6816,362.021
act_fn,6832,363.172
act_fn,6848,363.546
act_fn,6864,365.103
act_fn,6880,364.976
act_fn,6896,366.822
act_fn,6912,367.973
act_fn,6928,371.141
act_fn,6944,372.847
act_fn,6960,373.563
act_fn,6976,373.883
act_fn,6992,374.182
act_fn,7008,375.579
act_fn,7024,376.88
act_fn,7040,377.21
act_fn,7056,377.626
act_fn,7072,378.608
act_fn,7088,379.76
act_fn,7104,381.114
act_fn,7120,381.072
act_fn,7136,382.042
act_fn,7152,383.633
act_fn,7168,384.091
act_fn,7184,381.915
act_fn,7200,382.746
act_fn,7216,384.976
act_fn,7232,385.552
act_fn,7248,385.99
act_fn,7264,386.533
act_fn,7280,387.6
act_fn,7296,388.485
act_fn,7312,391.632
act_fn,7328,393.541
act_fn,7344,393.968
act_fn,7360,394.736
act_fn,7376,395.845
act_fn,7392,395.814
act_fn,7408,397.456
act_fn,7424,398.661
act_fn,7440,398.875
act_fn,7456,399.707
act_fn,7472,399.76
act_fn,7488,402.353
act_fn,7504,401.915
act_fn,7520,402.246
act_fn,7536,403.462
act_fn,7552,405.243
act_fn,7568,402.992
act_fn,7584,403.824
act_fn,7600,405.713
act_fn,7616,405.83
act_fn,7632,406.961
act_fn,7648,408.528
act_fn,7664,408.689
act_fn,7680,410.203
act_fn,7696,411.888
act_fn,7712,412.422
act_fn,7728,412.71
act_fn,7744,412.752
act_fn,7760,413.702
act_fn,7776,414.352
act_fn,7792,415.601
act_fn,7808,417.308
act_fn,7824,418.864
act_fn,7840,420.625
act_fn,7856,420.422
act_fn,7872,420.678
act_fn,7888,421.776
act_fn,7904,424.017
act_fn,7920,425.008
act_fn,7936,424.678
act_fn,7952,425.692
act_fn,7968,425.607
act_fn,7984,427.964
act_fn,8000,426.972
act_fn,8016,426.759
act_fn,8032,429.649
act_fn,8048,429.563
act_fn,8064,430.694
act_fn,8080,428.988
act_fn,8096,429.531
act_fn,8112,431.505
act_fn,8128,432.743
act_fn,8144,432.807
act_fn,8160,433.041
act_fn,8176,434.833
act_fn,8192,435.942
act_fn,8208,440.124
act_fn,8224,440.241
act_fn,8240,441.916
act_fn,8256,442.833
act_fn,8272,442.801
act_fn,8288,443.164
act_fn,8304,444.583
act_fn,8320,444.914
act_fn,8336,446.363
act_fn,8352,445.371
act_fn,8368,446.598
act_fn,8384,448.295
act_fn,8400,449.17
act_fn,8416,448.903
act_fn,8432,452.551
act_fn,8448,452.338
act_fn,8464,450.471
act_fn,8480,450.599
act_fn,8496,452.242
act_fn,8512,454.257
act_fn,8528,454.439
act_fn,8544,456.209
act_fn,8560,455.666
act_fn,8576,456.871
act_fn,8592,459.538
act_fn,8608,460.807
act_fn,8624,461.383
act_fn,8640,462.749
act_fn,8656,463.804
act_fn,8672,463.74
act_fn,8688,465.319
act_fn,8704,464.967
act_fn,8720,466.898
act_fn,8736,467.079
act_fn,8752,468.604
act_fn,8768,468.199
act_fn,8784,470.482
act_fn,8800,470.898
act_fn,8816,471.495
act_fn,8832,472.455
act_fn,8848,471.186
act_fn,8864,472.391
act_fn,8880,472.765
act_fn,8896,474.461
act_fn,8912,476.424
act_fn,8928,476.296
act_fn,8944,476.679
act_fn,8960,477.895
act_fn,8976,477.884
act_fn,8992,477.789
act_fn,9008,478.834
act_fn,9024,480.99
act_fn,9040,480.328
act_fn,9056,481.298
act_fn,9072,481.884
act_fn,9088,484.797
act_fn,9104,486.152
act_fn,9120,487.933
act_fn,9136,488.594
act_fn,9152,489.448
act_fn,9168,489.714
act_fn,9184,491.282
act_fn,9200,492.84
act_fn,9216,493.117
act_fn,9232,492.179
act_fn,9248,493.81
act_fn,9264,495.475
act_fn,9280,495.976
act_fn,9296,496.243
act_fn,9312,497.139
act_fn,9328,497.864
act_fn,9344,499.698
act_fn,9360,499.261
act_fn,9376,498.419
act_fn,9392,499.603
act_fn,9408,500.36
act_fn,9424,500.648
act_fn,9440,502.536
act_fn,9456,503.944
act_fn,9472,503.251
act_fn,9488,507.741
act_fn,9504,508.115
act_fn,9520,509.011
act_fn,9536,510.014
act_fn,9552,510.974
act_fn,9568,512.648
act_fn,9584,513.779
act_fn,9600,514.227
act_fn,9616,514.163
act_fn,9632,513.491
act_fn,9648,515.603
act_fn,9664,516.862
act_fn,9680,517
act_fn,9696,517.683
act_fn,9712,519.113
act_fn,9728,521.299
act_fn,9744,518.27
act_fn,9760,519.923
act_fn,9776,520.382
act_fn,9792,522.494
act_fn,9808,522.878
act_fn,9824,523.091
act_fn,9840,523.731
act_fn,9856,527.603
act_fn,9872,527.273
act_fn,9888,527.678
act_fn,9904,528.616
act_fn,9920,529.043
act_fn,9936,531.006
act_fn,9952,531.753
act_fn,9968,531.785
act_fn,9984,532.926
act_fn,10000,534.899
act_fn,10016,536.883
act_fn,10032,535.881
act_fn,10048,537.513
act_fn,10064,538.004
act_fn,10080,538.9
act_fn,10096,539.764
act_fn,10112,539.998
act_fn,10128,540.265
act_fn,10144,540.937
act_fn,10160,542.494
act_fn,10176,543.732
act_fn,10192,543.454
act_fn,10208,545.086
act_fn,10224,545.289
act_fn,10240,546.206
act_fn,10256,544.767
act_fn,10272,546.836
act_fn,10288,546.846
act_fn,10304,547.689
act_fn,10320,548.468
act_fn,10336,550.015
act_fn,10352,551.273
act_fn,10368,551.817
act_fn,10384,554.441
act_fn,10400,557.044
act_fn,10416,556.788
act_fn,10432,557.737
act_fn,10448,558.378
act_fn,10464,559.636
act_fn,10480,560.468
act_fn,10496,563.391
act_fn,10512,561.076
act_fn,10528,562.622
act_fn,10544,563.22
act_fn,10560,564.82
act_fn,10576,565.055
act_fn,10592,565.94
act_fn,10608,566.836
act_fn,10624,566.858
act_fn,10640,565.567
act_fn,10656,567.562
act_fn,10672,568.607
act_fn,10688,569.514
act_fn,10704,570.303
act_fn,10720,571.818
act_fn,10736,571.711
act_fn,10752,573.321
act_fn,10768,576.17
act_fn,10784,578.154
act_fn,10800,578.655
act_fn,10816,578.496
act_fn,10832,580.149
act_fn,10848,581.077
act_fn,10864,580.629
act_fn,10880,582.453
act_fn,10896,583.135
act_fn,10912,583.22
act_fn,10928,583.455
act_fn,10944,584.821
act_fn,10960,585.535
act_fn,10976,585.845
act_fn,10992,586.923
act_fn,11008,590.026
act_fn,11024,586.335
act_fn,11040,589.162
act_fn,11056,588.917
act_fn,11072,590.261
act_fn,11088,592.042
act_fn,11104,592.821
act_fn,11120,592.789
act_fn,11136,593.6
act_fn,11152,593.824
act_fn,11168,595.083
act_fn,11184,597.088
act_fn,11200,595.808
act_fn,11216,596.874
act_fn,11232,597.621
act_fn,11248,597.877
act_fn,11264,598.997
act_fn,11280,602.571
act_fn,11296,604.267
act_fn,11312,605.312
act_fn,11328,605.792
act_fn,11344,607.285
act_fn,11360,607.051
act_fn,11376,609.173
act_fn,11392,609.76
act_fn,11408,608.459
act_fn,11424,609.322
act_fn,11440,611.136
act_fn,11456,612.288
act_fn,11472,613.142
act_fn,11488,613.814
act_fn,11504,614.87
act_fn,11520,615.232
act_fn,11536,616.576
act_fn,11552,618.102
act_fn,11568,619.488
act_fn,11584,620.129
act_fn,11600,619.392
act_fn,11616,620.608
act_fn,11632,620.79
act_fn,11648,622.571
act_fn,11664,624.31
act_fn,11680,623.883
act_fn,11696,624.907
act_fn,11712,625.569
act_fn,11728,627.041
act_fn,11744,627.723
act_fn,11760,629.003
act_fn,11776,630.358
act_fn,11792,627.552
act_fn,11808,629.409
act_fn,11824,629.111
act_fn,11840,631.222
act_fn,11856,631.616
act_fn,11872,634.859
act_fn,11888,635.158
act_fn,11904,635.478
act_fn,11920,635.084
act_fn,11936,636.214
act_fn,11952,636.204
act_fn,11968,638.102
act_fn,11984,638.262
act_fn,12000,639.542
act_fn,12016,639.628
act_fn,12032,642.849
act_fn,12048,642.583
act_fn,12064,643.745
act_fn,12080,644.833
act_fn,12096,646.348
act_fn,12112,645.804
act_fn,12128,646.785
act_fn,12144,647.329
act_fn,12160,648.993
act_fn,12176,650.508
act_fn,12192,651.521
act_fn,12208,652.556
act_fn,12224,653.516
act_fn,12240,654.605
act_fn,12256,654.615
act_fn,12272,656.673
act_fn,12288,656.087
act_fn,12304,655.713
act_fn,12320,656.567
act_fn,12336,658.412
act_fn,12352,658.433
act_fn,12368,660.364
act_fn,12384,660.578
act_fn,12400,661.826
act_fn,12416,663.265
act_fn,12432,661.207
act_fn,12448,661.068
act_fn,12464,661.815
act_fn,12480,663.789
act_fn,12496,665.015
act_fn,12512,665.239
act_fn,12528,666.711
act_fn,12544,667.724
act_fn,12560,671.308
act_fn,12576,670.807
act_fn,12592,672.301
act_fn,12608,673.239
act_fn,12624,674.018
act_fn,12640,674.444
act_fn,12656,675.778
act_fn,12672,676.226
act_fn,12688,677.346
act_fn,12704,679.277
act_fn,12720,678.989
act_fn,12736,681.293
act_fn,12752,682.605
act_fn,12768,682.861
act_fn,12784,683.17
act_fn,12800,683.917
act_fn,12816,684.663
act_fn,12832,686.808
act_fn,12848,686.434
act_fn,12864,687.597
act_fn,12880,685.154
act_fn,12896,686.701
act_fn,12912,688.514
act_fn,12928,689.24
act_fn,12944,692.578
act_fn,12960,691.96
act_fn,12976,693.25
act_fn,12992,693.688
act_fn,13008,694.914
act_fn,13024,695.822
act_fn,13040,696.866
act_fn,13056,697.399
act_fn,13072,698.008
act_fn,13088,699.149
act_fn,13104,701.037
act_fn,13120,702.733
act_fn,13136,701.742
act_fn,13152,703.128
act_fn,13168,704.355
act_fn,13184,704.302
act_fn,13200,703.533
act_fn,13216,703.171
act_fn,13232,703.886
act_fn,13248,707.416
act_fn,13264,706.563
act_fn,13280,707.31
act_fn,13296,709.795
act_fn,13312,710.35
act_fn,13328,708.078
act_fn,13344,709.581
act_fn,13360,711.054
act_fn,13376,711.011
act_fn,13392,713.006
act_fn,13408,713.4
act_fn,13424,714.702
act_fn,13440,715.288
act_fn,13456,719.566
act_fn,13472,719.182
act_fn,13488,718.745
act_fn,13504,720.718
act_fn,13520,721.23
act_fn,13536,722.457
act_fn,13552,724.281
act_fn,13568,724.942
act_fn,13584,724.569
act_fn,13600,724.985
act_fn,13616,726.979
act_fn,13632,726.926
act_fn,13648,728.036
act_fn,13664,728.473
act_fn,13680,729.081
act_fn,13696,731.918
act_fn,13712,731.246
act_fn,13728,730.233
act_fn,13744,731.15
act_fn,13760,732.292
act_fn,13776,734.436
act_fn,13792,733.092
act_fn,13808,735.108
act_fn,13824,738.138
act_fn,13840,738.479
act_fn,13856,739.63
act_fn,13872,740.239
act_fn,13888,740.953
act_fn,13904,743.802
act_fn,13920,744.538
act_fn,13936,744.089
act_fn,13952,745.625
act_fn,13968,745.144
act_fn,13984,745.636
act_fn,14000,746.831
act_fn,14016,747.535
act_fn,14032,748.559
act_fn,14048,752.046
act_fn,14064,750.223
act_fn,14080,752.431
act_fn,14096,750.042
act_fn,14112,751.225
act_fn,14128,751.609
act_fn,14144,753.679
act_fn,14160,754.159
act_fn,14176,755.322
act_fn,14192,757.22
act_fn,14208,757.178
act_fn,14224,758.82
act_fn,14240,759.674
act_fn,14256,761.06
act_fn,14272,760.964
act_fn,14288,762.949
act_fn,14304,762.874
act_fn,14320,762.874
act_fn,14336,765.039
act_fn,14352,767.162
act_fn,14368,767.215
act_fn,14384,768.634
act_fn,14400,770.48
act_fn,14416,770.372
act_fn,14432,770.767
act_fn,14448,771.738
act_fn,14464,772.293
act_fn,14480,770.746
act_fn,14496,772.644
act_fn,14512,773.211
act_fn,14528,773.999
act_fn,14544,777.765
act_fn,14560,775.962
act_fn,14576,776.933
act_fn,14592,776.752
act_fn,14608,777.605
act_fn,14624,777.616
act_fn,14640,779.92
act_fn,14656,779.888
act_fn,14672,779.568
act_fn,14688,780.133
act_fn,14704,782.992
act_fn,14720,782.576
act_fn,14736,786.288
act_fn,14752,788.4
act_fn,14768,789.829
act_fn,14784,789.989
act_fn,14800,790.939
act_fn,14816,791.163
act_fn,14832,791.461
act_fn,14848,792.198
act_fn,14864,792.038
act_fn,14880,793.424
act_fn,14896,794.619
act_fn,14912,794.672
act_fn,14928,796.379
act_fn,14944,797.648
act_fn,14960,799.173
act_fn,14976,798.651
act_fn,14992,798.598
act_fn,15008,799.6
act_fn,15024,800.667
act_fn,15040,800.198
act_fn,15056,802.512
act_fn,15072,802.737
act_fn,15088,803.248
act_fn,15104,805.147
act_fn,15120,807.11
act_fn,15136,808.433
act_fn,15152,809.489
act_fn,15168,808.806
act_fn,15184,811.174
act_fn,15200,811.248
act_fn,15216,813.456
act_fn,15232,814.726
act_fn,15248,812.753
act_fn,15264,814.513
act_fn,15280,815.793
act_fn,15296,816.305
act_fn,15312,816.188
act_fn,15328,819.046
act_fn,15344,818.545
act_fn,15360,820.977
act_fn,15376,817.158
act_fn,15392,818.171
act_fn,15408,820.7
act_fn,15424,821.158
act_fn,15440,822.524
act_fn,15456,825.585
act_fn,15472,824.86
act_fn,15488,824.07
act_fn,15504,822.652
act_fn,15520,824.924
act_fn,15536,827.133
act_fn,15552,827.654
act_fn,15568,828.146
act_fn,15584,828.177
act_fn,15600,829.095
act_fn,15616,830.961
act_fn,15632,832.444
act_fn,15648,835.783
act_fn,15664,835.292
act_fn,15680,836.743
act_fn,15696,838.247
act_fn,15712,837.628
act_fn,15728,839.377
act_fn,15744,842.268
act_fn,15760,839.484
act_fn,15776,841.724
act_fn,15792,841.618
act_fn,15808,842.002
act_fn,15824,845.436
act_fn,15840,845.607
act_fn,15856,846.461
act_fn,15872,845.831
act_fn,15888,846.876
act_fn,15904,847.965
act_fn,15920,848.157
act_fn,15936,847.335
act_fn,15952,848.605
act_fn,15968,850.94
act_fn,15984,851.41
act_fn,16000,851.154
act_fn,16016,854.909
act_fn,16032,856.669
act_fn,16048,856.86
act_fn,16064,858.578
act_fn,16080,859.442
act_fn,16096,859.485
act_fn,16112,859.89
act_fn,16128,860.082
act_fn,16144,860.711
act_fn,16160,860.68
act_fn,16176,862.365
act_fn,16192,862.493
act_fn,16208,866.75
act_fn,16224,865.448
act_fn,16240,867.367
act_fn,16256,867.507
act_fn,16272,865.736
act_fn,16288,867.73
act_fn,16304,869.117
act_fn,16320,869.096
act_fn,16336,870.931
act_fn,16352,869.618
act_fn,16368,873.533
act_fn,16384,872.456
act_fn,16400,875.464
act_fn,16416,874.515
act_fn,16432,877.181
act_fn,16448,877
act_fn,16464,879.155
act_fn,16480,878.622
act_fn,16496,880.659
act_fn,16512,880.926
act_fn,16528,882.557
act_fn,16544,883.069
act_fn,16560,885.224
act_fn,16576,884.776
act_fn,16592,884.968
act_fn,16608,887.07
act_fn,16624,887.731
act_fn,16640,888.531
act_fn,16656,886.803
act_fn,16672,888.638
act_fn,16688,888.382
act_fn,16704,889.843
act_fn,16720,891.998
act_fn,16736,893.512
act_fn,16752,895.347
act_fn,16768,894.782
act_fn,16784,892.403
act_fn,16800,895.176
act_fn,16816,894.014
act_fn,16832,896.724
act_fn,16848,896.36
act_fn,16864,897.822
act_fn,16880,899.327
act_fn,16896,900.926
act_fn,16912,901.683
act_fn,16928,904.638
act_fn,16944,905.652
act_fn,16960,904.063
act_fn,16976,907.391
act_fn,16992,909.012
act_fn,17008,906.868
act_fn,17024,908.425
act_fn,17040,911.305
act_fn,17056,909.631
act_fn,17072,908.67
act_fn,17088,909.78
act_fn,17104,912.041
act_fn,17120,913.993
act_fn,17136,913.887
act_fn,17152,915.327
act_fn,17168,913.791
act_fn,17184,915.071
act_fn,17200,914.388
act_fn,17216,916.66
act_fn,17232,916.777
act_fn,17248,918.473
act_fn,17264,920.159
act_fn,17280,920.457
act_fn,17296,923.114
act_fn,17312,924.255
act_fn,17328,926.388
act_fn,17344,924.916
act_fn,17360,926.153
act_fn,17376,927.647
act_fn,17392,929.94
act_fn,17408,928.596
act_fn,17424,930.421
act_fn,17440,929.407
act_fn,17456,930.688
act_fn,17472,932.308
act_fn,17488,932.639
act_fn,17504,936.213
act_fn,17520,934.645
act_fn,17536,934.815
act_fn,17552,934.517
act_fn,17568,938.09
act_fn,17584,938.837
act_fn,17600,937.353
act_fn,17616,938.837
act_fn,17632,940.17
act_fn,17648,941.194
act_fn,17664,941.152
act_fn,17680,941.226
act_fn,17696,941.61
act_fn,17712,942.528
act_fn,17728,942.901
act_fn,17744,944.245
act_fn,17760,945.578
act_fn,17776,945.813
act_fn,17792,946.539
act_fn,17808,950.805
act_fn,17824,951.509
act_fn,17840,951.498
act_fn,17856,953.952
act_fn,17872,954.346
act_fn,17888,954.378
act_fn,17904,954.773
act_fn,17920,955.542
act_fn,17936,956.277
act_fn,17952,955.328
act_fn,17968,958.517
act_fn,17984,961.269
act_fn,18000,960.875
act_fn,18016,961.205
act_fn,18032,959.691
act_fn,18048,962.315
act_fn,18064,961.6
act_fn,18080,963.093
act_fn,18096,963.627
act_fn,18112,963.52
act_fn,18128,965.877
act_fn,18144,965.121
act_fn,18160,968.139
act_fn,18176,966.88
act_fn,18192,971.574
act_fn,18208,975.222
act_fn,18224,972.929
