pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
0,n<=32,sr<=70%,kvB<=4k,kp=0,0.0036,1
0,n<=32,sr>70%,kvB<=16k,kp=0,0.8461,2
0,n<=32,sr>70%,kvB<=1k,kp=0,1.0747,2
0,n<=32,sr>70%,kvB<=32k,kp=0,0.9089,2
0,n<=32,sr>70%,kvB<=4k,kp=0,0.7056,2
0,n<=8,sr<=15%,kvB<=16k,kp=0,0.1927,1
0,n<=8,sr<=15%,kvB<=1k,kp=0,0.1206,1
0,n<=8,sr<=15%,kvB<=32k,kp=0,0.1695,1
0,n<=8,sr<=15%,kvB<=4k,kp=0,0.2488,1
0,n<=8,sr<=40%,kvB<=16k,kp=0,-0.0848,2
0,n<=8,sr<=40%,kvB<=1k,kp=0,0.205,2
0,n<=8,sr<=40%,kvB<=32k,kp=0,0.0043,2
0,n<=8,sr<=40%,kvB<=4k,kp=0,0.2912,2
0,n<=8,sr<=70%,kvB<=16k,kp=0,-0.0112,1
0,n<=8,sr<=70%,kvB<=1k,kp=0,0.3427,1
0,n<=8,sr<=70%,kvB<=32k,kp=0,0.0005,1
0,n<=8,sr<=70%,kvB<=4k,kp=0,0.2438,1
0,n<=8,sr>70%,kvB<=16k,kp=0,0.8121,2
0,n<=8,sr>70%,kvB<=1k,kp=0,0.5378,2
0,n<=8,sr>70%,kvB<=32k,kp=0,0.9213,2
0,n<=8,sr>70%,kvB<=4k,kp=0,0.8293,2
16,n<=128,sr<=15%,kvB<=16k,kp<=20k,0.0061,2
16,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0074,2
16,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0073,2
16,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0012,2
16,n<=128,sr<=15%,kvB<=16k,kp=0,0.007,2
16,n<=128,sr<=15%,kvB<=1k,kp<=20k,0.1219,2
16,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.1416,2
16,n<=128,sr<=15%,kvB<=1k,kp<=512,0.0903,2
16,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.1327,2
16,n<=128,sr<=15%,kvB<=1k,kp=0,0.0722,2
16,n<=128,sr<=15%,kvB<=32k,kp<=20k,0.0097,2
16,n<=128,sr<=15%,kvB<=32k,kp<=2k,0.0085,2
16,n<=128,sr<=15%,kvB<=32k,kp<=512,0.01,2
16,n<=128,sr<=15%,kvB<=32k,kp<=8k,0.0108,2
16,n<=128,sr<=15%,kvB<=32k,kp=0,0.0099,2
16,n<=128,sr<=15%,kvB<=4k,kp<=20k,0.0725,2
16,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0419,2
16,n<=128,sr<=15%,kvB<=4k,kp<=512,0.047,2
16,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0741,2
16,n<=128,sr<=15%,kvB<=4k,kp=0,0.0468,2
16,n<=128,sr<=40%,kvB<=16k,kp<=20k,0.0152,1
16,n<=128,sr<=40%,kvB<=16k,kp<=2k,-0.0126,1
16,n<=128,sr<=40%,kvB<=16k,kp<=512,-0.0169,1
16,n<=128,sr<=40%,kvB<=16k,kp<=8k,-0.0034,1
16,n<=128,sr<=40%,kvB<=16k,kp=0,-0.0159,1
16,n<=128,sr<=40%,kvB<=1k,kp<=20k,0.2504,1
16,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.262,1
16,n<=128,sr<=40%,kvB<=1k,kp<=512,0.1995,1
16,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.2771,1
16,n<=128,sr<=40%,kvB<=1k,kp=0,0.1975,1
16,n<=128,sr<=40%,kvB<=32k,kp<=20k,-0.0041,1
16,n<=128,sr<=40%,kvB<=32k,kp<=2k,0.003,1
16,n<=128,sr<=40%,kvB<=32k,kp<=512,-0.0051,1
16,n<=128,sr<=40%,kvB<=32k,kp<=8k,-0.0052,1
16,n<=128,sr<=40%,kvB<=32k,kp=0,-0.0065,1
16,n<=128,sr<=40%,kvB<=4k,kp<=20k,0.0363,1
16,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0115,1
16,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0182,1
16,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0409,1
16,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0176,1
16,n<=128,sr<=5%,kvB<=16k,kp<=20k,0.0299,4
16,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0416,4
16,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0406,4
16,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.0222,4
16,n<=128,sr<=5%,kvB<=16k,kp=0,0.0404,4
16,n<=128,sr<=5%,kvB<=1k,kp<=20k,0.0719,4
16,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0626,4
16,n<=128,sr<=5%,kvB<=1k,kp<=512,-0.0026,4
16,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0493,4
16,n<=128,sr<=5%,kvB<=1k,kp=0,-0.0057,4
16,n<=128,sr<=5%,kvB<=32k,kp<=20k,0.0473,4
16,n<=128,sr<=5%,kvB<=32k,kp<=2k,0.0388,4
16,n<=128,sr<=5%,kvB<=32k,kp<=512,0.0391,4
16,n<=128,sr<=5%,kvB<=32k,kp<=8k,0.0401,4
16,n<=128,sr<=5%,kvB<=32k,kp=0,0.0393,4
16,n<=128,sr<=5%,kvB<=4k,kp<=20k,0.0453,4
16,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.0264,4
16,n<=128,sr<=5%,kvB<=4k,kp<=512,0.0273,4
16,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.05,4
16,n<=128,sr<=5%,kvB<=4k,kp=0,0.0242,4
16,n<=128,sr<=70%,kvB<=16k,kp<=20k,0.1359,1
16,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.068,1
16,n<=128,sr<=70%,kvB<=16k,kp<=512,-0.0651,1
16,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0175,1
16,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0742,1
16,n<=128,sr<=70%,kvB<=1k,kp<=20k,0.3099,1
16,n<=128,sr<=70%,kvB<=1k,kp<=2k,0.3256,1
16,n<=128,sr<=70%,kvB<=1k,kp<=512,0.1854,1
16,n<=128,sr<=70%,kvB<=1k,kp<=8k,0.319,1
16,n<=128,sr<=70%,kvB<=1k,kp=0,0.19,1
16,n<=128,sr<=70%,kvB<=32k,kp<=20k,-0.0812,1
16,n<=128,sr<=70%,kvB<=32k,kp<=2k,-0.0771,1
16,n<=128,sr<=70%,kvB<=32k,kp<=512,-0.0844,1
16,n<=128,sr<=70%,kvB<=32k,kp<=8k,-0.0797,1
16,n<=128,sr<=70%,kvB<=32k,kp=0,-0.0847,1
16,n<=128,sr<=70%,kvB<=4k,kp<=20k,0.1462,1
16,n<=128,sr<=70%,kvB<=4k,kp<=2k,-0.0216,1
16,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0231,1
16,n<=128,sr<=70%,kvB<=4k,kp<=8k,0.1592,1
16,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0241,1
16,n<=128,sr>70%,kvB<=16k,kp<=20k,0.1047,2
16,n<=128,sr>70%,kvB<=16k,kp<=2k,-0.0264,2
16,n<=128,sr>70%,kvB<=16k,kp<=512,-0.1243,2
16,n<=128,sr>70%,kvB<=16k,kp<=8k,-0.0374,2
16,n<=128,sr>70%,kvB<=16k,kp=0,-0.1365,2
16,n<=128,sr>70%,kvB<=1k,kp<=20k,0.5173,2
16,n<=128,sr>70%,kvB<=1k,kp<=2k,0.4986,2
16,n<=128,sr>70%,kvB<=1k,kp<=512,0.2863,2
16,n<=128,sr>70%,kvB<=1k,kp<=8k,0.4792,2
16,n<=128,sr>70%,kvB<=1k,kp=0,0.2762,2
16,n<=128,sr>70%,kvB<=32k,kp<=20k,-0.0162,2
16,n<=128,sr>70%,kvB<=32k,kp<=2k,-0.1247,2
16,n<=128,sr>70%,kvB<=32k,kp<=512,0.2678,2
16,n<=128,sr>70%,kvB<=32k,kp<=8k,-0.0191,2
16,n<=128,sr>70%,kvB<=32k,kp=0,-0.1456,2
16,n<=128,sr>70%,kvB<=4k,kp<=20k,0.2328,2
16,n<=128,sr>70%,kvB<=4k,kp<=2k,0.0047,2
16,n<=128,sr>70%,kvB<=4k,kp<=512,-0.0135,2
16,n<=128,sr>70%,kvB<=4k,kp<=8k,0.2409,2
16,n<=128,sr>70%,kvB<=4k,kp=0,-0.0076,2
16,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9847,1
16,n<=2,sr<=70%,kvB<=16k,kp<=512,0.9916,1
16,n<=2,sr<=70%,kvB<=16k,kp=0,0.9918,1
16,n<=2,sr<=70%,kvB<=1k,kp<=2k,-6.4667,1
16,n<=2,sr<=70%,kvB<=1k,kp<=512,0.0345,1
16,n<=2,sr<=70%,kvB<=1k,kp<=8k,-9.5,1
16,n<=2,sr<=70%,kvB<=1k,kp=0,0.9839,1
16,n<=2,sr<=70%,kvB<=32k,kp<=20k,0.9937,1
16,n<=2,sr<=70%,kvB<=32k,kp<=2k,0.9971,1
16,n<=2,sr<=70%,kvB<=32k,kp<=512,1.0113,1
16,n<=2,sr<=70%,kvB<=32k,kp<=8k,0.9961,1
16,n<=2,sr<=70%,kvB<=32k,kp=0,0.9984,1
16,n<=2,sr<=70%,kvB<=4k,kp<=20k,1.6269,1
16,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.7909,1
16,n<=2,sr<=70%,kvB<=4k,kp<=512,0.9801,1
16,n<=2,sr<=70%,kvB<=4k,kp<=8k,0.6854,1
16,n<=2,sr<=70%,kvB<=4k,kp=0,0.9739,1
16,n<=32,sr<=15%,kvB<=16k,kp<=20k,-0.0827,3
16,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.4426,3
16,n<=32,sr<=15%,kvB<=16k,kp<=512,0.4401,3
16,n<=32,sr<=15%,kvB<=16k,kp<=8k,-0.0813,3
16,n<=32,sr<=15%,kvB<=16k,kp=0,0.4424,3
16,n<=32,sr<=15%,kvB<=1k,kp<=20k,-0.0667,3
16,n<=32,sr<=15%,kvB<=1k,kp<=2k,-0.0275,3
16,n<=32,sr<=15%,kvB<=1k,kp<=512,-0.0209,3
16,n<=32,sr<=15%,kvB<=1k,kp<=8k,-0.0282,3
16,n<=32,sr<=15%,kvB<=1k,kp=0,0.4534,3
16,n<=32,sr<=15%,kvB<=32k,kp<=20k,0.2841,3
16,n<=32,sr<=15%,kvB<=32k,kp<=2k,0.4447,3
16,n<=32,sr<=15%,kvB<=32k,kp<=512,0.4468,3
16,n<=32,sr<=15%,kvB<=32k,kp<=8k,0.4446,3
16,n<=32,sr<=15%,kvB<=32k,kp=0,0.4443,3
16,n<=32,sr<=15%,kvB<=4k,kp<=20k,-0.1,3
16,n<=32,sr<=15%,kvB<=4k,kp<=2k,-0.0684,3
16,n<=32,sr<=15%,kvB<=4k,kp<=512,0.4524,3
16,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0779,3
16,n<=32,sr<=15%,kvB<=4k,kp=0,0.4473,3
16,n<=32,sr<=40%,kvB<=16k,kp<=20k,-0.3247,1
16,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.3285,1
16,n<=32,sr<=40%,kvB<=16k,kp<=512,0.3318,1
16,n<=32,sr<=40%,kvB<=16k,kp<=8k,-0.3166,1
16,n<=32,sr<=40%,kvB<=16k,kp=0,0.3331,1
16,n<=32,sr<=40%,kvB<=1k,kp<=20k,0.0739,1
16,n<=32,sr<=40%,kvB<=1k,kp<=2k,-0.0295,1
16,n<=32,sr<=40%,kvB<=1k,kp<=512,-0.0531,1
16,n<=32,sr<=40%,kvB<=1k,kp<=8k,-0.0209,1
16,n<=32,sr<=40%,kvB<=1k,kp=0,0.4462,1
16,n<=32,sr<=40%,kvB<=32k,kp<=20k,0.198,1
16,n<=32,sr<=40%,kvB<=32k,kp<=2k,0.3357,1
16,n<=32,sr<=40%,kvB<=32k,kp<=512,0.3317,1
16,n<=32,sr<=40%,kvB<=32k,kp<=8k,0.3287,1
16,n<=32,sr<=40%,kvB<=32k,kp=0,0.3301,1
16,n<=32,sr<=40%,kvB<=4k,kp<=20k,-0.3177,1
16,n<=32,sr<=40%,kvB<=4k,kp<=2k,-0.3176,1
16,n<=32,sr<=40%,kvB<=4k,kp<=512,0.3287,1
16,n<=32,sr<=40%,kvB<=4k,kp<=8k,-0.3308,1
16,n<=32,sr<=40%,kvB<=4k,kp=0,0.3064,1
16,n<=32,sr<=5%,kvB<=16k,kp<=20k,-0.0142,1
16,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.4748,1
16,n<=32,sr<=5%,kvB<=16k,kp<=512,0.4754,1
16,n<=32,sr<=5%,kvB<=16k,kp<=8k,-0.0178,1
16,n<=32,sr<=5%,kvB<=16k,kp=0,0.4773,1
16,n<=32,sr<=5%,kvB<=1k,kp<=20k,0.0641,1
16,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0104,1
16,n<=32,sr<=5%,kvB<=1k,kp<=512,-0.0132,1
16,n<=32,sr<=5%,kvB<=1k,kp<=8k,-0.0585,1
16,n<=32,sr<=5%,kvB<=1k,kp=0,0.4534,1
16,n<=32,sr<=5%,kvB<=32k,kp<=20k,0.3133,1
16,n<=32,sr<=5%,kvB<=32k,kp<=2k,0.48,1
16,n<=32,sr<=5%,kvB<=32k,kp<=512,0.4768,1
16,n<=32,sr<=5%,kvB<=32k,kp<=8k,0.4748,1
16,n<=32,sr<=5%,kvB<=32k,kp=0,0.4811,1
16,n<=32,sr<=5%,kvB<=4k,kp<=20k,-0.0165,1
16,n<=32,sr<=5%,kvB<=4k,kp<=2k,-0.0205,1
16,n<=32,sr<=5%,kvB<=4k,kp<=512,0.4761,1
16,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0118,1
16,n<=32,sr<=5%,kvB<=4k,kp=0,0.4745,1
16,n<=32,sr<=70%,kvB<=16k,kp<=20k,-1.0182,1
16,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.3614,1
16,n<=32,sr<=70%,kvB<=16k,kp<=512,0.3629,1
16,n<=32,sr<=70%,kvB<=16k,kp<=8k,-0.227,1
16,n<=32,sr<=70%,kvB<=16k,kp=0,0.3721,1
16,n<=32,sr<=70%,kvB<=1k,kp<=20k,-0.3247,1
16,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.7198,1
16,n<=32,sr<=70%,kvB<=1k,kp<=512,0.6536,1
16,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.6006,1
16,n<=32,sr<=70%,kvB<=1k,kp=0,0.7593,1
16,n<=32,sr<=70%,kvB<=32k,kp<=20k,0.3423,1
16,n<=32,sr<=70%,kvB<=32k,kp<=2k,0.339,1
16,n<=32,sr<=70%,kvB<=32k,kp<=512,0.3442,1
16,n<=32,sr<=70%,kvB<=32k,kp<=8k,0.3324,1
16,n<=32,sr<=70%,kvB<=32k,kp=0,0.3385,1
16,n<=32,sr<=70%,kvB<=4k,kp<=20k,-0.8935,1
16,n<=32,sr<=70%,kvB<=4k,kp<=2k,-0.0689,1
16,n<=32,sr<=70%,kvB<=4k,kp<=512,0.451,1
16,n<=32,sr<=70%,kvB<=4k,kp<=8k,-0.94,1
16,n<=32,sr<=70%,kvB<=4k,kp=0,0.4446,1
16,n<=32,sr>70%,kvB<=16k,kp<=20k,0.989,2
16,n<=32,sr>70%,kvB<=16k,kp<=2k,1.0125,2
16,n<=32,sr>70%,kvB<=16k,kp<=512,1.0186,2
16,n<=32,sr>70%,kvB<=16k,kp<=8k,0.9697,2
16,n<=32,sr>70%,kvB<=16k,kp=0,1.0188,2
16,n<=32,sr>70%,kvB<=1k,kp<=20k,0.7832,2
16,n<=32,sr>70%,kvB<=1k,kp<=2k,0.7504,2
16,n<=32,sr>70%,kvB<=1k,kp<=512,0.9052,2
16,n<=32,sr>70%,kvB<=1k,kp<=8k,0.84,2
16,n<=32,sr>70%,kvB<=1k,kp=0,0.944,2
16,n<=32,sr>70%,kvB<=32k,kp<=20k,1.0214,2
16,n<=32,sr>70%,kvB<=32k,kp<=2k,1.0043,2
16,n<=32,sr>70%,kvB<=32k,kp<=512,1.018,2
16,n<=32,sr>70%,kvB<=32k,kp<=8k,0.9741,2
16,n<=32,sr>70%,kvB<=32k,kp=0,1.0081,2
16,n<=32,sr>70%,kvB<=4k,kp<=20k,0.9553,2
16,n<=32,sr>70%,kvB<=4k,kp<=2k,0.9834,2
16,n<=32,sr>70%,kvB<=4k,kp<=512,0.9986,2
16,n<=32,sr>70%,kvB<=4k,kp<=8k,0.9476,2
16,n<=32,sr>70%,kvB<=4k,kp=0,0.9964,2
16,n<=8,sr<=15%,kvB<=16k,kp<=20k,2.278,1
16,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.9871,1
16,n<=8,sr<=15%,kvB<=16k,kp<=512,0.9864,1
16,n<=8,sr<=15%,kvB<=16k,kp=0,0.9909,1
16,n<=8,sr<=15%,kvB<=1k,kp<=20k,-0.7591,1
16,n<=8,sr<=15%,kvB<=1k,kp<=2k,0.6378,1
16,n<=8,sr<=15%,kvB<=1k,kp<=512,0.1473,1
16,n<=8,sr<=15%,kvB<=1k,kp=0,0.9594,1
16,n<=8,sr<=15%,kvB<=32k,kp<=20k,0.9908,1
16,n<=8,sr<=15%,kvB<=32k,kp<=2k,0.9989,1
16,n<=8,sr<=15%,kvB<=32k,kp<=512,0.9974,1
16,n<=8,sr<=15%,kvB<=32k,kp<=8k,0.9979,1
16,n<=8,sr<=15%,kvB<=32k,kp=0,0.9951,1
16,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.5462,1
16,n<=8,sr<=15%,kvB<=4k,kp<=512,0.9762,1
16,n<=8,sr<=15%,kvB<=4k,kp<=8k,1.0003,1
16,n<=8,sr<=15%,kvB<=4k,kp=0,0.9786,1
16,n<=8,sr<=40%,kvB<=16k,kp<=20k,-15.5313,1
16,n<=8,sr<=40%,kvB<=16k,kp<=2k,0.9951,2
16,n<=8,sr<=40%,kvB<=16k,kp<=512,0.9935,2
16,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.1964,1
16,n<=8,sr<=40%,kvB<=16k,kp=0,0.9926,2
16,n<=8,sr<=40%,kvB<=1k,kp<=20k,-6.0724,1
16,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.4837,2
16,n<=8,sr<=40%,kvB<=1k,kp<=512,0.3584,2
16,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.5424,2
16,n<=8,sr<=40%,kvB<=1k,kp=0,0.9776,2
16,n<=8,sr<=40%,kvB<=32k,kp<=20k,0.9922,2
16,n<=8,sr<=40%,kvB<=32k,kp<=2k,0.9958,2
16,n<=8,sr<=40%,kvB<=32k,kp<=512,0.9983,2
16,n<=8,sr<=40%,kvB<=32k,kp<=8k,0.9986,2
16,n<=8,sr<=40%,kvB<=32k,kp=0,0.9964,2
16,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.7329,2
16,n<=8,sr<=40%,kvB<=4k,kp<=512,0.9841,2
16,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.6356,1
16,n<=8,sr<=40%,kvB<=4k,kp=0,0.9854,2
16,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.9909,1
16,n<=8,sr<=70%,kvB<=16k,kp<=512,0.9937,1
16,n<=8,sr<=70%,kvB<=16k,kp<=8k,1.0841,1
16,n<=8,sr<=70%,kvB<=16k,kp=0,0.9957,1
16,n<=8,sr<=70%,kvB<=1k,kp<=20k,0.0967,1
16,n<=8,sr<=70%,kvB<=1k,kp<=2k,0.6556,1
16,n<=8,sr<=70%,kvB<=1k,kp<=512,0.4061,1
16,n<=8,sr<=70%,kvB<=1k,kp<=8k,-0.9385,1
16,n<=8,sr<=70%,kvB<=1k,kp=0,0.9853,1
16,n<=8,sr<=70%,kvB<=32k,kp<=20k,0.9974,1
16,n<=8,sr<=70%,kvB<=32k,kp<=2k,0.9949,1
16,n<=8,sr<=70%,kvB<=32k,kp<=512,0.9967,1
16,n<=8,sr<=70%,kvB<=32k,kp<=8k,0.9972,1
16,n<=8,sr<=70%,kvB<=32k,kp=0,0.9975,1
16,n<=8,sr<=70%,kvB<=4k,kp<=2k,-1.595,1
16,n<=8,sr<=70%,kvB<=4k,kp<=512,0.9779,1
16,n<=8,sr<=70%,kvB<=4k,kp=0,0.9878,1
16,n<=8,sr>70%,kvB<=16k,kp<=20k,11.0727,1
16,n<=8,sr>70%,kvB<=16k,kp<=2k,0.9898,2
16,n<=8,sr>70%,kvB<=16k,kp<=512,0.9942,2
16,n<=8,sr>70%,kvB<=16k,kp<=8k,-0.0533,1
16,n<=8,sr>70%,kvB<=16k,kp=0,0.9992,2
16,n<=8,sr>70%,kvB<=1k,kp<=20k,-1.0845,2
16,n<=8,sr>70%,kvB<=1k,kp<=2k,0.7669,2
16,n<=8,sr>70%,kvB<=1k,kp<=512,0.8791,2
16,n<=8,sr>70%,kvB<=1k,kp<=8k,1.4149,2
16,n<=8,sr>70%,kvB<=1k,kp=0,0.9546,2
16,n<=8,sr>70%,kvB<=32k,kp<=20k,0.994,2
16,n<=8,sr>70%,kvB<=32k,kp<=2k,0.9947,2
16,n<=8,sr>70%,kvB<=32k,kp<=512,0.998,2
16,n<=8,sr>70%,kvB<=32k,kp<=8k,0.9964,2
16,n<=8,sr>70%,kvB<=32k,kp=0,1.0015,2
16,n<=8,sr>70%,kvB<=4k,kp<=20k,1.5544,1
16,n<=8,sr>70%,kvB<=4k,kp<=2k,0.8611,2
16,n<=8,sr>70%,kvB<=4k,kp<=512,0.9739,2
16,n<=8,sr>70%,kvB<=4k,kp<=8k,0.6441,1
16,n<=8,sr>70%,kvB<=4k,kp=0,1.0062,2
64,n<=128,sr<=15%,kvB<=16k,kp<=20k,0.0062,2
64,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0079,2
64,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0067,2
64,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0016,2
64,n<=128,sr<=15%,kvB<=16k,kp=0,0.0066,2
64,n<=128,sr<=15%,kvB<=1k,kp<=20k,0.1428,2
64,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.1285,2
64,n<=128,sr<=15%,kvB<=1k,kp<=512,0.089,2
64,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.1364,2
64,n<=128,sr<=15%,kvB<=1k,kp=0,0.0767,2
64,n<=128,sr<=15%,kvB<=32k,kp<=20k,0.0088,2
64,n<=128,sr<=15%,kvB<=32k,kp<=2k,0.0103,2
64,n<=128,sr<=15%,kvB<=32k,kp<=512,0.0087,2
64,n<=128,sr<=15%,kvB<=32k,kp<=8k,0.0096,2
64,n<=128,sr<=15%,kvB<=32k,kp=0,0.0085,2
64,n<=128,sr<=15%,kvB<=4k,kp<=20k,0.073,2
64,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.0417,2
64,n<=128,sr<=15%,kvB<=4k,kp<=512,0.0489,2
64,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.0743,2
64,n<=128,sr<=15%,kvB<=4k,kp=0,0.0475,2
64,n<=128,sr<=40%,kvB<=16k,kp<=20k,0.0179,1
64,n<=128,sr<=40%,kvB<=16k,kp<=2k,-0.0123,1
64,n<=128,sr<=40%,kvB<=16k,kp<=512,-0.0144,1
64,n<=128,sr<=40%,kvB<=16k,kp<=8k,-0.0038,1
64,n<=128,sr<=40%,kvB<=16k,kp=0,-0.0166,1
64,n<=128,sr<=40%,kvB<=1k,kp<=20k,0.2396,1
64,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.2752,1
64,n<=128,sr<=40%,kvB<=1k,kp<=512,0.1961,1
64,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.2676,1
64,n<=128,sr<=40%,kvB<=1k,kp=0,0.1931,1
64,n<=128,sr<=40%,kvB<=32k,kp<=20k,-0.0068,1
64,n<=128,sr<=40%,kvB<=32k,kp<=2k,-0.0054,1
64,n<=128,sr<=40%,kvB<=32k,kp<=512,-0.0052,1
64,n<=128,sr<=40%,kvB<=32k,kp<=8k,-0.0047,1
64,n<=128,sr<=40%,kvB<=32k,kp=0,-0.0066,1
64,n<=128,sr<=40%,kvB<=4k,kp<=20k,0.0308,1
64,n<=128,sr<=40%,kvB<=4k,kp<=2k,-0.0087,1
64,n<=128,sr<=40%,kvB<=4k,kp<=512,-0.0194,1
64,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.0471,1
64,n<=128,sr<=40%,kvB<=4k,kp=0,-0.0219,1
64,n<=128,sr<=5%,kvB<=16k,kp<=20k,0.0292,4
64,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.0412,4
64,n<=128,sr<=5%,kvB<=16k,kp<=512,0.0398,4
