prefill_chunk,kv_prefill,n_decode,kv_decode,time_us
16,32,4,128,18.8057
16,32,4,256,24.7787
16,32,4,512,36.5343
16,32,4,1024,60.492
16,32,4,2048,108.802
16,32,4,4096,204.729
16,32,4,8192,395.965
16,32,4,16384,779.077
16,32,4,32768,1545.3
16,32,8,16,14.1763
16,32,8,32,14.3797
16,32,8,64,14.4
16,32,8,128,19.1363
16,32,8,256,24.9927
16,32,8,512,36.8967
16,32,8,1024,61.5267
16,32,8,2048,109.709
16,32,8,4096,205.401
16,32,8,8192,397.437
16,32,8,16384,780.826
16,32,8,32768,1546.59
16,32,16,16,14.283
16,32,16,32,14.4643
16,32,16,64,14.7527
16,32,16,128,19.4887
16,32,16,256,25.6753
16,32,16,512,39.137
16,32,16,1024,63.617
16,32,16,2048,112.888
16,32,16,4096,211.641
16,32,16,8192,408.169
16,32,16,16384,802.725
16,32,16,32768,1589.16
16,32,32,16,22.7637
16,32,32,32,22.8907
16,32,32,64,23.4137
16,32,32,128,33.6757
16,32,32,256,45.932
16,32,32,512,70.9237
16,32,32,1024,120.013
16,32,32,2048,216.004
16,32,32,4096,408.285
16,32,32,8192,797.051
16,32,32,16384,1580.66
16,32,32,32768,3123.51
16,32,64,16,38.87
16,32,64,32,39.233
16,32,64,64,40.63
16,32,64,128,62.7317
16,32,64,256,88.866
16,32,64,512,140.472
16,32,64,1024,240.719
16,32,64,2048,441.769
16,32,64,4096,842.417
16,32,64,8192,1644.53
16,32,64,16384,3244.47
16,32,64,32768,6449.4
16,32,128,16,71.0623
16,32,128,32,71.9797
16,32,128,64,74.5187
16,32,128,128,120.845
16,32,128,256,171.299
16,32,128,512,272.058
16,32,128,1024,472.501
16,32,128,2048,881.297
16,32,128,4096,1692.17
16,32,128,8192,3322.83
16,32,128,16384,6565.99
16,32,128,32768,13047.8
16,64,0,0,14.7633
16,64,1,16,14.4327
16,64,1,32,14.56
16,64,1,64,14.571
16,64,1,128,19.2853
16,64,1,256,25.238
16,64,1,512,36.641
16,64,1,1024,60.193
16,64,1,2048,107.895
16,64,1,4096,203.652
16,64,1,8192,394.6
16,64,1,16384,777.423
16,64,1,32768,1544
16,64,2,16,14.0267
16,64,2,32,14.048
16,64,2,64,14.2293
16,64,2,128,18.9123
16,64,2,256,25.025
16,64,2,512,36.7477
16,64,2,1024,60.801
16,64,2,2048,108.962
16,64,2,4096,204.942
16,64,2,8192,396.637
16,64,2,16384,778.598
16,64,2,32768,1544.3
16,64,4,16,14.0697
16,64,4,32,14.1867
16,64,4,64,14.1447
16,64,4,128,18.8277
16,64,4,256,24.7797
16,64,4,512,36.5237
16,64,4,1024,60.385
16,64,4,2048,108.781
16,64,4,4096,204.645
16,64,4,8192,396.392
16,64,4,16384,778.64
16,64,4,32768,1544.63
16,64,8,16,14.2293
16,64,8,32,14.2083
16,64,8,64,14.3467
16,64,8,128,19.1577
16,64,8,256,25.0883
16,64,8,512,37.0033
16,64,8,1024,61.6117
16,64,8,2048,109.655
16,64,8,4096,205.305
16,64,8,8192,397.245
16,64,8,16384,779.983
16,64,8,32768,1545.78
16,64,16,16,14.2083
16,64,16,32,14.4217
16,64,16,64,14.5927
16,64,16,128,19.4993
16,64,16,256,25.6223
16,64,16,512,38.5393
16,64,16,1024,63.7557
16,64,16,2048,113.079
16,64,16,4096,211.791
16,64,16,8192,408.03
16,64,16,16384,801.285
16,64,16,32768,1589.18
16,64,32,16,22.87
16,64,32,32,22.9763
16,64,32,64,23.4987
16,64,32,128,33.6643
16,64,32,256,46.294
16,64,32,512,71.1907
16,64,32,1024,119.885
16,64,32,2048,215.76
16,64,32,4096,408.766
16,64,32,8192,793.712
16,64,32,16384,1579.11
16,64,32,32768,3105.82
16,64,64,16,38.8593
16,64,64,32,39.3717
16,64,64,64,40.5243
16,64,64,128,62.753
16,64,64,256,88.898
16,64,64,512,140.077
16,64,64,1024,240.677
16,64,64,2048,441.29
16,64,64,4096,842.865
16,64,64,8192,1646.91
16,64,64,16384,3248.73
16,64,64,32768,6453.91
16,64,128,16,70.999
16,64,128,32,72.0013
16,64,128,64,74.4437
16,64,128,128,120.792
16,64,128,256,171.385
16,64,128,512,272.283
16,64,128,1024,472.777
16,64,128,2048,878.951
16,64,128,4096,1692.89
16,64,128,8192,3324.02
16,64,128,16384,6573.9
16,64,128,32768,13113.3
16,128,0,0,20.3947
16,128,1,16,19.4993
16,128,1,32,19.4137
16,128,1,64,19.4563
16,128,1,128,19.851
16,128,1,256,25.1313
16,128,1,512,36.6943
16,128,1,1024,60.1823
16,128,1,2048,107.896
16,128,1,4096,203.119
16,128,1,8192,394.504
16,128,1,16384,778.298
16,128,1,32768,1543.58
16,128,2,16,19.1047
16,128,2,32,19.0623
16,128,2,64,19.0827
16,128,2,128,19.627
16,128,2,256,24.886
16,128,2,512,36.8433
16,128,2,1024,60.6517
16,128,2,2048,108.781
16,128,2,4096,204.826
16,128,2,8192,396.339
16,128,2,16384,779.301
16,128,2,32768,1545.6
16,128,4,16,18.891
16,128,4,32,18.891
16,128,4,64,18.8803
16,128,4,128,19.6373
16,128,4,256,24.7577
16,128,4,512,36.534
16,128,4,1024,60.545
16,128,4,2048,108.973
16,128,4,4096,204.591
16,128,4,8192,395.453
16,128,4,16384,778.938
16,128,4,32768,1545.53
16,128,8,16,19.062
16,128,8,32,19.1683
16,128,8,64,19.2323
16,128,8,128,19.9473
16,128,8,256,25.0677
16,128,8,512,37.3447
16,128,8,1024,61.473
16,128,8,2048,109.549
16,128,8,4096,205.625
16,128,8,8192,397.501
16,128,8,16384,781.018
16,128,8,32768,1547.14
16,128,16,16,19.4353
16,128,16,32,19.5627
16,128,16,64,19.6163
16,128,16,128,20.246
16,128,16,256,25.686
16,128,16,512,38.9873
16,128,16,1024,63.7453
16,128,16,2048,113.037
16,128,16,4096,211.727
16,128,16,8192,408.509
16,128,16,16384,801.851
16,128,16,32768,1588.98
16,128,32,16,28.406
16,128,32,32,28.5557
16,128,32,64,28.704
16,128,32,128,34.6033
16,128,32,256,46.4117
16,128,32,512,70.6467
16,128,32,1024,119.864
16,128,32,2048,215.961
16,128,32,4096,410.025
16,128,32,8192,793.563
16,128,32,16384,1564.89
16,128,32,32768,3118.26
16,128,64,16,38.9557
16,128,64,32,39.5527
16,128,64,64,40.9503
16,128,64,128,63.895
16,128,64,256,88.9617
16,128,64,512,140.013
16,128,64,1024,240.794
16,128,64,2048,441.844
16,128,64,4096,843.59
16,128,64,8192,1644.52
16,128,64,16384,3251.51
16,128,64,32768,6445.44
16,128,128,16,71.1373
16,128,128,32,72.0443
16,128,128,64,74.7643
16,128,128,128,122.231
16,128,128,256,171.32
16,128,128,512,271.835
16,128,128,1024,472.585
16,128,128,2048,879.665
16,128,128,4096,1692.73
16,128,128,8192,3324.17
16,128,128,16384,6570.33
16,128,128,32768,13075.7
16,256,0,0,26.1337
16,256,1,16,25.323
16,256,1,32,25.3017
16,256,1,64,25.3123
16,256,1,128,25.2697
16,256,1,256,25.6007
16,256,1,512,36.598
16,256,1,1024,60.2043
16,256,1,2048,107.991
16,256,1,4096,203.13
16,256,1,8192,394.824
16,256,1,16384,777.85
16,256,1,32768,1544.21
16,256,2,16,24.9387
16,256,2,32,25.163
16,256,2,64,24.9287
16,256,2,128,25.217
16,256,2,256,25.633
16,256,2,512,36.7047
16,256,2,1024,60.8117
16,256,2,2048,108.941
16,256,2,4096,204.804
16,256,2,8192,396.254
16,256,2,16384,779.525
16,256,2,32768,1544.5
16,256,4,16,24.7683
16,256,4,32,24.7473
16,256,4,64,24.7793
16,256,4,128,24.63
16,256,4,256,25.6537
16,256,4,512,36.534
16,256,4,1024,60.449
16,256,4,2048,108.76
16,256,4,4096,204.644
16,256,4,8192,396.552
16,256,4,16384,778.512
16,256,4,32768,1543.57
16,256,8,16,24.9923
16,256,8,32,24.9497
16,256,8,64,24.961
16,256,8,128,25.163
16,256,8,256,26.048
16,256,8,512,37.281
16,256,8,1024,61.569
16,256,8,2048,109.559
16,256,8,4096,206.01
16,256,8,8192,397.043
16,256,8,16384,780.986
16,256,8,32768,1547.21
16,256,16,16,25.5047
16,256,16,32,25.504
16,256,16,64,25.6007
16,256,16,128,25.931
16,256,16,256,26.944
16,256,16,512,38.3047
16,256,16,1024,63.5747
16,256,16,2048,113.218
16,256,16,4096,211.567
16,256,16,8192,408.307
16,256,16,16384,801.925
16,256,16,32768,1590.23
16,256,32,16,34.4113
16,256,32,32,34.5183
16,256,32,64,34.6673
16,256,32,128,40.2567
16,256,32,256,46.8067
16,256,32,512,70.2733
16,256,32,1024,119.576
16,256,32,2048,216.466
16,256,32,4096,409.848
16,256,32,8192,795.63
16,256,32,16384,1570.4
16,256,32,32768,3127.48
16,256,64,16,42.668
16,256,64,32,42.7853
16,256,64,64,43.788
16,256,64,128,64.0447
16,256,64,256,89.9763
16,256,64,512,139.599
16,256,64,1024,241.064
16,256,64,2048,442.553
16,256,64,4096,844.912
16,256,64,8192,1648.29
16,256,64,16384,3254.33
16,256,64,32768,6453.51
16,256,128,16,71.2447
16,256,128,32,72.1943
16,256,128,64,74.7867
16,256,128,128,122.02
16,256,128,256,172.73
16,256,128,512,271.902
16,256,128,1024,471.866
16,256,128,2048,878.449
16,256,128,4096,1692.34
16,256,128,8192,3318.73
16,256,128,16384,6576.7
16,256,128,32768,13122.8
16,512,0,0,37.5373
16,512,1,16,36.8867
16,512,1,32,36.8013
16,512,1,64,36.8223
16,512,1,128,36.8117
16,512,1,256,36.7903
16,512,1,512,37.121
16,512,1,1024,60.2473
16,512,1,2048,107.8
16,512,1,4096,203.633
16,512,1,8192,395.372
16,512,1,16384,777.209
16,512,1,32768,1544.03
16,512,2,16,36.961
16,512,2,32,36.972
16,512,2,64,36.8543
16,512,2,128,36.7587
16,512,2,256,37.036
16,512,2,512,37.2277
16,512,2,1024,60.716
16,512,2,2048,108.825
16,512,2,4096,204.284
16,512,2,8192,396.076
16,512,2,16384,779.491
16,512,2,32768,1546.01
16,512,4,16,36.4597
16,512,4,32,36.3957
16,512,4,64,36.471
16,512,4,128,36.481
16,512,4,256,36.545
16,512,4,512,37.3557
16,512,4,1024,60.6953
16,512,4,2048,108.952
16,512,4,4096,204.636
16,512,4,8192,396.119
16,512,4,16384,778.713
16,512,4,32768,1546.4
16,512,8,16,36.8223
16,512,8,32,36.7587
16,512,8,64,36.8757
16,512,8,128,37.057
16,512,8,256,36.9827
16,512,8,512,37.5903
16,512,8,1024,61.303
16,512,8,2048,109.507
16,512,8,4096,205.244
16,512,8,8192,397.751
16,512,8,16384,780.238
16,512,8,32768,1547.49
16,512,16,16,37.5913
16,512,16,32,37.6543
16,512,16,64,37.6333
16,512,16,128,38.1133
16,512,16,256,38.8063
16,512,16,512,39.2757
16,512,16,1024,63.5967
16,512,16,2048,113.049
16,512,16,4096,211.526
16,512,16,8192,408.578
16,512,16,16384,802.787
16,512,16,32768,1589.6
16,512,32,16,46.0387
16,512,32,32,46.3053
16,512,32,64,46.5297
16,512,32,128,51.8843
16,512,32,256,58.263
16,512,32,512,70.8503
16,512,32,1024,119.908
16,512,32,2048,216.177
16,512,32,4096,409.474
16,512,32,8192,797.443
16,512,32,16384,1564.22
16,512,32,32768,3117.57
16,512,64,16,54.338
16,512,64,32,54.4447
16,512,64,64,55.4793
16,512,64,128,67.3087
16,512,64,256,90.1897
16,512,64,512,141.007
16,512,64,1024,241.575
16,512,64,2048,442.755
16,512,64,4096,847.119
16,512,64,8192,1654.89
16,512,64,16384,3268.75
16,512,64,32768,6491.05
16,512,128,16,78.808
16,512,128,32,79.757
16,512,128,64,82.7007
16,512,128,128,122.511
16,512,128,256,172.912
16,512,128,512,273.876
16,512,128,1024,472.953
16,512,128,2048,880.538
16,512,128,4096,1691.92
16,512,128,8192,3320.24
16,512,128,16384,6579.28
16,512,128,32768,13079.8
16,1024,0,0,60.802
16,1024,1,16,60.1937
16,1024,1,32,60.2793
16,1024,1,64,60.2467
16,1024,1,128,60.2047
16,1024,1,256,60.2793
16,1024,1,512,60.2257
16,1024,1,1024,60.5137
16,1024,1,2048,107.971
16,1024,1,4096,203.74
16,1024,1,8192,394.103
16,1024,1,16384,777.74
16,1024,1,32768,1544.27
16,1024,2,16,60.9083
16,1024,2,32,60.919
16,1024,2,64,60.9833
16,1024,2,128,61.0577
16,1024,2,256,60.9833
16,1024,2,512,60.951
16,1024,2,1024,61.3883
16,1024,2,2048,108.942
16,1024,2,4096,204.871
16,1024,2,8192,396.566
16,1024,2,16384,780.098
16,1024,2,32768,1544.86
16,1024,4,16,60.5457
16,1024,4,32,60.578
16,1024,4,64,60.6203
16,1024,4,128,60.471
16,1024,4,256,60.503
16,1024,4,512,60.482
16,1024,4,1024,61.2067
16,1024,4,2048,108.398
16,1024,4,4096,204.465
16,1024,4,8192,395.553
16,1024,4,16384,778.946
16,1024,4,32768,1546.16
16,1024,8,16,60.876
16,1024,8,32,60.8447
16,1024,8,64,60.7373
16,1024,8,128,60.919
16,1024,8,256,61.5913
16,1024,8,512,61.698
16,1024,8,1024,61.751
16,1024,8,2048,109.433
16,1024,8,4096,205.659
16,1024,8,8192,397.419
16,1024,8,16384,780.706
16,1024,8,32768,1546.88
16,1024,16,16,62.242
16,1024,16,32,62.3593
16,1024,16,64,62.1993
16,1024,16,128,62.4877
16,1024,16,256,63.2447
16,1024,16,512,63.7353
16,1024,16,1024,64.183
16,1024,16,2048,113.07
16,1024,16,4096,211.547
16,1024,16,8192,408.834
16,1024,16,16384,801.688
16,1024,16,32768,1589.16
16,1024,32,16,69.4957
16,1024,32,32,69.751
16,1024,32,64,70.039
16,1024,32,128,75.5647
16,1024,32,256,81.741
16,1024,32,512,93.7093
16,1024,32,1024,120.42
16,1024,32,2048,216.241
16,1024,32,4096,410.508
16,1024,32,8192,796.909
16,1024,32,16384,1569.45
16,1024,32,32768,3107.55
16,1024,64,16,77.6343
16,1024,64,32,77.8693
16,1024,64,64,78.9463
16,1024,64,128,91.1707
16,1024,64,256,105.976
16,1024,64,512,141.21
16,1024,64,1024,241.607
16,1024,64,2048,442.253
16,1024,64,4096,847.609
16,1024,64,8192,1652.51
16,1024,64,16384,3274.11
16,1024,64,32768,6491.22
16,1024,128,16,102.563
16,1024,128,32,103.459
16,1024,128,64,106.008
16,1024,128,128,135.065
16,1024,128,256,173.178
16,1024,128,512,274.589
16,1024,128,1024,475.384
16,1024,128,2048,879.897
16,1024,128,4096,1692.96
16,1024,128,8192,3319.17
16,1024,128,16384,6576.69
16,1024,128,32768,13143.4
16,2048,0,0,109.699
16,2048,1,16,107.15
16,2048,1,32,107.171
16,2048,1,64,107.171
16,2048,1,128,107.683
16,2048,1,256,107.779
16,2048,1,512,108.323
16,2048,1,1024,108.462
16,2048,1,2048,108.59
16,2048,1,4096,203.526
16,2048,1,8192,394.497
16,2048,1,16384,777.846
16,2048,1,32768,1543.52
16,2048,2,16,108.494
16,2048,2,32,108.889
16,2048,2,64,108.91
16,2048,2,128,108.846
16,2048,2,256,108.984
16,2048,2,512,109.24
16,2048,2,1024,108.963
16,2048,2,2048,109.049
16,2048,2,4096,204.913
16,2048,2,8192,396.854
16,2048,2,16384,780.023
16,2048,2,32768,1543.85
16,2048,4,16,108.526
16,2048,4,32,108.355
16,2048,4,64,108.184
16,2048,4,128,108.387
16,2048,4,256,108.302
16,2048,4,512,108.771
16,2048,4,1024,108.558
16,2048,4,2048,109.134
16,2048,4,4096,204.667
16,2048,4,8192,395.841
16,2048,4,16384,778.882
16,2048,4,32768,1545.23
16,2048,8,16,108.792
16,2048,8,32,108.643
16,2048,8,64,108.75
16,2048,8,128,108.761
16,2048,8,256,109.144
16,2048,8,512,109.432
16,2048,8,1024,109.582
16,2048,8,2048,109.923
16,2048,8,4096,205.766
16,2048,8,8192,397.356
16,2048,8,16384,780.535
16,2048,8,32768,1546.69
16,2048,16,16,111.267
16,2048,16,32,111.587
16,2048,16,64,111.406
16,2048,16,128,112.046
16,2048,16,256,113.048
16,2048,16,512,112.921
16,2048,16,1024,113.123
16,2048,16,2048,113.326
16,2048,16,4096,211.441
16,2048,16,8192,408.652
16,2048,16,16384,801.762
16,2048,16,32768,1588.92
16,2048,32,16,116.27
16,2048,32,32,116.505
16,2048,32,64,116.601
16,2048,32,128,122.66
16,2048,32,256,129.017
16,2048,32,512,141.092
16,2048,32,1024,167.621
16,2048,32,2048,216.763
16,2048,32,4096,408.833
16,2048,32,8192,796.716
16,2048,32,16384,1570.38
16,2048,32,32768,3116.86
16,2048,64,16,124.388
16,2048,64,32,124.825
16,2048,64,64,126.019
16,2048,64,128,137.967
16,2048,64,256,153.05
16,2048,64,512,181.018
16,2048,64,1024,241.639
16,2048,64,2048,442.85
16,2048,64,4096,845.784
16,2048,64,8192,1653.66
16,2048,64,16384,3264.74
16,2048,64,32768,6483.4
16,2048,128,16,149.167
16,2048,128,32,150.266
16,2048,128,64,152.825
16,2048,128,128,182.309
16,2048,128,256,216.615
16,2048,128,512,282.409
16,2048,128,1024,474.979
16,2048,128,2048,885.999
16,2048,128,4096,1693.91
16,2048,128,8192,3322.99
16,2048,128,16384,6566.87
16,2048,128,32768,13051.8
16,4096,0,0,205.777
16,4096,1,16,203.803
16,4096,1,32,203.579
16,4096,1,64,202.865
16,4096,1,128,203.835
16,4096,1,256,203.707
16,4096,1,512,204.454
16,4096,1,1024,203.696
16,4096,1,2048,203.995
16,4096,1,4096,204.23
16,4096,1,8192,394.187
16,4096,1,16384,777.974
16,4096,1,32768,1543.61
16,4096,2,16,205.062
16,4096,2,32,204.955
16,4096,2,64,204.752
16,4096,2,128,204.369
16,4096,2,256,204.176
16,4096,2,512,204.955
16,4096,2,1024,205.179
16,4096,2,2048,205.286
16,4096,2,4096,205.457
16,4096,2,8192,396.065
16,4096,2,16384,778.059
16,4096,2,32768,1544.67
16,4096,4,16,204.273
16,4096,4,32,204.241
16,4096,4,64,204.251
16,4096,4,128,203.942
16,4096,4,256,203.323
16,4096,4,512,204.411
16,4096,4,1024,204.625
16,4096,4,2048,204.848
16,4096,4,4096,204.998
16,4096,4,8192,396.139
16,4096,4,16384,778.006
16,4096,4,32768,1545.3
16,4096,8,16,204.742
16,4096,8,32,204.315
16,4096,8,64,204.337
16,4096,8,128,204.881
16,4096,8,256,205.264
16,4096,8,512,205.158
16,4096,8,1024,205.702
16,4096,8,2048,205.371
16,4096,8,4096,205.809
16,4096,8,8192,397.142
16,4096,8,16384,780.31
16,4096,8,32768,1546.58
16,4096,16,16,209.659
16,4096,16,32,209.51
16,4096,16,64,209.755
16,4096,16,128,210.278
16,4096,16,256,210.886
16,4096,16,512,211.377
16,4096,16,1024,211.536
16,4096,16,2048,211.313
16,4096,16,4096,211.729
16,4096,16,8192,408.737
16,4096,16,16384,801.995
16,4096,16,32768,1589.46
16,4096,32,16,209.873
16,4096,32,32,210.716
16,4096,32,64,211.025
16,4096,32,128,216.507
16,4096,32,256,222.684
16,4096,32,512,235.121
16,4096,32,1024,262.152
16,4096,32,2048,310.857
16,4096,32,4096,410.806
16,4096,32,8192,794.24
16,4096,32,16384,1571.82
16,4096,32,32768,3117.89
16,4096,64,16,217.851
16,4096,64,32,217.894
16,4096,64,64,220.028
16,4096,64,128,231.729
